event_date,channel,region,device,sessions,leads,signups,paid_signups
2026-01-01,referral,latam,tablet,13,1,1,0
2026-01-02,organic,us,desktop,903,77,32,6
2026-01-02,organic,eu,desktop,506,43,21,3
2026-01-02,organic,apac,desktop,258,18,8,2
2026-01-02,organic,latam,desktop,157,13,6,1
2026-01-02,organic,us,mobile,1047,92,29,6
2026-01-02,organic,eu,mobile,501,46,16,3
2026-01-02,organic,apac,mobile,216,19,8,1
2026-01-02,organic,latam,mobile,170,15,5,1
2026-01-02,organic,us,tablet,237,19,8,1
2026-01-02,organic,eu,tablet,109,9,3,0
2026-01-02,organic,apac,tablet,49,4,2,0
2026-01-02,organic,latam,tablet,31,3,1,0
2026-01-02,paid_search,us,desktop,783,82,50,15
2026-01-02,paid_search,eu,desktop,330,37,23,6
2026-01-02,paid_search,apac,desktop,139,14,8,3
2026-01-02,paid_search,latam,desktop,120,14,9,2
2026-01-02,paid_search,us,mobile,670,78,31,9
2026-01-02,paid_search,eu,mobile,386,46,21,6
2026-01-02,paid_search,apac,mobile,174,19,9,3
2026-01-02,paid_search,latam,mobile,106,13,7,1
2026-01-02,paid_search,us,tablet,168,19,10,3
2026-01-02,paid_search,eu,tablet,91,10,5,1
2026-01-02,paid_search,apac,tablet,34,4,2,1
2026-01-02,paid_search,latam,tablet,24,3,1,0
2026-01-02,paid_social,us,desktop,720,52,22,3
2026-01-02,paid_social,eu,desktop,313,22,9,1
2026-01-02,paid_social,apac,desktop,175,12,5,1
2026-01-02,paid_social,latam,desktop,90,7,3,0
2026-01-02,paid_social,us,mobile,665,45,14,2
2026-01-02,paid_social,eu,mobile,327,22,8,1
2026-01-02,paid_social,apac,mobile,166,12,3,0
2026-01-02,paid_social,latam,mobile,93,6,2,0
2026-01-02,paid_social,us,tablet,167,11,4,1
2026-01-02,paid_social,eu,tablet,67,4,2,0
2026-01-02,paid_social,apac,tablet,34,2,1,0
2026-01-02,paid_social,latam,tablet,18,1,0,0
2026-01-02,email,us,desktop,209,31,11,1
2026-01-02,email,eu,desktop,103,15,5,0
2026-01-02,email,apac,desktop,43,7,2,0
2026-01-02,email,latam,desktop,33,4,1,0
2026-01-02,email,us,mobile,219,29,9,1
2026-01-02,email,eu,mobile,94,13,3,0
2026-01-02,email,apac,mobile,51,8,2,0
2026-01-02,email,latam,mobile,37,5,1,0
2026-01-02,email,us,tablet,44,7,2,0
2026-01-02,email,eu,tablet,21,3,1,0
2026-01-02,email,apac,tablet,11,2,1,0
2026-01-02,email,latam,tablet,7,1,0,0
2026-01-02,referral,us,desktop,372,34,18,4
2026-01-02,referral,eu,desktop,171,17,10,2
2026-01-02,referral,apac,desktop,72,7,4,1
2026-01-02,referral,latam,desktop,49,5,3,0
2026-01-02,referral,us,mobile,377,36,15,3
2026-01-02,referral,eu,mobile,186,16,6,1
2026-01-02,referral,apac,mobile,87,9,4,1
2026-01-02,referral,latam,mobile,53,5,2,0
2026-01-02,referral,us,tablet,80,7,3,1
2026-01-02,referral,eu,tablet,39,4,2,0
2026-01-02,referral,apac,tablet,18,2,1,0
2026-01-02,referral,latam,tablet,13,1,0,0
2026-01-03,organic,us,desktop,1067,96,45,8
2026-01-03,organic,eu,desktop,484,41,18,3
2026-01-03,organic,apac,desktop,216,19,9,2
2026-01-03,organic,latam,desktop,173,17,8,1
2026-01-03,organic,us,mobile,1089,101,34,6
2026-01-03,organic,eu,mobile,506,43,13,2
2026-01-03,organic,apac,mobile,238,21,7,1
2026-01-03,organic,latam,mobile,146,11,4,1
2026-01-03,organic,us,tablet,203,18,8,2
2026-01-03,organic,eu,tablet,109,9,4,1
2026-01-03,organic,apac,tablet,42,4,2,0
2026-01-03,organic,latam,tablet,35,3,1,0
2026-01-03,paid_search,us,desktop,1034,120,78,23
2026-01-03,paid_search,eu,desktop,321,36,22,6
2026-01-03,paid_search,apac,desktop,153,16,9,3
2026-01-03,paid_search,latam,desktop,120,13,8,2
2026-01-03,paid_search,us,mobile,646,76,37,9
2026-01-03,paid_search,eu,mobile,246,24,11,3
2026-01-03,paid_search,apac,mobile,151,17,7,2
2026-01-03,paid_search,latam,mobile,118,12,6,1
2026-01-03,paid_search,us,tablet,180,20,11,3
2026-01-03,paid_search,eu,tablet,86,9,5,1
2026-01-03,paid_search,apac,tablet,35,4,2,1
2026-01-03,paid_search,latam,tablet,25,3,2,0
2026-01-03,paid_social,us,desktop,638,43,19,3
2026-01-03,paid_social,eu,desktop,282,18,7,1
2026-01-03,paid_social,apac,desktop,148,11,5,1
2026-01-03,paid_social,latam,desktop,101,7,3,0
2026-01-03,paid_social,us,mobile,691,47,14,2
2026-01-03,paid_social,eu,mobile,325,22,7,1
2026-01-03,paid_social,apac,mobile,142,10,3,0
2026-01-03,paid_social,latam,mobile,102,7,2,0
2026-01-03,paid_social,us,tablet,137,8,3,0
2026-01-03,paid_social,eu,tablet,68,4,1,0
2026-01-03,paid_social,apac,tablet,32,2,1,0
2026-01-03,paid_social,latam,tablet,23,2,1,0
2026-01-03,email,us,desktop,204,27,8,1
2026-01-03,email,eu,desktop,113,16,5,0
2026-01-03,email,apac,desktop,49,6,2,0
2026-01-03,email,latam,desktop,31,4,1,0
2026-01-03,email,us,mobile,230,30,7,1
2026-01-03,email,eu,mobile,124,19,5,0
2026-01-03,email,apac,mobile,50,6,2,0
2026-01-03,email,latam,mobile,33,4,1,0
2026-01-03,email,us,tablet,54,8,2,0
2026-01-03,email,eu,tablet,23,3,1,0
2026-01-03,email,apac,tablet,12,2,1,0
2026-01-03,email,latam,tablet,8,1,0,0
2026-01-03,referral,us,desktop,351,32,20,5
2026-01-03,referral,eu,desktop,179,17,9,2
2026-01-03,referral,apac,desktop,85,7,3,1
2026-01-03,referral,latam,desktop,54,5,3,0
2026-01-03,referral,us,mobile,379,34,14,3
2026-01-03,referral,eu,mobile,148,14,6,1
2026-01-03,referral,apac,mobile,80,8,4,1
2026-01-03,referral,latam,mobile,46,5,2,0
2026-01-03,referral,us,tablet,77,7,3,1
2026-01-03,referral,eu,tablet,38,4,2,0
2026-01-03,referral,apac,tablet,21,2,1,0
2026-01-03,referral,latam,tablet,10,1,0,0
2026-01-04,organic,us,desktop,1162,100,52,9
2026-01-04,organic,eu,desktop,395,34,16,3
2026-01-04,organic,apac,desktop,230,20,9,2
2026-01-04,organic,latam,desktop,145,14,7,1
2026-01-04,organic,us,mobile,1122,89,32,6
2026-01-04,organic,eu,mobile,484,40,15,3
2026-01-04,organic,apac,mobile,212,17,6,1
2026-01-04,organic,latam,mobile,154,12,4,0
2026-01-04,organic,us,tablet,220,19,8,1
2026-01-04,organic,eu,tablet,112,9,4,1
2026-01-04,organic,apac,tablet,63,5,2,0
2026-01-04,organic,latam,tablet,37,3,1,0
2026-01-04,paid_search,us,desktop,898,98,53,16
2026-01-04,paid_search,eu,desktop,331,37,22,6
2026-01-04,paid_search,apac,desktop,151,14,8,3
2026-01-04,paid_search,latam,desktop,108,13,8,1
2026-01-04,paid_search,us,mobile,679,76,35,11
2026-01-04,paid_search,eu,mobile,337,35,17,5
2026-01-04,paid_search,apac,mobile,159,17,9,3
2026-01-04,paid_search,latam,mobile,94,11,5,1
2026-01-04,paid_search,us,tablet,160,18,11,3
2026-01-04,paid_search,eu,tablet,94,11,6,1
2026-01-04,paid_search,apac,tablet,39,4,2,1
2026-01-04,paid_search,latam,tablet,27,3,1,0
2026-01-04,paid_social,us,desktop,652,47,18,2
2026-01-04,paid_social,eu,desktop,387,24,8,1
2026-01-04,paid_social,apac,desktop,121,8,4,1
2026-01-04,paid_social,latam,desktop,95,7,3,0
2026-01-04,paid_social,us,mobile,676,44,13,2
2026-01-04,paid_social,eu,mobile,289,19,7,1
2026-01-04,paid_social,apac,mobile,144,10,3,0
2026-01-04,paid_social,latam,mobile,97,6,2,0
2026-01-04,paid_social,us,tablet,122,8,3,0
2026-01-04,paid_social,eu,tablet,72,5,2,0
2026-01-04,paid_social,apac,tablet,28,2,1,0
2026-01-04,paid_social,latam,tablet,23,2,1,0
2026-01-04,email,us,desktop,218,32,10,1
2026-01-04,email,eu,desktop,101,14,5,0
2026-01-04,email,apac,desktop,48,7,2,0
2026-01-04,email,latam,desktop,30,4,1,0
2026-01-04,email,us,mobile,202,29,7,1
2026-01-04,email,eu,mobile,107,15,4,0
2026-01-04,email,apac,mobile,50,7,2,0
2026-01-04,email,latam,mobile,32,4,1,0
2026-01-04,email,us,tablet,48,7,2,0
2026-01-04,email,eu,tablet,21,3,1,0
2026-01-04,email,apac,tablet,12,2,1,0
2026-01-04,email,latam,tablet,7,1,0,0
2026-01-04,referral,us,desktop,365,35,22,6
2026-01-04,referral,eu,desktop,188,19,10,2
2026-01-04,referral,apac,desktop,87,8,3,1
2026-01-04,referral,latam,desktop,48,4,2,0
2026-01-04,referral,us,mobile,434,41,18,4
2026-01-04,referral,eu,mobile,171,15,6,1
2026-01-04,referral,apac,mobile,92,9,4,1
2026-01-04,referral,latam,mobile,54,5,2,0
2026-01-04,referral,us,tablet,86,8,3,1
2026-01-04,referral,eu,tablet,37,3,1,0
2026-01-04,referral,apac,tablet,16,2,1,0
2026-01-04,referral,latam,tablet,12,1,0,0
2026-01-05,organic,us,desktop,957,82,41,8
2026-01-05,organic,eu,desktop,384,33,14,2
2026-01-05,organic,apac,desktop,234,20,10,2
2026-01-05,organic,latam,desktop,125,10,4,1
2026-01-05,organic,us,mobile,929,75,26,5
2026-01-05,organic,eu,mobile,398,36,13,2
2026-01-05,organic,apac,mobile,174,13,5,1
2026-01-05,organic,latam,mobile,124,10,4,1
2026-01-05,organic,us,tablet,175,16,7,1
2026-01-05,organic,eu,tablet,94,7,3,1
2026-01-05,organic,apac,tablet,49,4,2,0
2026-01-05,organic,latam,tablet,23,2,1,0
2026-01-05,paid_search,us,desktop,652,67,35,10
2026-01-05,paid_search,eu,desktop,296,33,19,5
2026-01-05,paid_search,apac,desktop,121,13,7,2
2026-01-05,paid_search,latam,desktop,91,9,6,1
2026-01-05,paid_search,us,mobile,723,78,34,10
2026-01-05,paid_search,eu,mobile,284,34,15,4
2026-01-05,paid_search,apac,mobile,141,16,6,2
2026-01-05,paid_search,latam,mobile,95,11,5,1
2026-01-05,paid_search,us,tablet,145,15,9,3
2026-01-05,paid_search,eu,tablet,50,5,3,1
2026-01-05,paid_search,apac,tablet,35,4,2,1
2026-01-05,paid_search,latam,tablet,16,2,1,0
2026-01-05,paid_social,us,desktop,602,43,19,3
2026-01-05,paid_social,eu,desktop,243,16,7,1
2026-01-05,paid_social,apac,desktop,129,8,4,1
2026-01-05,paid_social,latam,desktop,87,6,3,0
2026-01-05,paid_social,us,mobile,509,36,11,2
2026-01-05,paid_social,eu,mobile,302,22,8,1
2026-01-05,paid_social,apac,mobile,113,8,3,1
2026-01-05,paid_social,latam,mobile,86,6,2,0
2026-01-05,paid_social,us,tablet,149,10,3,0
2026-01-05,paid_social,eu,tablet,45,3,1,0
2026-01-05,paid_social,apac,tablet,30,2,1,0
2026-01-05,paid_social,latam,tablet,19,1,0,0
2026-01-05,email,us,desktop,169,23,8,1
2026-01-05,email,eu,desktop,75,10,3,0
2026-01-05,email,apac,desktop,47,6,2,0
2026-01-05,email,latam,desktop,31,4,1,0
2026-01-05,email,us,mobile,221,30,8,1
2026-01-05,email,eu,mobile,96,13,3,0
2026-01-05,email,apac,mobile,39,6,2,0
2026-01-05,email,latam,mobile,25,4,1,0
2026-01-05,email,us,tablet,46,7,2,0
2026-01-05,email,eu,tablet,17,2,1,0
2026-01-05,email,apac,tablet,10,1,0,0
2026-01-05,email,latam,tablet,6,1,0,0
2026-01-05,referral,us,desktop,297,26,14,3
2026-01-05,referral,eu,desktop,143,12,6,1
2026-01-05,referral,apac,desktop,80,8,5,1
2026-01-05,referral,latam,desktop,47,5,3,0
2026-01-05,referral,us,mobile,323,31,14,3
2026-01-05,referral,eu,mobile,146,15,7,1
2026-01-05,referral,apac,mobile,63,6,3,1
2026-01-05,referral,latam,mobile,46,5,2,0
2026-01-05,referral,us,tablet,76,8,4,1
2026-01-05,referral,eu,tablet,28,3,1,0
2026-01-05,referral,apac,tablet,17,2,1,0
2026-01-05,referral,latam,tablet,12,1,0,0
2026-01-06,organic,us,desktop,938,84,42,9
2026-01-06,organic,eu,desktop,385,31,16,3
2026-01-06,organic,apac,desktop,182,16,8,2
2026-01-06,organic,latam,desktop,134,12,6,1
2026-01-06,organic,us,mobile,770,65,23,4
2026-01-06,organic,eu,mobile,378,31,11,2
2026-01-06,organic,apac,mobile,183,17,6,1
2026-01-06,organic,latam,mobile,121,10,4,1
2026-01-06,organic,us,tablet,184,15,7,1
2026-01-06,organic,eu,tablet,71,6,2,0
2026-01-06,organic,apac,tablet,36,3,1,0
2026-01-06,organic,latam,tablet,22,2,1,0
2026-01-06,paid_search,us,desktop,742,84,49,13
2026-01-06,paid_search,eu,desktop,291,29,16,4
2026-01-06,paid_search,apac,desktop,148,16,9,2
2026-01-06,paid_search,latam,desktop,95,10,6,1
2026-01-06,paid_search,us,mobile,748,74,35,10
2026-01-06,paid_search,eu,mobile,249,28,15,3
2026-01-06,paid_search,apac,mobile,134,16,7,2
2026-01-06,paid_search,latam,mobile,99,12,6,1
2026-01-06,paid_search,us,tablet,141,15,8,2
2026-01-06,paid_search,eu,tablet,77,9,4,1
2026-01-06,paid_search,apac,tablet,30,4,2,1
2026-01-06,paid_search,latam,tablet,19,2,1,0
2026-01-06,paid_social,us,desktop,648,44,19,3
2026-01-06,paid_social,eu,desktop,267,17,7,1
2026-01-06,paid_social,apac,desktop,146,10,4,1
2026-01-06,paid_social,latam,desktop,64,5,2,0
2026-01-06,paid_social,us,mobile,473,33,11,2
2026-01-06,paid_social,eu,mobile,240,17,5,1
2026-01-06,paid_social,apac,mobile,92,6,2,0
2026-01-06,paid_social,latam,mobile,78,6,2,0
2026-01-06,paid_social,us,tablet,138,9,4,1
2026-01-06,paid_social,eu,tablet,57,4,2,0
2026-01-06,paid_social,apac,tablet,23,2,1,0
2026-01-06,paid_social,latam,tablet,20,2,1,0
2026-01-06,email,us,desktop,199,28,8,1
2026-01-06,email,eu,desktop,86,12,4,0
2026-01-06,email,apac,desktop,40,6,2,0
2026-01-06,email,latam,desktop,26,3,1,0
2026-01-06,email,us,mobile,211,31,8,1
2026-01-06,email,eu,mobile,80,11,3,0
2026-01-06,email,apac,mobile,43,6,2,0
2026-01-06,email,latam,mobile,27,4,1,0
2026-01-06,email,us,tablet,52,7,2,0
2026-01-06,email,eu,tablet,21,3,1,0
2026-01-06,email,apac,tablet,9,1,0,0
2026-01-06,email,latam,tablet,6,1,0,0
2026-01-06,referral,us,desktop,344,35,20,5
2026-01-06,referral,eu,desktop,128,13,6,1
2026-01-06,referral,apac,desktop,64,6,3,1
2026-01-06,referral,latam,desktop,46,4,2,0
2026-01-06,referral,us,mobile,341,34,13,3
2026-01-06,referral,eu,mobile,146,15,7,1
2026-01-06,referral,apac,mobile,63,6,2,0
2026-01-06,referral,latam,mobile,45,4,2,0
2026-01-06,referral,us,tablet,62,6,3,1
2026-01-06,referral,eu,tablet,36,4,2,0
2026-01-06,referral,apac,tablet,13,1,1,0
2026-01-06,referral,latam,tablet,11,1,1,0
2026-01-07,organic,us,desktop,1088,88,44,8
2026-01-07,organic,eu,desktop,571,44,20,4
2026-01-07,organic,apac,desktop,232,20,10,2
2026-01-07,organic,latam,desktop,97,8,4,0
2026-01-07,organic,us,mobile,1063,89,31,5
2026-01-07,organic,eu,mobile,519,43,15,3
2026-01-07,organic,apac,mobile,222,20,8,2
2026-01-07,organic,latam,mobile,158,12,4,1
2026-01-07,organic,us,tablet,222,20,8,1
2026-01-07,organic,eu,tablet,119,10,4,1
2026-01-07,organic,apac,tablet,48,4,2,0
2026-01-07,organic,latam,tablet,37,3,1,0
2026-01-07,paid_search,us,desktop,718,77,49,14
2026-01-07,paid_search,eu,desktop,308,34,23,7
2026-01-07,paid_search,apac,desktop,160,18,11,4
2026-01-07,paid_search,latam,desktop,96,11,6,1
2026-01-07,paid_search,us,mobile,836,87,45,14
2026-01-07,paid_search,eu,mobile,361,41,17,4
2026-01-07,paid_search,apac,mobile,156,17,8,2
2026-01-07,paid_search,latam,mobile,97,11,6,1
2026-01-07,paid_search,us,tablet,192,21,11,3
2026-01-07,paid_search,eu,tablet,72,8,4,1
2026-01-07,paid_search,apac,tablet,38,4,2,1
2026-01-07,paid_search,latam,tablet,21,2,1,0
2026-01-07,paid_social,us,desktop,723,53,21,3
2026-01-07,paid_social,eu,desktop,319,21,9,1
2026-01-07,paid_social,apac,desktop,145,10,5,1
2026-01-07,paid_social,latam,desktop,102,8,3,0
2026-01-07,paid_social,us,mobile,719,50,16,2
2026-01-07,paid_social,eu,mobile,331,23,7,1
2026-01-07,paid_social,apac,mobile,112,8,2,0
2026-01-07,paid_social,latam,mobile,98,7,2,0
2026-01-07,paid_social,us,tablet,165,12,5,1
2026-01-07,paid_social,eu,tablet,78,6,2,0
2026-01-07,paid_social,apac,tablet,31,2,1,0
2026-01-07,paid_social,latam,tablet,24,2,1,0
2026-01-07,email,us,desktop,200,30,9,1
2026-01-07,email,eu,desktop,77,11,4,0
2026-01-07,email,apac,desktop,56,8,3,0
2026-01-07,email,latam,desktop,36,5,2,0
2026-01-07,email,us,mobile,195,28,7,1
2026-01-07,email,eu,mobile,83,12,3,0
2026-01-07,email,apac,mobile,54,8,2,0
2026-01-07,email,latam,mobile,31,5,1,0
2026-01-07,email,us,tablet,53,8,3,0
2026-01-07,email,eu,tablet,21,3,1,0
2026-01-07,email,apac,tablet,12,2,1,0
2026-01-07,email,latam,tablet,8,1,0,0
2026-01-07,referral,us,desktop,356,36,20,4
2026-01-07,referral,eu,desktop,187,16,7,2
2026-01-07,referral,apac,desktop,91,8,4,1
2026-01-07,referral,latam,desktop,56,6,3,0
2026-01-07,referral,us,mobile,360,34,13,3
2026-01-07,referral,eu,mobile,168,17,7,1
2026-01-07,referral,apac,mobile,68,7,3,1
2026-01-07,referral,latam,mobile,58,6,2,0
2026-01-07,referral,us,tablet,82,8,4,1
2026-01-07,referral,eu,tablet,37,4,2,0
2026-01-07,referral,apac,tablet,20,2,1,0
2026-01-07,referral,latam,tablet,11,1,1,0
2026-01-08,organic,us,desktop,881,71,35,6
2026-01-08,organic,eu,desktop,556,44,20,3
2026-01-08,organic,apac,desktop,206,18,8,2
2026-01-08,organic,latam,desktop,156,14,6,1
2026-01-08,organic,us,mobile,1174,103,35,6
2026-01-08,organic,eu,mobile,507,41,14,2
2026-01-08,organic,apac,mobile,198,17,6,1
2026-01-08,organic,latam,mobile,171,15,6,1
2026-01-08,organic,us,tablet,220,17,7,1
2026-01-08,organic,eu,tablet,94,8,3,1
2026-01-08,organic,apac,tablet,47,4,2,0
2026-01-08,organic,latam,tablet,32,3,1,0
2026-01-08,paid_search,us,desktop,586,62,42,12
2026-01-08,paid_search,eu,desktop,321,36,21,6
2026-01-08,paid_search,apac,desktop,168,20,13,4
2026-01-08,paid_search,latam,desktop,113,12,8,2
2026-01-08,paid_search,us,mobile,641,72,36,10
2026-01-08,paid_search,eu,mobile,336,36,18,5
2026-01-08,paid_search,apac,mobile,137,17,8,2
2026-01-08,paid_search,latam,mobile,106,11,5,1
2026-01-08,paid_search,us,tablet,167,18,11,4
2026-01-08,paid_search,eu,tablet,79,9,6,2
2026-01-08,paid_search,apac,tablet,35,4,2,1
2026-01-08,paid_search,latam,tablet,23,3,2,0
2026-01-08,paid_social,us,desktop,617,45,17,2
2026-01-08,paid_social,eu,desktop,319,20,9,1
2026-01-08,paid_social,apac,desktop,140,9,4,1
2026-01-08,paid_social,latam,desktop,89,6,2,0
2026-01-08,paid_social,us,mobile,702,46,15,3
2026-01-08,paid_social,eu,mobile,309,22,6,1
2026-01-08,paid_social,apac,mobile,148,10,4,1
2026-01-08,paid_social,latam,mobile,106,8,3,0
2026-01-08,paid_social,us,tablet,134,10,4,1
2026-01-08,paid_social,eu,tablet,75,5,2,0
2026-01-08,paid_social,apac,tablet,36,3,1,0
2026-01-08,paid_social,latam,tablet,21,1,0,0
2026-01-08,email,us,desktop,232,35,13,1
2026-01-08,email,eu,desktop,111,16,6,0
2026-01-08,email,apac,desktop,36,5,2,0
2026-01-08,email,latam,desktop,32,4,1,0
2026-01-08,email,us,mobile,210,27,8,1
2026-01-08,email,eu,mobile,85,11,3,0
2026-01-08,email,apac,mobile,45,6,2,0
2026-01-08,email,latam,mobile,34,4,1,0
2026-01-08,email,us,tablet,47,7,2,0
2026-01-08,email,eu,tablet,26,4,1,0
2026-01-08,email,apac,tablet,9,1,0,0
2026-01-08,email,latam,tablet,7,1,0,0
2026-01-08,referral,us,desktop,347,35,19,4
2026-01-08,referral,eu,desktop,170,15,7,1
2026-01-08,referral,apac,desktop,77,7,4,1
2026-01-08,referral,latam,desktop,51,5,3,0
2026-01-08,referral,us,mobile,358,37,16,4
2026-01-08,referral,eu,mobile,156,14,6,1
2026-01-08,referral,apac,mobile,69,7,3,1
2026-01-08,referral,latam,mobile,55,6,3,1
2026-01-08,referral,us,tablet,87,9,5,1
2026-01-08,referral,eu,tablet,37,3,1,0
2026-01-08,referral,apac,tablet,19,2,1,0
2026-01-08,referral,latam,tablet,10,1,0,0
2026-01-09,organic,us,desktop,1178,108,47,9
2026-01-09,organic,eu,desktop,462,44,23,4
2026-01-09,organic,apac,desktop,219,19,9,2
2026-01-09,organic,latam,desktop,150,11,5,1
2026-01-09,organic,us,mobile,1099,96,35,7
2026-01-09,organic,eu,mobile,423,32,12,2
2026-01-09,organic,apac,mobile,210,18,7,1
2026-01-09,organic,latam,mobile,130,10,4,0
2026-01-09,organic,us,tablet,218,19,7,1
2026-01-09,organic,eu,tablet,117,11,5,1
2026-01-09,organic,apac,tablet,60,5,2,0
2026-01-09,organic,latam,tablet,32,3,1,0
2026-01-09,paid_search,us,desktop,667,68,45,13
2026-01-09,paid_search,eu,desktop,370,39,25,6
2026-01-09,paid_search,apac,desktop,159,17,9,3
2026-01-09,paid_search,latam,desktop,118,12,8,2
2026-01-09,paid_search,us,mobile,772,80,37,9
2026-01-09,paid_search,eu,mobile,372,39,19,6
2026-01-09,paid_search,apac,mobile,143,15,6,2
2026-01-09,paid_search,latam,mobile,107,11,5,1
2026-01-09,paid_search,us,tablet,165,18,10,3
2026-01-09,paid_search,eu,tablet,76,9,5,1
2026-01-09,paid_search,apac,tablet,39,4,2,1
2026-01-09,paid_search,latam,tablet,27,3,2,0
2026-01-09,paid_social,us,desktop,667,47,19,2
2026-01-09,paid_social,eu,desktop,322,22,10,1
2026-01-09,paid_social,apac,desktop,133,10,5,1
2026-01-09,paid_social,latam,desktop,105,7,3,0
2026-01-09,paid_social,us,mobile,587,43,15,2
2026-01-09,paid_social,eu,mobile,323,22,7,1
2026-01-09,paid_social,apac,mobile,125,9,3,0
2026-01-09,paid_social,latam,mobile,103,7,2,0
2026-01-09,paid_social,us,tablet,139,9,3,0
2026-01-09,paid_social,eu,tablet,72,5,2,0
2026-01-09,paid_social,apac,tablet,31,2,1,0
2026-01-09,paid_social,latam,tablet,21,2,1,0
2026-01-09,email,us,desktop,216,32,10,1
2026-01-09,email,eu,desktop,102,15,5,0
2026-01-09,email,apac,desktop,44,6,2,0
2026-01-09,email,latam,desktop,36,5,2,0
2026-01-09,email,us,mobile,201,26,7,1
2026-01-09,email,eu,mobile,118,15,4,0
2026-01-09,email,apac,mobile,41,6,2,0
2026-01-09,email,latam,mobile,29,4,1,0
2026-01-09,email,us,tablet,46,6,2,0
2026-01-09,email,eu,tablet,22,3,1,0
2026-01-09,email,apac,tablet,12,2,1,0
2026-01-09,email,latam,tablet,6,1,0,0
2026-01-09,referral,us,desktop,357,36,20,5
2026-01-09,referral,eu,desktop,206,19,9,2
2026-01-09,referral,apac,desktop,84,8,4,1
2026-01-09,referral,latam,desktop,53,5,3,0
2026-01-09,referral,us,mobile,453,40,18,4
2026-01-09,referral,eu,mobile,161,16,6,1
2026-01-09,referral,apac,mobile,88,9,4,1
2026-01-09,referral,latam,mobile,52,5,2,0
2026-01-09,referral,us,tablet,81,7,4,1
2026-01-09,referral,eu,tablet,44,4,2,0
2026-01-09,referral,apac,tablet,14,1,0,0
2026-01-09,referral,latam,tablet,11,1,0,0
2026-01-10,organic,us,desktop,1009,86,37,7
2026-01-10,organic,eu,desktop,561,52,24,4
2026-01-10,organic,apac,desktop,206,19,8,2
2026-01-10,organic,latam,desktop,138,11,5,1
2026-01-10,organic,us,mobile,1148,96,33,6
2026-01-10,organic,eu,mobile,533,46,16,3
2026-01-10,organic,apac,mobile,232,19,7,1
2026-01-10,organic,latam,mobile,149,13,5,1
2026-01-10,organic,us,tablet,217,19,8,2
2026-01-10,organic,eu,tablet,119,10,4,1
2026-01-10,organic,apac,tablet,53,4,2,0
2026-01-10,organic,latam,tablet,26,2,1,0
2026-01-10,paid_search,us,desktop,827,89,53,15
2026-01-10,paid_search,eu,desktop,324,35,23,5
2026-01-10,paid_search,apac,desktop,156,17,11,4
2026-01-10,paid_search,latam,desktop,117,14,9,2
2026-01-10,paid_search,us,mobile,797,88,39,11
2026-01-10,paid_search,eu,mobile,375,39,18,5
2026-01-10,paid_search,apac,mobile,196,20,9,2
2026-01-10,paid_search,latam,mobile,90,9,4,1
2026-01-10,paid_search,us,tablet,131,15,9,2
2026-01-10,paid_search,eu,tablet,80,9,5,1
2026-01-10,paid_search,apac,tablet,31,4,2,1
2026-01-10,paid_search,latam,tablet,22,2,1,0
2026-01-10,paid_social,us,desktop,627,44,19,3
2026-01-10,paid_social,eu,desktop,352,24,10,1
2026-01-10,paid_social,apac,desktop,164,12,5,1
2026-01-10,paid_social,latam,desktop,95,7,3,0
2026-01-10,paid_social,us,mobile,716,52,17,2
2026-01-10,paid_social,eu,mobile,296,22,7,1
2026-01-10,paid_social,apac,mobile,132,9,3,1
2026-01-10,paid_social,latam,mobile,89,6,2,0
2026-01-10,paid_social,us,tablet,148,9,3,0
2026-01-10,paid_social,eu,tablet,73,5,2,0
2026-01-10,paid_social,apac,tablet,30,2,1,0
2026-01-10,paid_social,latam,tablet,19,1,0,0
2026-01-10,email,us,desktop,239,32,12,1
2026-01-10,email,eu,desktop,107,14,5,0
2026-01-10,email,apac,desktop,48,6,2,0
2026-01-10,email,latam,desktop,30,5,2,0
2026-01-10,email,us,mobile,211,29,7,1
2026-01-10,email,eu,mobile,105,15,4,0
2026-01-10,email,apac,mobile,45,6,1,0
2026-01-10,email,latam,mobile,30,4,1,0
2026-01-10,email,us,tablet,43,6,2,0
2026-01-10,email,eu,tablet,22,3,1,0
2026-01-10,email,apac,tablet,12,2,1,0
2026-01-10,email,latam,tablet,7,1,0,0
2026-01-10,referral,us,desktop,407,40,23,5
2026-01-10,referral,eu,desktop,190,19,10,2
2026-01-10,referral,apac,desktop,90,9,5,1
2026-01-10,referral,latam,desktop,44,4,2,0
2026-01-10,referral,us,mobile,370,38,16,4
2026-01-10,referral,eu,mobile,190,19,7,1
2026-01-10,referral,apac,mobile,84,9,4,1
2026-01-10,referral,latam,mobile,57,6,2,0
2026-01-10,referral,us,tablet,78,7,3,1
2026-01-10,referral,eu,tablet,42,4,2,0
2026-01-10,referral,apac,tablet,20,2,1,0
2026-01-10,referral,latam,tablet,13,1,1,0
2026-01-11,organic,us,desktop,943,69,31,6
2026-01-11,organic,eu,desktop,487,43,18,3
2026-01-11,organic,apac,desktop,232,22,10,2
2026-01-11,organic,latam,desktop,137,13,5,1
2026-01-11,organic,us,mobile,791,71,26,6
2026-01-11,organic,eu,mobile,400,35,14,2
2026-01-11,organic,apac,mobile,232,20,7,2
2026-01-11,organic,latam,mobile,142,12,5,1
2026-01-11,organic,us,tablet,272,22,9,2
