event_date,channel,spend,clicks,impressions
2025-02-22,paid_social,3731.93,2549,111862
2025-02-22,email,28.07,604,5373
2025-02-22,referral,0.0,0,0
2025-02-23,organic,0.0,0,0
2025-02-23,paid_search,5267.27,2898,48203
2025-02-23,paid_social,3402.42,2370,96358
2025-02-23,email,33.17,698,5628
2025-02-23,referral,0.0,0,0
2025-02-24,organic,0.0,0,0
2025-02-24,paid_search,5002.46,2789,45846
2025-02-24,paid_social,3852.9,2885,121720
2025-02-24,email,38.61,832,7607
2025-02-24,referral,0.0,0,0
2025-02-25,organic,0.0,0,0
2025-02-25,paid_search,5412.81,2980,48909
2025-02-25,paid_social,3641.59,2573,95272
2025-02-25,email,43.36,907,8349
2025-02-25,referral,0.0,0,0
2025-02-26,organic,0.0,0,0
2025-02-26,paid_search,4495.98,2433,39260
2025-02-26,paid_social,4340.4,2892,126909
2025-02-26,email,35.08,772,6727
2025-02-26,referral,0.0,0,0
2025-02-27,organic,0.0,0,0
2025-02-27,paid_search,4889.27,2774,43248
2025-02-27,paid_social,2685.62,2057,89144
2025-02-27,email,26.84,545,4831
2025-02-27,referral,0.0,0,0
2025-02-28,organic,0.0,0,0
2025-02-28,paid_search,4800.74,2952,48084
2025-02-28,paid_social,3140.14,2287,104071
2025-02-28,email,40.12,867,7908
2025-02-28,referral,0.0,0,0
2025-03-01,organic,0.0,0,0
2025-03-01,paid_search,4297.27,2533,40516
2025-03-01,paid_social,2315.97,1627,66597
2025-03-01,email,32.42,671,5906
2025-03-01,referral,0.0,0,0
2025-03-02,organic,0.0,0,0
2025-03-02,paid_search,4970.7,2802,44491
2025-03-02,paid_social,3804.76,2651,110115
2025-03-02,email,36.58,780,7034
2025-03-02,referral,0.0,0,0
2025-03-03,organic,0.0,0,0
2025-03-03,paid_search,6258.92,3422,54161
2025-03-03,paid_social,4721.19,3352,140742
2025-03-03,email,47.59,949,8050
2025-03-03,referral,0.0,0,0
2025-03-04,organic,0.0,0,0
2025-03-04,paid_search,6438.14,3406,54293
2025-03-04,paid_social,3812.87,2617,113014
2025-03-04,email,52.77,1068,9279
2025-03-04,referral,0.0,0,0
2025-03-05,organic,0.0,0,0
2025-03-05,paid_search,5095.5,2691,41991
2025-03-05,paid_social,4026.37,2819,114091
2025-03-05,email,52.11,966,8001
2025-03-05,referral,0.0,0,0
2025-03-06,organic,0.0,0,0
2025-03-06,paid_search,7072.91,3781,55848
2025-03-06,paid_social,4193.4,3028,122361
2025-03-06,email,50.34,1006,9418
2025-03-06,referral,0.0,0,0
2025-03-07,organic,0.0,0,0
2025-03-07,paid_search,5863.86,3292,51342
2025-03-07,paid_social,3769.75,2951,131423
2025-03-07,email,51.84,1100,10555
2025-03-07,referral,0.0,0,0
2025-03-08,organic,0.0,0,0
2025-03-08,paid_search,5718.54,2990,52965
2025-03-08,paid_social,2716.46,1943,77956
2025-03-08,email,34.73,737,6867
2025-03-08,referral,0.0,0,0
2025-03-09,organic,0.0,0,0
2025-03-09,paid_search,4168.64,2181,33830
2025-03-09,paid_social,3482.6,2436,98525
2025-03-09,email,35.19,757,7491
2025-03-09,referral,0.0,0,0
2025-03-10,organic,0.0,0,0
2025-03-10,paid_search,6376.68,3207,52162
2025-03-10,paid_social,3768.45,2609,110255
2025-03-10,email,48.98,860,7900
2025-03-10,referral,0.0,0,0
2025-03-11,organic,0.0,0,0
2025-03-11,paid_search,5818.26,3334,54680
2025-03-11,paid_social,4208.13,2883,116583
2025-03-11,email,46.39,928,8494
2025-03-11,referral,0.0,0,0
2025-03-12,organic,0.0,0,0
2025-03-12,paid_search,5877.34,3026,50314
2025-03-12,paid_social,4151.54,2898,125788
2025-03-12,email,35.79,711,6263
2025-03-12,referral,0.0,0,0
2025-03-13,organic,0.0,0,0
2025-03-13,paid_search,5187.41,3021,44516
2025-03-13,paid_social,4024.77,2734,108172
2025-03-13,email,40.62,821,7752
2025-03-13,referral,0.0,0,0
2025-03-14,organic,0.0,0,0
2025-03-14,paid_search,5904.63,3248,56164
2025-03-14,paid_social,3306.09,2388,101215
2025-03-14,email,36.72,714,6390
2025-03-14,referral,0.0,0,0
2025-03-15,organic,0.0,0,0
2025-03-15,paid_search,5087.72,2878,47128
2025-03-15,paid_social,2982.82,2155,85412
2025-03-15,email,35.1,681,6494
2025-03-15,referral,0.0,0,0
2025-03-16,organic,0.0,0,0
2025-03-16,paid_search,4836.22,2767,47350
2025-03-16,paid_social,2717.27,2177,87609
2025-03-16,email,45.48,866,7588
2025-03-16,referral,0.0,0,0
2025-03-17,organic,0.0,0,0
2025-03-17,paid_search,7309.98,3745,61227
2025-03-17,paid_social,4039.63,2954,124482
2025-03-17,email,42.54,837,7381
2025-03-17,referral,0.0,0,0
2025-03-18,organic,0.0,0,0
2025-03-18,paid_search,5459.53,2984,50089
2025-03-18,paid_social,3475.0,2528,101301
2025-03-18,email,49.59,940,8052
2025-03-18,referral,0.0,0,0
2025-03-19,organic,0.0,0,0
2025-03-19,paid_search,5642.55,2919,49722
2025-03-19,paid_social,3696.97,2645,110015
2025-03-19,email,38.83,754,6824
2025-03-19,referral,0.0,0,0
2025-03-20,organic,0.0,0,0
2025-03-20,paid_search,7262.98,3712,60762
2025-03-20,paid_social,3598.53,2637,111800
2025-03-20,email,46.83,918,9121
2025-03-20,referral,0.0,0,0
2025-03-21,organic,0.0,0,0
2025-03-21,paid_search,6321.14,3387,59273
2025-03-21,paid_social,3969.2,2942,122924
2025-03-21,email,52.88,1098,10211
2025-03-21,referral,0.0,0,0
2025-03-22,organic,0.0,0,0
2025-03-22,paid_search,4939.56,2543,43665
2025-03-22,paid_social,3130.91,2267,92019
2025-03-22,email,36.99,839,7880
2025-03-22,referral,0.0,0,0
2025-03-23,organic,0.0,0,0
2025-03-23,paid_search,5091.45,2531,39932
2025-03-23,paid_social,2975.5,2109,88255
2025-03-23,email,32.4,688,6159
2025-03-23,referral,0.0,0,0
2025-03-24,organic,0.0,0,0
2025-03-24,paid_search,4810.8,2569,41350
2025-03-24,paid_social,3914.01,2708,112139
2025-03-24,email,49.23,984,8645
2025-03-24,referral,0.0,0,0
2025-03-25,organic,0.0,0,0
2025-03-25,paid_search,6009.43,3463,57511
2025-03-25,paid_social,4195.15,2868,115600
2025-03-25,email,35.7,690,6009
2025-03-25,referral,0.0,0,0
2025-03-26,organic,0.0,0,0
2025-03-26,paid_search,5341.58,2751,43989
2025-03-26,paid_social,3964.66,2774,119320
2025-03-26,email,45.78,939,8524
2025-03-26,referral,0.0,0,0
2025-03-27,organic,0.0,0,0
2025-03-27,paid_search,5480.2,3086,46602
2025-03-27,paid_social,4376.49,3041,126491
2025-03-27,email,44.1,912,8036
2025-03-27,referral,0.0,0,0
2025-03-28,organic,0.0,0,0
2025-03-28,paid_search,5549.92,3012,49643
2025-03-28,paid_social,4961.05,3483,137537
2025-03-28,email,44.14,935,7833
2025-03-28,referral,0.0,0,0
2025-03-29,organic,0.0,0,0
2025-03-29,paid_search,5416.19,3015,47544
2025-03-29,paid_social,3261.5,2272,104724
2025-03-29,email,44.29,836,7870
2025-03-29,referral,0.0,0,0
2025-03-30,organic,0.0,0,0
2025-03-30,paid_search,4919.26,2686,40671
2025-03-30,paid_social,3612.2,2599,111617
2025-03-30,email,30.72,655,5851
2025-03-30,referral,0.0,0,0
2025-03-31,organic,0.0,0,0
2025-03-31,paid_search,6350.59,3443,58182
2025-03-31,paid_social,3105.37,2467,106017
2025-03-31,email,38.64,737,6128
2025-03-31,referral,0.0,0,0
2025-04-01,organic,0.0,0,0
2025-04-01,paid_search,5756.65,3196,55986
2025-04-01,paid_social,4008.3,2849,128155
2025-04-01,email,43.56,839,7461
2025-04-01,referral,0.0,0,0
2025-04-02,organic,0.0,0,0
2025-04-02,paid_search,5622.6,3178,51605
2025-04-02,paid_social,3701.59,2557,106834
2025-04-02,email,46.9,931,8457
2025-04-02,referral,0.0,0,0
2025-04-03,organic,0.0,0,0
2025-04-03,paid_search,5654.63,2894,46042
2025-04-03,paid_social,3457.11,2408,103087
2025-04-03,email,42.99,884,7646
2025-04-03,referral,0.0,0,0
2025-04-04,organic,0.0,0,0
2025-04-04,paid_search,6490.02,3591,55434
2025-04-04,paid_social,3696.66,2721,126464
2025-04-04,email,37.05,785,6916
2025-04-04,referral,0.0,0,0
2025-04-05,organic,0.0,0,0
2025-04-05,paid_search,4018.33,2265,36569
2025-04-05,paid_social,4232.96,2753,116255
2025-04-05,email,39.63,837,7642
2025-04-05,referral,0.0,0,0
2025-04-06,organic,0.0,0,0
2025-04-06,paid_search,4354.51,2478,39120
2025-04-06,paid_social,3101.19,2356,106374
2025-04-06,email,39.6,783,7532
2025-04-06,referral,0.0,0,0
2025-04-07,organic,0.0,0,0
2025-04-07,paid_search,5386.19,3060,49020
2025-04-07,paid_social,3874.58,2816,114013
2025-04-07,email,36.9,837,7178
2025-04-07,referral,0.0,0,0
2025-04-08,organic,0.0,0,0
2025-04-08,paid_search,4296.97,2521,43873
2025-04-08,paid_social,3335.29,2635,113203
2025-04-08,email,42.84,856,7811
2025-04-08,referral,0.0,0,0
2025-04-09,organic,0.0,0,0
2025-04-09,paid_search,5218.67,2946,43858
2025-04-09,paid_social,3738.57,2830,123156
2025-04-09,email,42.13,870,7420
2025-04-09,referral,0.0,0,0
2025-04-10,organic,0.0,0,0
2025-04-10,paid_search,6343.35,3451,54777
2025-04-10,paid_social,4407.96,3022,127981
2025-04-10,email,50.05,1034,9426
2025-04-10,referral,0.0,0,0
2025-04-11,organic,0.0,0,0
2025-04-11,paid_search,5626.88,3073,52297
2025-04-11,paid_social,3310.77,2604,106534
2025-04-11,email,44.35,942,8220
2025-04-11,referral,0.0,0,0
2025-04-12,organic,0.0,0,0
2025-04-12,paid_search,5542.15,2903,44684
2025-04-12,paid_social,3601.42,2572,115786
2025-04-12,email,41.12,874,7922
2025-04-12,referral,0.0,0,0
2025-04-13,organic,0.0,0,0
2025-04-13,paid_search,4088.7,2395,36309
2025-04-13,paid_social,3383.48,2379,90766
2025-04-13,email,32.53,703,5941
2025-04-13,referral,0.0,0,0
2025-04-14,organic,0.0,0,0
2025-04-14,paid_search,5484.53,3020,46372
2025-04-14,paid_social,3762.72,2722,114884
2025-04-14,email,45.93,874,7599
2025-04-14,referral,0.0,0,0
2025-04-15,organic,0.0,0,0
2025-04-15,paid_search,6177.98,3498,60144
2025-04-15,paid_social,4043.18,2743,109563
2025-04-15,email,43.9,866,7339
2025-04-15,referral,0.0,0,0
2025-04-16,organic,0.0,0,0
2025-04-16,paid_search,6368.93,3230,53412
2025-04-16,paid_social,3355.97,2402,101791
2025-04-16,email,35.85,757,7739
2025-04-16,referral,0.0,0,0
2025-04-17,organic,0.0,0,0
2025-04-17,paid_search,5482.02,2905,47422
2025-04-17,paid_social,4612.11,3374,131696
2025-04-17,email,48.8,958,8599
2025-04-17,referral,0.0,0,0
2025-04-18,organic,0.0,0,0
2025-04-18,paid_search,6286.94,3403,56883
2025-04-18,paid_social,3787.58,2601,114093
2025-04-18,email,51.38,1029,9978
2025-04-18,referral,0.0,0,0
2025-04-19,organic,0.0,0,0
2025-04-19,paid_search,5575.12,2868,47232
2025-04-19,paid_social,2645.69,1989,86016
2025-04-19,email,40.24,794,7769
2025-04-19,referral,0.0,0,0
2025-04-20,organic,0.0,0,0
2025-04-20,paid_search,4642.32,2660,40896
2025-04-20,paid_social,3082.73,2172,84737
2025-04-20,email,35.47,727,7351
2025-04-20,referral,0.0,0,0
2025-04-21,organic,0.0,0,0
2025-04-21,paid_search,5367.6,2922,45121
2025-04-21,paid_social,4309.2,2892,116055
2025-04-21,email,47.78,945,8212
2025-04-21,referral,0.0,0,0
2025-04-22,organic,0.0,0,0
2025-04-22,paid_search,6063.81,3419,55572
2025-04-22,paid_social,4036.02,2868,113064
2025-04-22,email,47.15,960,9095
2025-04-22,referral,0.0,0,0
2025-04-23,organic,0.0,0,0
2025-04-23,paid_search,5937.97,2984,48919
2025-04-23,paid_social,3555.93,2615,109910
2025-04-23,email,47.51,957,8536
2025-04-23,referral,0.0,0,0
2025-04-24,organic,0.0,0,0
2025-04-24,paid_search,5819.14,3269,49782
2025-04-24,paid_social,3471.03,2479,99281
2025-04-24,email,44.42,872,8029
2025-04-24,referral,0.0,0,0
2025-04-25,organic,0.0,0,0
2025-04-25,paid_search,5056.06,2722,42763
2025-04-25,paid_social,3088.55,2267,101350
2025-04-25,email,43.12,944,8650
2025-04-25,referral,0.0,0,0
2025-04-26,organic,0.0,0,0
2025-04-26,paid_search,4649.07,2452,39832
2025-04-26,paid_social,3182.52,2364,101468
2025-04-26,email,37.59,725,7026
2025-04-26,referral,0.0,0,0
2025-04-27,organic,0.0,0,0
2025-04-27,paid_search,4318.16,2519,41743
2025-04-27,paid_social,2929.05,2235,94398
2025-04-27,email,44.66,919,8276
2025-04-27,referral,0.0,0,0
2025-04-28,organic,0.0,0,0
2025-04-28,paid_search,5253.13,3139,55154
2025-04-28,paid_social,3974.44,2737,122314
2025-04-28,email,43.69,905,8062
2025-04-28,referral,0.0,0,0
2025-04-29,organic,0.0,0,0
2025-04-29,paid_search,5850.39,2885,43351
2025-04-29,paid_social,3464.33,2583,117812
2025-04-29,email,45.61,925,8889
2025-04-29,referral,0.0,0,0
2025-04-30,organic,0.0,0,0
2025-04-30,paid_search,5491.1,2780,43484
2025-04-30,paid_social,4117.72,2919,117846
2025-04-30,email,49.32,920,8417
2025-04-30,referral,0.0,0,0
2025-05-01,organic,0.0,0,0
2025-05-01,paid_search,5592.02,2961,52734
2025-05-01,paid_social,4349.35,2951,131694
2025-05-01,email,45.88,955,9073
2025-05-01,referral,0.0,0,0
2025-05-02,organic,0.0,0,0
2025-05-02,paid_search,6191.07,3374,59897
2025-05-02,paid_social,3841.45,2808,111211
2025-05-02,email,48.44,969,9204
2025-05-02,referral,0.0,0,0
2025-05-03,organic,0.0,0,0
2025-05-03,paid_search,4294.29,2434,40794
2025-05-03,paid_social,3171.08,2285,99043
2025-05-03,email,37.21,770,6938
2025-05-03,referral,0.0,0,0
2025-05-04,organic,0.0,0,0
2025-05-04,paid_search,5028.64,2666,42915
2025-05-04,paid_social,3162.13,2314,90012
2025-05-04,email,40.52,743,6846
2025-05-04,referral,0.0,0,0
2025-05-05,organic,0.0,0,0
2025-05-05,paid_search,5519.5,3281,54130
2025-05-05,paid_social,4231.55,3103,134891
2025-05-05,email,49.54,964,9172
2025-05-05,referral,0.0,0,0
2025-05-06,organic,0.0,0,0
2025-05-06,paid_search,5654.79,2943,47434
2025-05-06,paid_social,4927.62,3421,144569
2025-05-06,email,48.56,1029,9985
2025-05-06,referral,0.0,0,0
2025-05-07,organic,0.0,0,0
2025-05-07,paid_search,6350.6,3206,50307
2025-05-07,paid_social,3852.63,2874,116512
2025-05-07,email,43.47,844,8879
2025-05-07,referral,0.0,0,0
2025-05-08,organic,0.0,0,0
2025-05-08,paid_search,6284.55,3614,64348
2025-05-08,paid_social,3452.13,2511,105520
2025-05-08,email,52.97,1000,9000
2025-05-08,referral,0.0,0,0
2025-05-09,organic,0.0,0,0
2025-05-09,paid_search,5653.3,3230,50808
2025-05-09,paid_social,3808.88,2996,119395
2025-05-09,email,48.72,893,7842
2025-05-09,referral,0.0,0,0
2025-05-10,organic,0.0,0,0
2025-05-10,paid_search,4469.93,2301,37495
2025-05-10,paid_social,3033.64,2246,94525
2025-05-10,email,36.71,728,6259
2025-05-10,referral,0.0,0,0
2025-05-11,organic,0.0,0,0
2025-05-11,paid_search,3967.98,2117,34174
2025-05-11,paid_social,3490.75,2363,104530
2025-05-11,email,41.84,784,7335
2025-05-11,referral,0.0,0,0
2025-05-12,organic,0.0,0,0
2025-05-12,paid_search,6300.8,3383,56347
2025-05-12,paid_social,3527.33,2590,109535
2025-05-12,email,49.35,912,8371
2025-05-12,referral,0.0,0,0
2025-05-13,organic,0.0,0,0
2025-05-13,paid_search,7362.09,3841,61748
2025-05-13,paid_social,3246.29,2497,111976
2025-05-13,email,38.87,799,7393
2025-05-13,referral,0.0,0,0
2025-05-14,organic,0.0,0,0
2025-05-14,paid_search,6024.2,3219,48688
2025-05-14,paid_social,3581.91,2855,122216
2025-05-14,email,45.22,912,7395
2025-05-14,referral,0.0,0,0
2025-05-15,organic,0.0,0,0
2025-05-15,paid_search,6254.02,3038,48957
2025-05-15,paid_social,3817.26,2696,108606
2025-05-15,email,52.61,993,9798
2025-05-15,referral,0.0,0,0
2025-05-16,organic,0.0,0,0
2025-05-16,paid_search,5891.75,3305,54677
2025-05-16,paid_social,3734.06,2748,121313
2025-05-16,email,46.34,923,7912
2025-05-16,referral,0.0,0,0
2025-05-17,organic,0.0,0,0
2025-05-17,paid_search,5688.56,2887,45026
2025-05-17,paid_social,3411.42,2437,96814
2025-05-17,email,36.04,782,6974
2025-05-17,referral,0.0,0,0
2025-05-18,organic,0.0,0,0
2025-05-18,paid_search,5004.16,2643,39851
2025-05-18,paid_social,2883.86,2238,89686
2025-05-18,email,40.55,771,6904
2025-05-18,referral,0.0,0,0
2025-05-19,organic,0.0,0,0
2025-05-19,paid_search,5408.24,3038,50754
2025-05-19,paid_social,3587.82,2609,106314
2025-05-19,email,46.61,934,8132
2025-05-19,referral,0.0,0,0
2025-05-20,organic,0.0,0,0
2025-05-20,paid_search,6641.22,3507,61186
2025-05-20,paid_social,3952.03,2856,113375
2025-05-20,email,47.44,990,8465
2025-05-20,referral,0.0,0,0
2025-05-21,organic,0.0,0,0
2025-05-21,paid_search,6040.13,3013,47967
2025-05-21,paid_social,4334.98,2858,121287
2025-05-21,email,49.71,958,8434
2025-05-21,referral,0.0,0,0
2025-05-22,organic,0.0,0,0
2025-05-22,paid_search,5378.68,2833,46407
2025-05-22,paid_social,3231.95,2146,82298
2025-05-22,email,46.54,915,8485
2025-05-22,referral,0.0,0,0
2025-05-23,organic,0.0,0,0
2025-05-23,paid_search,6799.36,3493,60845
2025-05-23,paid_social,4430.12,3068,122314
2025-05-23,email,50.07,999,9018
2025-05-23,referral,0.0,0,0
2025-05-24,organic,0.0,0,0
2025-05-24,paid_search,4333.39,2575,39513
2025-05-24,paid_social,2658.49,2104,85992
2025-05-24,email,46.17,927,8423
2025-05-24,referral,0.0,0,0
2025-05-25,organic,0.0,0,0
2025-05-25,paid_search,4756.23,2396,38271
2025-05-25,paid_social,3064.6,2035,86207
2025-05-25,email,41.71,815,7427
2025-05-25,referral,0.0,0,0
2025-05-26,organic,0.0,0,0
2025-05-26,paid_search,5879.75,2964,48202
2025-05-26,paid_social,4336.09,2987,129227
2025-05-26,email,42.56,845,6877
2025-05-26,referral,0.0,0,0
2025-05-27,organic,0.0,0,0
2025-05-27,paid_search,4934.68,2723,40973
2025-05-27,paid_social,4087.52,2873,114877
2025-05-27,email,42.45,939,8948
2025-05-27,referral,0.0,0,0
2025-05-28,organic,0.0,0,0
2025-05-28,paid_search,5247.15,2907,47680
2025-05-28,paid_social,3497.81,2425,102049
2025-05-28,email,49.39,983,9540
2025-05-28,referral,0.0,0,0
2025-05-29,organic,0.0,0,0
2025-05-29,paid_search,6495.72,3320,54708
2025-05-29,paid_social,3065.48,2285,87652
2025-05-29,email,50.5,1035,8960
2025-05-29,referral,0.0,0,0
2025-05-30,organic,0.0,0,0
2025-05-30,paid_search,4841.24,2740,41262
2025-05-30,paid_social,3739.11,2648,106819
2025-05-30,email,44.44,813,7565
2025-05-30,referral,0.0,0,0
2025-05-31,organic,0.0,0,0
2025-05-31,paid_search,4836.85,2759,42916
2025-05-31,paid_social,3538.46,2440,102093
2025-05-31,email,38.85,781,7484
2025-05-31,referral,0.0,0,0
2025-06-01,organic,0.0,0,0
2025-06-01,paid_search,5305.11,2899,46281
2025-06-01,paid_social,3116.08,2206,92614
2025-06-01,email,35.19,711,6279
2025-06-01,referral,0.0,0,0
2025-06-02,organic,0.0,0,0
2025-06-02,paid_search,7187.29,3687,63510
2025-06-02,paid_social,3505.43,2597,104784
2025-06-02,email,40.22,921,8571
2025-06-02,referral,0.0,0,0
2025-06-03,organic,0.0,0,0
2025-06-03,paid_search,6680.81,3445,57940
2025-06-03,paid_social,3957.18,2827,114716
2025-06-03,email,56.53,1074,9817
2025-06-03,referral,0.0,0,0
2025-06-04,organic,0.0,0,0
2025-06-04,paid_search,6542.02,3481,55332
2025-06-04,paid_social,3320.04,2383,92229
2025-06-04,email,34.56,704,6870
2025-06-04,referral,0.0,0,0
2025-06-05,organic,0.0,0,0
2025-06-05,paid_search,5991.53,3348,56468
2025-06-05,paid_social,3234.61,2257,88719
2025-06-05,email,42.53,881,8495
2025-06-05,referral,0.0,0,0
2025-06-06,organic,0.0,0,0
2025-06-06,paid_search,4332.81,2474,44977
2025-06-06,paid_social,3520.8,2536,119335
2025-06-06,email,39.41,799,7767
2025-06-06,referral,0.0,0,0
2025-06-07,organic,0.0,0,0
2025-06-07,paid_search,5292.45,2862,41281
2025-06-07,paid_social,3189.74,2227,90712
2025-06-07,email,39.15,742,6827
2025-06-07,referral,0.0,0,0
2025-06-08,organic,0.0,0,0
2025-06-08,paid_search,5854.54,2954,43324
2025-06-08,paid_social,3127.08,2155,94425
2025-06-08,email,35.3,750,6699
2025-06-08,referral,0.0,0,0
2025-06-09,organic,0.0,0,0
2025-06-09,paid_search,6152.12,3504,53786
2025-06-09,paid_social,3727.58,2835,124117
2025-06-09,email,43.37,826,7564
2025-06-09,referral,0.0,0,0
2025-06-10,organic,0.0,0,0
2025-06-10,paid_search,4738.5,2403,36755
2025-06-10,paid_social,4393.24,3289,134869
2025-06-10,email,42.23,867,7634
2025-06-10,referral,0.0,0,0
2025-06-11,organic,0.0,0,0
2025-06-11,paid_search,5615.09,3247,54172
2025-06-11,paid_social,3715.8,2876,132309
2025-06-11,email,48.07,985,8744
2025-06-11,referral,0.0,0,0
2025-06-12,organic,0.0,0,0
2025-06-12,paid_search,4688.86,2583,41758
2025-06-12,paid_social,4010.84,2689,128407
2025-06-12,email,33.87,713,6541
2025-06-12,referral,0.0,0,0
2025-06-13,organic,0.0,0,0
2025-06-13,paid_search,7415.09,3472,57955
2025-06-13,paid_social,3796.89,2897,125939
2025-06-13,email,40.89,955,8822
2025-06-13,referral,0.0,0,0
2025-06-14,organic,0.0,0,0
2025-06-14,paid_search,5222.14,2868,43876
2025-06-14,paid_social,3351.63,2277,100388
2025-06-14,email,32.11,682,6567
2025-06-14,referral,0.0,0,0
2025-06-15,organic,0.0,0,0
2025-06-15,paid_search,5358.85,3129,50162
2025-06-15,paid_social,3335.55,2465,104328
2025-06-15,email,39.15,760,7333
2025-06-15,referral,0.0,0,0
2025-06-16,organic,0.0,0,0
2025-06-16,paid_search,5444.39,3148,53520
2025-06-16,paid_social,3676.7,2712,113889
2025-06-16,email,47.5,957,8176
2025-06-16,referral,0.0,0,0
2025-06-17,organic,0.0,0,0
2025-06-17,paid_search,4998.42,2802,45017
2025-06-17,paid_social,4065.99,3030,126799
2025-06-17,email,45.65,981,9862
2025-06-17,referral,0.0,0,0
2025-06-18,organic,0.0,0,0
2025-06-18,paid_search,6268.63,3455,54049
2025-06-18,paid_social,3755.71,2624,107384
2025-06-18,email,45.23,881,8512
2025-06-18,referral,0.0,0,0
2025-06-19,organic,0.0,0,0
2025-06-19,paid_search,5633.74,3037,48481
2025-06-19,paid_social,3444.83,2544,105803
2025-06-19,email,42.46,853,7450
2025-06-19,referral,0.0,0,0
2025-06-20,organic,0.0,0,0
2025-06-20,paid_search,5888.35,3306,52540
2025-06-20,paid_social,3394.39,2372,99882
2025-06-20,email,40.98,812,7627
2025-06-20,referral,0.0,0,0
2025-06-21,organic,0.0,0,0
2025-06-21,paid_search,5201.9,2933,47453
2025-06-21,paid_social,3211.26,2355,104887
2025-06-21,email,38.93,769,7054
2025-06-21,referral,0.0,0,0
2025-06-22,organic,0.0,0,0
2025-06-22,paid_search,4716.27,2459,37509
2025-06-22,paid_social,2835.35,2141,91630
2025-06-22,email,40.37,747,6503
2025-06-22,referral,0.0,0,0
2025-06-23,organic,0.0,0,0
2025-06-23,paid_search,6559.45,3223,53789
2025-06-23,paid_social,3804.85,2757,107120
2025-06-23,email,44.96,997,9601
2025-06-23,referral,0.0,0,0
2025-06-24,organic,0.0,0,0
2025-06-24,paid_search,5091.58,2601,39842
2025-06-24,paid_social,3014.15,2190,91805
2025-06-24,email,43.33,933,9062
2025-06-24,referral,0.0,0,0
2025-06-25,organic,0.0,0,0
2025-06-25,paid_search,6560.33,3594,67699
2025-06-25,paid_social,3923.26,2831,119323
2025-06-25,email,48.02,982,9521
2025-06-25,referral,0.0,0,0
2025-06-26,organic,0.0,0,0
2025-06-26,paid_search,6068.8,3463,61498
2025-06-26,paid_social,3778.47,2732,116034
2025-06-26,email,49.06,945,8836
2025-06-26,referral,0.0,0,0
2025-06-27,organic,0.0,0,0
2025-06-27,paid_search,6695.91,3403,51861
2025-06-27,paid_social,3983.68,2647,112032
2025-06-27,email,40.83,818,7762
2025-06-27,referral,0.0,0,0
2025-06-28,organic,0.0,0,0
2025-06-28,paid_search,3635.38,2277,33494
2025-06-28,paid_social,2813.69,2086,87698
2025-06-28,email,37.4,773,7482
2025-06-28,referral,0.0,0,0
2025-06-29,organic,0.0,0,0
2025-06-29,paid_search,4791.34,2475,38089
2025-06-29,paid_social,3338.65,2537,121657
2025-06-29,email,37.99,794,7143
2025-06-29,referral,0.0,0,0
2025-06-30,organic,0.0,0,0
2025-06-30,paid_search,5192.75,3153,54524
2025-06-30,paid_social,3071.84,2243,91003
2025-06-30,email,32.85,736,6467
2025-06-30,referral,0.0,0,0
2025-07-01,organic,0.0,0,0
2025-07-01,paid_search,5787.07,3252,56195
2025-07-01,paid_social,4134.38,2892,117196
2025-07-01,email,50.65,970,9056
2025-07-01,referral,0.0,0,0
2025-07-02,organic,0.0,0,0
2025-07-02,paid_search,6317.61,3274,51838
2025-07-02,paid_social,4533.53,3028,120861
2025-07-02,email,46.89,900,7442
2025-07-02,referral,0.0,0,0
2025-07-03,organic,0.0,0,0
2025-07-03,paid_search,5411.98,3017,47597
2025-07-03,paid_social,4013.95,2839,111722
2025-07-03,email,42.97,888,7456
2025-07-03,referral,0.0,0,0
2025-07-04,organic,0.0,0,0
2025-07-04,paid_search,5875.26,3256,54373
2025-07-04,paid_social,2882.01,2158,86511
2025-07-04,email,43.35,910,8261
2025-07-04,referral,0.0,0,0
2025-07-05,organic,0.0,0,0
2025-07-05,paid_search,4503.32,2380,38949
2025-07-05,paid_social,3678.67,2684,113849
2025-07-05,email,37.55,805,7278
2025-07-05,referral,0.0,0,0
2025-07-06,organic,0.0,0,0
2025-07-06,paid_search,4509.96,2452,41363
2025-07-06,paid_social,3320.9,2304,97251
2025-07-06,email,36.96,759,6975
2025-07-06,referral,0.0,0,0
2025-07-07,organic,0.0,0,0
2025-07-07,paid_search,6542.32,3597,58039
2025-07-07,paid_social,4001.31,2561,102635
2025-07-07,email,53.82,1033,8708
2025-07-07,referral,0.0,0,0
2025-07-08,organic,0.0,0,0
2025-07-08,paid_search,5024.12,2973,47142
2025-07-08,paid_social,4445.99,3073,133763
2025-07-08,email,40.58,837,7200
2025-07-08,referral,0.0,0,0
2025-07-09,organic,0.0,0,0
2025-07-09,paid_search,4861.45,2632,38025
2025-07-09,paid_social,3684.67,2569,117178
2025-07-09,email,55.48,1032,9366
2025-07-09,referral,0.0,0,0
2025-07-10,organic,0.0,0,0
2025-07-10,paid_search,6350.11,3492,53913
2025-07-10,paid_social,3724.98,2730,108563
2025-07-10,email,44.99,882,8075
2025-07-10,referral,0.0,0,0
2025-07-11,organic,0.0,0,0
2025-07-11,paid_search,5500.19,3115,50447
2025-07-11,paid_social,3307.75,2441,105191
2025-07-11,email,46.84,894,8320
2025-07-11,referral,0.0,0,0
