sale_id,sale_date,region,channel,revenue,units
1996,2025-06-05,apac,wholesale,720.65,21
1997,2025-05-24,us,online,289.19,9
1998,2026-05-11,apac,retail,345.68,10
1999,2026-06-04,apac,online,368.38,12
2000,2025-12-23,latam,retail,294.24,8
2001,2025-01-31,us,wholesale,500.29,17
2002,2026-05-03,eu,retail,392.44,12
2003,2025-08-31,latam,retail,411.13,10
2004,2025-03-07,apac,retail,331.84,11
2005,2025-03-16,latam,wholesale,613.38,16
2006,2025-04-21,eu,wholesale,866.73,21
2007,2025-07-24,apac,retail,301.44,7
2008,2026-03-21,latam,retail,389.22,9
2009,2025-01-25,us,wholesale,421.05,13
2010,2026-01-04,us,retail,208.96,5
2011,2025-12-15,us,retail,288.58,6
2012,2025-08-01,us,online,394.75,10
2013,2025-05-22,apac,online,374.79,10
2014,2025-05-11,us,online,263.32,6
2015,2025-08-25,latam,wholesale,785.63,28
2016,2025-09-15,us,online,314.27,9
2017,2025-06-11,latam,retail,359.95,9
2018,2026-05-28,us,retail,237.74,7
2019,2025-04-24,us,online,252.99,6
2020,2026-03-08,us,wholesale,460.86,14
2021,2025-05-23,latam,retail,365.57,11
2022,2025-03-05,us,retail,290.88,9
2023,2025-02-06,eu,retail,405.17,11
2024,2026-05-06,us,retail,249.09,6
2025,2025-02-06,latam,wholesale,629.03,18
2026,2025-08-22,apac,retail,288.53,10
2027,2025-07-20,eu,retail,319.23,8
2028,2025-02-23,us,online,284.78,8
2029,2026-03-14,apac,wholesale,543.39,18
2030,2025-12-27,us,retail,263.12,8
2031,2025-08-26,apac,wholesale,584.23,16
2032,2025-02-16,us,retail,242.24,5
2033,2025-02-28,eu,retail,439.03,14
2034,2025-09-08,eu,online,535.04,12
2035,2025-05-06,eu,online,506.22,11
2036,2026-01-01,latam,retail,330.30,7
2037,2025-11-06,us,online,358.47,11
2038,2025-10-01,us,online,309.82,9
2039,2025-12-21,apac,wholesale,663.61,17
2040,2025-05-21,latam,wholesale,612.40,14
2041,2025-08-04,apac,online,409.77,10
2042,2026-03-27,eu,online,589.88,15
2043,2026-05-26,apac,wholesale,604.32,16
2044,2025-03-03,latam,retail,315.93,10
2045,2026-01-27,us,online,325.93,10
2046,2025-02-23,latam,online,440.31,11
2047,2025-01-27,eu,retail,486.65,14
2048,2025-08-10,us,online,267.69,6
2049,2026-03-21,latam,retail,391.94,9
2050,2026-02-02,us,retail,202.41,4
2051,2026-04-20,us,online,249.07,6
2052,2026-04-24,latam,retail,374.30,9
2053,2025-01-16,us,wholesale,463.27,14
2054,2025-10-30,us,retail,282.82,8
2055,2026-01-06,apac,online,356.14,9
2056,2025-11-11,us,wholesale,523.44,14
2057,2025-07-03,latam,online,420.96,15
2058,2025-08-12,eu,online,524.03,15
2059,2025-11-18,us,wholesale,602.35,18
2060,2026-05-22,us,online,288.78,10
2061,2025-02-20,us,wholesale,546.19,17
2062,2025-11-21,apac,online,422.62,15
2063,2025-09-23,us,wholesale,490.26,11
2064,2025-02-15,us,online,299.00,8
2065,2026-03-31,latam,wholesale,713.12,23
2066,2026-03-02,us,retail,276.43,9
2067,2025-01-26,apac,online,324.79,10
2068,2026-04-27,apac,online,427.48,10
2069,2026-01-13,latam,wholesale,871.12,20
2070,2025-11-17,eu,online,559.84,15
2071,2025-12-19,us,online,332.66,9
2072,2025-03-22,us,wholesale,512.87,11
2073,2026-05-31,us,retail,280.63,7
2074,2026-06-25,apac,wholesale,574.66,14
2075,2026-06-17,us,online,305.32,7
2076,2025-09-06,latam,online,444.80,10
2077,2025-11-19,us,online,299.80,9
2078,2026-01-06,us,retail,225.74,8
2079,2026-01-06,us,wholesale,485.95,13
2080,2025-05-09,apac,online,311.64,7
2081,2025-05-22,latam,retail,286.01,8
2082,2026-06-02,eu,online,451.52,10
2083,2025-07-22,us,online,401.47,14
2084,2026-04-27,eu,online,444.92,11
2085,2026-03-18,eu,wholesale,891.66,30
2086,2026-02-02,apac,online,363.91,8
2087,2025-09-05,latam,online,423.85,10
2088,2025-04-21,us,online,282.39,6
2089,2025-12-30,eu,retail,520.33,13
2090,2026-05-04,us,online,275.51,7
2091,2026-06-06,us,retail,292.93,8
2092,2026-01-24,apac,online,406.15,12
2093,2025-10-14,latam,retail,361.53,11
2094,2026-06-22,latam,online,422.08,11
2095,2025-11-27,us,online,254.79,6
2096,2025-08-04,eu,retail,471.92,13
2097,2025-11-18,latam,retail,371.41,12
2098,2025-06-23,latam,online,454.72,14
2099,2025-04-19,us,retail,277.97,9
2100,2025-06-22,latam,retail,316.06,11
2101,2025-07-19,us,retail,294.40,10
2102,2026-03-13,latam,retail,347.27,8
2103,2025-10-30,apac,retail,335.73,8
2104,2026-05-21,eu,retail,376.96,12
2105,2025-04-30,us,retail,290.95,7
2106,2025-06-10,latam,wholesale,658.65,18
2107,2026-06-10,latam,online,420.48,10
2108,2025-04-13,us,wholesale,460.05,10
2109,2025-02-06,us,online,348.02,11
2110,2025-08-14,us,retail,253.82,6
2111,2025-07-11,latam,wholesale,681.06,22
2112,2025-08-08,us,retail,216.65,8
2113,2025-08-02,eu,online,515.63,13
2114,2025-08-29,us,online,324.04,8
2115,2025-07-04,apac,online,419.60,10
2116,2026-02-06,us,online,281.51,7
2117,2025-08-13,apac,online,427.81,10
2118,2025-11-30,latam,retail,399.25,12
2119,2025-11-23,apac,wholesale,541.98,15
2120,2026-05-16,eu,retail,376.95,10
2121,2025-10-02,us,wholesale,401.06,10
2122,2025-09-25,eu,retail,411.07,10
2123,2026-03-12,apac,retail,226.68,7
2124,2025-02-16,us,online,347.22,10
2125,2025-06-20,apac,online,286.79,10
2126,2025-05-13,us,online,285.95,7
2127,2026-01-24,eu,retail,481.77,11
2128,2025-02-20,us,online,330.21,9
2129,2025-06-10,latam,wholesale,731.57,18
2130,2026-01-18,latam,wholesale,617.54,18
2131,2025-01-14,latam,retail,352.09,8
2132,2026-05-12,eu,online,522.82,18
2133,2025-09-11,latam,wholesale,822.37,19
2134,2025-10-04,apac,online,375.15,9
2135,2026-03-02,eu,online,621.99,16
2136,2026-02-05,us,wholesale,491.99,16
2137,2025-11-28,us,online,275.89,8
2138,2026-04-28,apac,wholesale,627.67,18
2139,2026-02-21,apac,online,313.95,7
2140,2025-01-18,apac,online,341.43,7
2141,2025-04-21,us,retail,203.86,7
2142,2026-05-04,us,online,313.97,8
2143,2025-03-27,us,online,355.21,8
2144,2025-05-25,apac,online,374.84,11
2145,2025-08-27,us,online,339.14,10
2146,2025-02-07,us,retail,252.15,7
2147,2025-01-06,us,online,331.87,9
2148,2025-08-30,apac,online,389.41,12
2149,2025-03-25,us,online,372.26,13
2150,2026-06-17,eu,wholesale,782.06,19
2151,2025-04-27,latam,online,482.59,16
2152,2026-03-05,us,online,309.19,9
2153,2025-10-29,latam,online,410.04,12
2154,2025-06-19,latam,retail,260.47,9
2155,2026-01-16,apac,wholesale,523.81,14
2156,2025-05-19,us,retail,237.34,8
2157,2025-11-22,us,online,282.23,10
2158,2025-07-12,us,online,310.32,10
2159,2025-04-07,eu,online,585.07,19
2160,2025-08-20,latam,online,451.74,13
2161,2025-10-19,eu,wholesale,918.42,24
2162,2026-02-17,latam,online,336.24,8
2163,2025-07-27,us,online,355.43,9
2164,2025-04-15,latam,online,443.88,15
2165,2026-01-28,apac,online,324.15,8
2166,2026-04-30,latam,retail,406.17,13
2167,2025-08-10,eu,online,614.51,20
2168,2025-11-28,latam,retail,384.42,13
2169,2026-03-27,us,wholesale,421.95,13
2170,2026-02-07,us,online,318.37,9
2171,2025-11-16,apac,online,379.94,13
2172,2025-06-20,us,wholesale,488.33,11
2173,2026-03-24,us,retail,208.96,5
2174,2026-03-22,us,online,317.69,8
2175,2026-04-23,latam,retail,348.94,10
2176,2025-07-15,us,retail,238.61,7
2177,2025-01-11,latam,retail,357.04,11
2178,2026-01-13,us,online,370.86,8
2179,2025-10-07,apac,wholesale,630.20,17
2180,2025-09-17,eu,online,530.46,16
2181,2025-02-01,eu,online,613.33,13
2182,2026-04-30,us,online,265.21,6
2183,2025-04-17,us,online,344.45,8
2184,2025-05-15,eu,retail,418.87,14
2185,2026-03-31,us,wholesale,466.58,16
2186,2025-07-18,apac,retail,278.57,7
2187,2025-11-21,us,online,317.55,7
2188,2025-01-15,us,online,286.86,6
2189,2025-03-04,apac,retail,347.23,9
2190,2026-03-31,us,wholesale,522.69,18
2191,2026-02-24,us,online,366.01,8
2192,2025-12-26,eu,online,611.55,20
2193,2025-03-30,apac,retail,252.75,8
2194,2025-07-10,eu,retail,393.51,12
2195,2025-06-23,us,wholesale,546.86,16
2196,2025-09-10,eu,retail,382.07,11
2197,2025-07-15,us,retail,267.14,8
2198,2025-10-13,apac,online,289.29,9
2199,2025-07-12,latam,online,425.09,9
2200,2025-04-05,latam,online,464.04,13
2201,2026-06-20,us,online,281.05,7
2202,2026-01-30,eu,retail,437.92,14
2203,2026-03-21,us,retail,234.42,6
2204,2026-05-31,latam,retail,405.80,11
2205,2026-06-10,us,online,304.08,8
2206,2025-07-10,eu,wholesale,755.67,21
2207,2026-01-22,apac,online,309.35,9
2208,2025-01-09,eu,online,407.40,13
2209,2025-04-13,apac,online,375.66,12
2210,2026-03-26,us,retail,295.94,7
2211,2026-03-22,apac,online,354.16,11
2212,2026-05-10,us,online,259.51,6
2213,2025-08-28,latam,retail,351.34,9
2214,2026-02-15,apac,retail,213.95,6
2215,2025-11-04,latam,wholesale,849.93,19
2216,2025-05-23,latam,retail,274.05,9
2217,2025-04-03,latam,retail,318.41,8
2218,2025-01-01,apac,wholesale,685.70,17
2219,2025-11-11,latam,wholesale,741.04,23
2220,2026-01-19,eu,online,542.16,19
2221,2026-02-08,latam,wholesale,630.31,16
2222,2025-04-09,us,retail,179.65,5
2223,2026-02-14,latam,retail,356.85,8
2224,2026-02-08,us,online,223.89,6
2225,2025-01-28,latam,online,442.50,11
2226,2025-01-02,apac,online,418.23,11
2227,2025-08-24,us,retail,252.02,8
2228,2025-07-04,apac,online,381.26,11
2229,2026-05-08,latam,online,557.07,16
2230,2025-04-19,latam,online,458.26,13
2231,2025-04-14,eu,online,484.58,11
2232,2026-06-04,latam,wholesale,618.22,18
2233,2026-02-16,apac,online,347.22,10
2234,2026-04-07,us,wholesale,489.03,13
2235,2026-01-09,us,retail,253.81,7
2236,2025-03-23,us,retail,251.67,8
2237,2025-09-22,latam,retail,368.43,9
2238,2025-10-16,apac,wholesale,695.75,24
2239,2025-02-21,us,online,342.06,11
2240,2025-01-25,latam,online,379.59,10
2241,2025-01-18,latam,online,389.02,14
2242,2026-06-29,eu,retail,429.78,10
2243,2025-04-07,latam,wholesale,720.42,20
2244,2026-04-15,us,online,314.32,8
2245,2026-06-21,latam,retail,333.21,10
2246,2025-04-14,eu,online,512.44,15
2247,2025-11-06,us,wholesale,469.17,10
2248,2025-03-23,latam,online,435.14,10
2249,2025-07-16,apac,wholesale,373.26,10
2250,2025-02-20,apac,retail,239.60,7
2251,2026-03-24,apac,retail,279.81,9
2252,2026-02-13,apac,wholesale,680.34,15
2253,2026-02-21,us,online,353.67,9
2254,2025-11-22,latam,online,516.82,17
2255,2025-08-15,latam,retail,375.32,9
2256,2025-12-03,us,online,311.56,8
2257,2025-12-18,apac,online,338.53,9
2258,2025-08-04,apac,retail,314.85,8
2259,2026-02-17,latam,online,528.85,12
2260,2025-12-20,us,online,350.83,12
2261,2025-11-08,us,online,291.86,7
2262,2025-06-20,eu,online,572.45,15
2263,2025-01-24,us,online,335.29,8
2264,2025-05-15,us,online,270.58,8
2265,2026-02-10,us,wholesale,515.47,13
2266,2026-02-15,latam,wholesale,939.91,25
2267,2025-10-13,latam,online,409.29,14
2268,2025-11-22,us,retail,264.80,7
2269,2026-02-18,apac,online,311.79,7
2270,2025-07-01,apac,retail,289.25,8
2271,2026-04-21,eu,retail,373.92,13
2272,2026-03-05,us,online,284.32,8
2273,2025-05-22,us,online,298.30,10
2274,2025-01-24,us,online,304.75,9
2275,2026-04-29,latam,online,379.06,13
2276,2026-02-03,us,retail,195.43,5
2277,2025-06-15,us,retail,195.46,6
2278,2025-07-24,apac,retail,302.52,9
2279,2025-07-31,latam,retail,303.56,8
2280,2025-07-01,apac,online,337.56,7
2281,2025-12-06,apac,wholesale,681.00,21
2282,2025-02-03,us,wholesale,389.23,10
2283,2026-04-27,apac,online,370.69,10
2284,2025-05-04,latam,retail,331.99,8
2285,2025-01-25,us,retail,212.13,7
2286,2025-02-10,us,retail,260.35,8
2287,2026-03-27,us,online,283.31,9
2288,2025-04-25,latam,retail,353.22,9
2289,2025-05-26,apac,online,425.75,13
2290,2025-03-17,eu,online,462.19,13
2291,2025-09-24,us,retail,241.02,7
2292,2025-10-09,apac,online,415.21,11
2293,2025-10-23,us,wholesale,597.08,16
2294,2025-06-12,us,online,348.44,9
2295,2025-10-29,latam,retail,386.18,13
2296,2025-09-21,us,retail,316.00,8
2297,2025-11-07,eu,wholesale,841.27,24
2298,2026-06-14,apac,retail,292.32,8
2299,2025-12-19,us,wholesale,483.08,13
2300,2026-05-12,apac,online,314.85,8
2301,2026-05-11,us,online,304.87,7
2302,2025-08-18,latam,online,424.74,14
2303,2025-05-03,us,retail,250.25,7
2304,2026-06-21,us,retail,218.12,5
2305,2025-02-03,us,online,286.80,8
2306,2025-03-23,eu,online,536.95,12
2307,2025-09-11,eu,online,523.72,17
2308,2025-08-22,us,retail,291.42,7
2309,2025-09-30,apac,wholesale,547.34,17
2310,2025-05-16,us,wholesale,471.91,13
2311,2026-05-04,eu,online,444.51,11
2312,2025-07-21,latam,online,444.25,12
2313,2025-04-13,apac,online,331.00,9
2314,2025-04-25,us,online,327.64,8
2315,2026-04-13,apac,online,392.86,11
2316,2025-12-03,latam,online,428.08,12
2317,2025-11-03,apac,retail,284.20,8
2318,2026-03-27,us,online,384.35,13
2319,2025-01-07,us,wholesale,414.32,11
2320,2026-03-19,latam,wholesale,890.68,22
2321,2025-12-17,eu,retail,375.79,12
2322,2025-08-07,us,retail,212.71,6
2323,2026-04-29,latam,retail,371.83,10
2324,2025-06-10,us,wholesale,568.74,18
2325,2025-06-11,apac,wholesale,544.88,12
2326,2026-03-03,us,online,286.57,7
2327,2026-04-29,latam,retail,415.72,12
2328,2025-11-19,latam,retail,312.61,9
2329,2026-03-04,apac,online,462.41,16
2330,2025-05-24,apac,online,363.65,8
2331,2025-07-27,us,wholesale,503.52,15
2332,2026-01-27,apac,online,426.30,13
2333,2025-08-09,us,wholesale,484.78,15
2334,2026-05-07,eu,wholesale,759.60,17
2335,2025-02-17,us,retail,274.23,6
2336,2026-01-20,us,online,295.79,10
2337,2026-01-14,eu,online,472.78,13
2338,2026-02-28,us,wholesale,497.86,12
2339,2025-07-24,us,online,264.22,8
2340,2026-06-28,us,online,318.64,7
2341,2025-03-11,us,wholesale,604.58,15
2342,2026-04-02,us,online,259.49,6
2343,2025-08-22,latam,online,384.96,10
2344,2025-01-24,us,online,343.82,11
2345,2026-05-14,us,online,357.59,12
2346,2026-03-24,us,online,235.12,5
2347,2025-12-01,us,retail,248.36,6
2348,2025-04-05,us,retail,231.75,5
2349,2026-06-10,us,online,308.78,7
2350,2025-03-16,us,retail,256.67,6
2351,2026-04-08,apac,online,466.74,15
2352,2025-12-14,latam,wholesale,517.85,14
2353,2026-03-19,us,retail,262.41,8
2354,2025-01-09,us,online,308.92,10
2355,2025-08-17,apac,online,296.31,8
2356,2025-12-30,us,wholesale,480.42,11
2357,2025-07-13,us,online,303.52,10
2358,2025-02-10,eu,online,478.04,11
2359,2025-12-02,apac,retail,342.54,9
2360,2025-10-05,latam,wholesale,550.23,17
2361,2025-01-28,us,retail,280.10,8
2362,2026-03-31,us,online,358.54,8
2363,2025-02-20,us,wholesale,425.07,13
2364,2025-04-06,apac,retail,299.44,7
2365,2026-06-13,apac,online,412.41,14
2366,2025-11-21,apac,online,410.28,12
2367,2026-06-04,latam,wholesale,647.64,22
2368,2026-03-07,apac,wholesale,616.92,18
2369,2025-11-14,us,online,319.87,7
2370,2025-03-28,latam,retail,306.30,8
2371,2025-01-17,us,retail,262.01,7
2372,2025-09-12,latam,wholesale,668.07,21
2373,2025-05-24,eu,online,484.21,17
2374,2025-10-28,us,retail,194.06,6
2375,2025-06-26,apac,wholesale,614.11,20
2376,2026-01-09,us,online,338.74,8
2377,2026-05-25,eu,wholesale,860.89,25
2378,2025-01-30,us,online,335.09,8
2379,2025-02-05,latam,retail,341.82,10
2380,2026-06-22,apac,retail,268.79,9
2381,2025-08-17,eu,online,675.64,23
2382,2026-03-27,apac,retail,344.33,11
2383,2025-11-15,us,online,249.77,8
2384,2025-04-09,latam,online,446.45,12
2385,2025-07-20,us,retail,264.36,6
2386,2025-04-08,eu,online,573.34,14
2387,2025-09-13,latam,online,434.91,11
2388,2026-06-17,latam,retail,370.08,10
2389,2025-05-15,us,online,283.59,9
2390,2026-01-30,us,retail,264.63,7
2391,2025-01-15,us,retail,244.73,6
2392,2026-05-08,latam,online,440.63,12
2393,2026-02-20,latam,online,395.72,10
2394,2025-10-14,us,wholesale,549.26,14
2395,2025-07-10,apac,online,357.40,10
2396,2025-12-17,us,online,407.88,10
2397,2026-03-13,latam,retail,277.13,9
2398,2025-04-24,latam,online,325.94,11
2399,2025-12-22,us,wholesale,511.85,11
2400,2026-06-01,eu,retail,466.05,15
2401,2026-06-08,us,retail,258.72,8
2402,2025-12-29,eu,retail,505.90,14
2403,2026-06-28,us,online,236.18,7
2404,2026-06-28,latam,retail,332.39,11
2405,2025-08-20,latam,online,477.58,16
2406,2025-07-27,us,online,249.97,8
2407,2025-10-31,us,retail,213.08,6
2408,2025-11-04,apac,online,393.50,14
2409,2025-11-16,latam,online,451.50,12
2410,2025-05-24,eu,retail,494.47,16
2411,2025-09-06,us,retail,226.84,6
2412,2025-12-25,us,online,349.96,12
2413,2026-02-16,us,online,342.16,8
2414,2025-10-10,eu,online,591.69,14
2415,2025-11-15,eu,wholesale,662.39,17
2416,2025-05-08,latam,online,416.54,11
2417,2025-12-16,us,wholesale,647.30,23
2418,2026-04-23,us,online,237.89,7
2419,2026-05-14,latam,retail,345.56,12
2420,2026-01-07,us,online,274.36,8
2421,2026-03-19,us,online,254.77,6
2422,2025-10-10,latam,retail,371.81,8
2423,2025-09-15,us,online,351.65,12
2424,2026-05-22,us,online,298.41,9
2425,2026-05-15,apac,online,283.57,8
2426,2026-01-27,apac,retail,263.49,9
2427,2025-04-11,eu,retail,393.81,9
2428,2026-03-08,latam,online,418.20,10
2429,2026-03-27,us,wholesale,525.04,14
2430,2026-03-19,us,retail,209.90,5
2431,2025-01-25,eu,online,481.98,14
2432,2026-04-13,apac,wholesale,530.86,12
2433,2025-12-19,latam,retail,279.73,8
2434,2025-09-27,us,online,374.78,9
2435,2025-11-26,latam,online,424.96,10
2436,2025-04-02,latam,online,343.81,10
2437,2025-08-22,us,retail,256.84,6
2438,2026-05-25,eu,online,568.73,14
2439,2026-05-13,us,wholesale,418.38,9
2440,2025-11-27,us,retail,282.07,10
2441,2026-06-03,latam,online,409.64,10
2442,2025-03-19,apac,online,307.29,10
2443,2026-02-19,eu,online,540.98,16
2444,2026-01-30,latam,wholesale,650.89,22
2445,2025-10-28,us,retail,182.09,5
2446,2025-09-09,latam,retail,272.27,7
2447,2026-05-22,us,online,344.90,11
2448,2025-08-10,us,online,354.77,12
2449,2026-05-10,latam,retail,366.42,10
2450,2026-06-16,us,online,299.59,8
2451,2026-02-01,us,retail,266.98,6
2452,2026-01-15,us,online,243.62,7
2453,2026-01-01,us,online,348.98,10
2454,2025-05-12,us,retail,260.60,9
2455,2026-05-03,us,retail,226.78,5
2456,2025-08-18,latam,online,424.65,12
2457,2026-03-25,us,wholesale,467.15,10
2458,2025-02-28,latam,online,431.00,10
2459,2025-03-07,apac,retail,282.73,7
2460,2025-01-29,us,retail,257.23,6
2461,2025-05-17,apac,retail,311.97,9
2462,2025-12-05,apac,online,357.40,11
2463,2026-02-21,us,online,327.65,8
2464,2025-02-24,latam,wholesale,768.95,19
2465,2025-03-14,latam,wholesale,611.44,15
2466,2025-07-03,us,online,270.99,6
2467,2025-05-03,eu,retail,405.09,11
2468,2026-02-22,us,online,350.57,10
2469,2025-07-07,apac,retail,314.68,8
2470,2025-07-08,us,online,319.11,10
2471,2025-03-25,latam,online,383.97,10
2472,2025-03-02,eu,online,608.06,15
2473,2026-06-26,eu,wholesale,920.55,27
2474,2026-01-19,us,online,302.53,7
2475,2026-05-26,us,wholesale,496.80,15
2476,2026-01-19,us,retail,258.39,7
2477,2025-07-01,us,retail,187.20,5
2478,2025-05-04,us,retail,265.28,6
2479,2025-12-24,latam,online,401.85,13
2480,2025-06-08,eu,wholesale,710.29,15
2481,2026-02-03,us,retail,254.69,6
2482,2025-05-25,eu,online,373.59,12
2483,2026-02-18,us,wholesale,499.34,11
2484,2025-04-12,apac,retail,291.10,7
2485,2026-06-24,eu,online,430.38,12
2486,2025-10-17,us,online,278.40,8
2487,2026-03-13,apac,wholesale,520.56,14
2488,2026-05-11,apac,online,383.79,10
2489,2025-10-22,latam,retail,352.35,9
2490,2025-11-11,eu,retail,339.32,8
2491,2025-06-27,us,online,262.64,7
2492,2025-07-12,eu,online,440.79,13
2493,2026-03-21,apac,retail,284.97,9
2494,2025-08-08,apac,retail,246.00,8
2495,2025-11-24,us,retail,257.43,8
2496,2026-01-26,us,wholesale,555.21,18
2497,2025-01-05,us,retail,306.95,7
2498,2026-02-04,latam,wholesale,619.49,14
2499,2025-02-15,apac,retail,314.03,8
2500,2025-11-14,latam,retail,390.32,12
2501,2025-10-07,us,retail,236.52,6
2502,2025-07-14,apac,retail,290.68,7
2503,2026-02-09,apac,online,431.22,14
2504,2025-04-28,us,wholesale,564.51,19
2505,2025-07-07,us,online,278.80,7
2506,2026-02-12,us,retail,235.99,7
2507,2025-09-25,latam,retail,360.16,8
2508,2026-05-25,us,retail,249.15,8
2509,2026-05-06,apac,wholesale,614.51,14
2510,2025-03-11,latam,retail,362.87,11
2511,2025-05-27,us,online,270.68,7
2512,2025-08-04,apac,retail,309.08,8
2513,2025-06-06,eu,wholesale,699.13,16
2514,2025-02-27,latam,wholesale,857.94,24
2515,2025-03-07,eu,online,533.58,16
2516,2026-03-28,us,wholesale,559.94,19
2517,2025-06-14,latam,online,512.68,18
2518,2025-01-18,us,online,416.31,11
2519,2026-01-15,latam,retail,430.30,11
2520,2025-03-01,eu,wholesale,883.40,21
2521,2025-08-18,us,wholesale,481.18,13
2522,2026-05-03,eu,retail,402.68,9
2523,2026-02-01,us,online,271.56,7
2524,2026-04-11,us,online,355.76,10
2525,2026-01-04,us,online,304.84,7
2526,2025-09-21,us,online,329.20,8
2527,2025-11-04,apac,wholesale,623.41,15
2528,2026-02-16,apac,online,397.70,13
2529,2026-02-20,us,wholesale,477.15,12
2530,2026-01-08,apac,online,381.36,11
2531,2026-06-27,us,wholesale,548.30,17
2532,2026-01-08,latam,retail,371.77,8
2533,2026-02-23,us,retail,248.55,7
2534,2026-04-09,apac,online,386.19,12
2535,2026-02-27,us,retail,259.13,7
2536,2026-06-14,latam,online,441.35,12
2537,2025-07-31,us,wholesale,415.58,13
2538,2025-06-09,us,online,335.06,8
2539,2025-06-04,us,retail,237.31,5
2540,2025-11-20,eu,retail,445.69,11
2541,2025-02-06,us,online,271.68,9
2542,2025-02-24,eu,retail,337.48,10
2543,2026-01-01,eu,retail,424.30,13
2544,2025-11-20,us,online,319.68,8
2545,2025-06-29,us,online,295.88,8
2546,2026-03-02,us,wholesale,505.82,17
2547,2026-04-26,us,online,290.94,7
2548,2025-05-31,latam,wholesale,624.21,14
2549,2026-01-26,eu,wholesale,720.00,17
2550,2026-01-07,us,retail,274.22,6
2551,2025-01-21,us,wholesale,689.00,18
2552,2026-01-14,us,retail,227.06,8
2553,2026-02-08,eu,online,546.22,12
2554,2025-11-25,us,wholesale,466.05,14
2555,2025-12-30,us,retail,198.78,7
2556,2025-06-23,us,online,261.16,8
2557,2026-06-17,latam,online,439.27,13
2558,2025-11-10,latam,online,423.64,13
2559,2025-10-07,us,online,300.00,8
2560,2025-05-14,eu,online,414.61,9
2561,2025-01-20,us,wholesale,467.50,13
2562,2025-10-04,apac,online,387.26,10
2563,2026-03-11,latam,retail,312.47,7
2564,2026-05-16,us,online,318.14,10
2565,2025-03-28,eu,online,567.14,13
2566,2025-05-12,us,wholesale,360.27,8
2567,2026-01-18,eu,wholesale,951.37,29
2568,2025-01-14,eu,wholesale,883.62,21
2569,2025-03-14,latam,retail,376.17,9
2570,2025-04-19,apac,retail,328.31,8
2571,2025-03-25,eu,wholesale,894.59,30
2572,2025-08-04,apac,online,423.20,15
2573,2026-06-27,eu,online,560.59,14
2574,2026-04-26,apac,retail,347.65,10
2575,2025-03-04,us,retail,232.19,8
2576,2025-07-13,us,online,315.14,8
2577,2025-07-11,us,wholesale,598.76,19
2578,2025-10-31,apac,retail,240.72,6
2579,2026-03-13,apac,online,359.76,11
2580,2025-09-15,eu,retail,461.90,14
2581,2026-05-21,latam,wholesale,613.14,16
2582,2026-04-02,us,wholesale,557.67,20
2583,2026-01-06,us,wholesale,454.82,10
2584,2025-11-23,us,retail,226.45,6
2585,2026-05-27,us,online,287.05,8
2586,2025-06-24,us,online,339.66,12
2587,2026-04-18,latam,online,388.54,9
2588,2026-04-21,apac,retail,343.04,9
2589,2026-03-06,eu,retail,512.44,12
2590,2025-06-02,apac,retail,266.14,8
2591,2025-06-26,eu,retail,486.27,15
2592,2025-10-05,eu,online,642.56,19
2593,2025-11-07,eu,online,578.80,18
2594,2026-05-27,latam,online,341.26,10
2595,2025-03-03,us,wholesale,463.51,10
2596,2025-05-25,us,online,350.16,11
2597,2026-03-03,us,retail,167.92,4
2598,2026-03-16,latam,online,437.71,11
2599,2025-12-16,us,online,323.48,7
2600,2025-03-06,apac,retail,226.09,8
