month,plan,segment,region,starting_mrr,new_mrr,expansion_mrr,contraction_mrr,churned_mrr,ending_mrr,new_accounts,churned_accounts,active_accounts
2025-12-01,business,enterprise,apac,8816.03,337.44,450.96,158.11,95.27,9351.06,0,0,1
2025-12-01,business,enterprise,latam,4439.76,155.89,119.22,47.52,53.44,4613.9,0,0,1
2025-12-01,enterprise,smb,us,605.3,20.53,9.35,3.82,38.34,593.02,0,0,7
2025-12-01,enterprise,smb,eu,355.05,11.24,6.36,2.27,21.14,349.25,0,0,4
2025-12-01,enterprise,smb,apac,196.8,6.92,3.6,1.01,12.45,193.85,0,0,2
2025-12-01,enterprise,smb,latam,109.76,3.42,1.09,0.35,5.84,108.08,0,0,1
2025-12-01,enterprise,mid_market,us,14452.64,575.33,461.39,157.62,345.94,14985.79,1,0,18
2025-12-01,enterprise,mid_market,eu,8726.34,328.98,285.87,107.53,226.08,9007.58,0,0,11
2025-12-01,enterprise,mid_market,apac,4801.94,165.76,149.48,42.97,99.33,4974.89,0,0,6
2025-12-01,enterprise,mid_market,latam,2658.18,93.21,48.35,17.11,68.5,2714.14,0,0,3
2025-12-01,enterprise,enterprise,us,81514.98,2474.47,4362.05,1286.28,773.12,86292.11,0,0,12
2025-12-01,enterprise,enterprise,eu,46622.37,1586.21,2514.8,835.58,468.49,49419.32,0,0,7
2025-12-01,enterprise,enterprise,apac,26112.49,919.43,1134.23,459.9,261.34,27444.91,0,0,4
2025-12-01,enterprise,enterprise,latam,13811.45,473.8,425.11,157.72,165.12,14387.51,0,0,2
2026-01-01,starter,smb,us,14752.35,596.85,250.81,92.56,745.75,14761.69,7,8,164
2026-01-01,starter,smb,eu,9307.8,284.3,146.35,49.17,485.23,9204.05,3,5,102
2026-01-01,starter,smb,apac,5459.13,168.77,93.13,27.13,346.14,5347.75,2,4,59
2026-01-01,starter,smb,latam,3038.01,115.7,33.29,10.63,201.52,2974.85,1,2,33
2026-01-01,starter,mid_market,us,4990.77,185.52,154.19,53.78,105.59,5171.11,0,0,6
2026-01-01,starter,mid_market,eu,2942.86,95.83,88.1,29.33,74.52,3022.94,0,0,4
2026-01-01,starter,mid_market,apac,1648.58,59.75,43.91,18.49,40.93,1692.81,0,0,2
2026-01-01,starter,mid_market,latam,879.75,26.94,18.15,4.84,21.63,898.37,0,0,1
2026-01-01,starter,enterprise,us,1527.24,61.53,87.13,25.61,16.0,1634.29,0,0,1
2026-01-01,starter,enterprise,eu,885.07,29.66,41.57,13.74,8.87,933.69,0,0,1
2026-01-01,starter,enterprise,apac,493.7,16.69,22.42,8.04,5.82,518.96,0,0,1
2026-01-01,starter,enterprise,latam,253.88,8.12,8.05,2.45,2.54,265.06,0,0,1
2026-01-01,pro,smb,us,10715.89,354.64,185.96,67.35,648.74,10540.4,4,7,117
2026-01-01,pro,smb,eu,6484.55,263.57,124.57,37.28,420.0,6415.42,3,5,71
2026-01-01,pro,smb,apac,3540.32,108.29,52.79,18.17,176.42,3506.8,1,2,39
2026-01-01,pro,smb,latam,2059.45,66.87,21.74,7.01,103.89,2037.15,1,1,23
2026-01-01,pro,mid_market,us,28513.1,1097.67,802.37,348.71,592.19,29472.24,1,1,35
2026-01-01,pro,mid_market,eu,16630.6,527.37,560.04,184.17,444.18,17089.67,1,1,20
2026-01-01,pro,mid_market,apac,9440.9,362.55,262.25,103.24,226.59,9735.87,0,0,11
2026-01-01,pro,mid_market,latam,5102.22,206.25,83.99,35.2,130.87,5226.4,0,0,6
2026-01-01,pro,enterprise,us,6085.7,226.27,328.77,118.31,61.38,6461.04,0,0,1
2026-01-01,pro,enterprise,eu,3760.96,116.11,202.18,56.46,45.03,3977.76,0,0,1
2026-01-01,pro,enterprise,apac,2034.54,69.03,87.1,37.55,22.38,2130.74,0,0,1
2026-01-01,pro,enterprise,latam,1102.58,40.74,34.91,10.72,11.41,1156.1,0,0,1
2026-01-01,business,smb,us,3301.76,100.08,50.91,21.98,190.33,3240.43,1,2,36
2026-01-01,business,smb,eu,2071.67,72.93,33.67,14.05,117.33,2046.88,1,1,23
2026-01-01,business,smb,apac,1197.23,41.46,17.37,7.73,71.13,1177.19,0,1,13
2026-01-01,business,smb,latam,651.13,26.43,5.63,2.42,33.34,647.43,0,0,7
2026-01-01,business,mid_market,us,34707.39,1381.47,1029.58,387.74,743.37,35987.32,2,1,42
2026-01-01,business,mid_market,eu,20237.66,663.64,708.33,214.91,498.59,20896.13,1,1,25
2026-01-01,business,mid_market,apac,10977.2,387.46,285.44,121.85,251.21,11277.05,0,0,13
2026-01-01,business,mid_market,latam,6206.62,244.65,98.8,40.14,129.29,6380.64,0,0,8
2026-01-01,business,enterprise,us,28398.51,1133.06,1273.24,566.24,299.88,29938.69,0,0,4
2026-01-01,business,enterprise,eu,16807.09,572.12,726.48,323.62,177.78,17604.28,0,0,2
2026-01-01,business,enterprise,apac,9351.06,317.28,414.35,145.47,94.88,9842.34,0,0,1
2026-01-01,business,enterprise,latam,4613.9,146.54,125.48,41.06,49.46,4795.4,0,0,1
2026-01-01,enterprise,smb,us,593.02,20.01,11.14,3.25,31.96,588.96,0,0,7
2026-01-01,enterprise,smb,eu,349.25,10.77,6.06,2.25,19.3,344.53,0,0,4
2026-01-01,enterprise,smb,apac,193.85,7.56,2.7,1.25,12.49,190.37,0,0,2
2026-01-01,enterprise,smb,latam,108.08,3.97,0.94,0.41,6.51,106.07,0,0,1
2026-01-01,enterprise,mid_market,us,14985.79,534.35,490.0,162.1,331.02,15517.02,1,0,18
2026-01-01,enterprise,mid_market,eu,9007.58,328.55,306.67,112.23,189.67,9340.9,0,0,11
2026-01-01,enterprise,mid_market,apac,4974.89,169.87,142.08,56.22,119.68,5110.94,0,0,6
2026-01-01,enterprise,mid_market,latam,2714.14,89.09,42.95,16.4,56.47,2773.31,0,0,3
2026-01-01,enterprise,enterprise,us,86292.11,2979.97,4713.03,1544.33,987.98,91452.8,0,0,13
2026-01-01,enterprise,enterprise,eu,49419.32,1549.35,2289.83,862.07,607.97,51788.46,0,0,7
2026-01-01,enterprise,enterprise,apac,27444.91,922.34,1119.99,402.93,270.9,28813.41,0,0,4
2026-01-01,enterprise,enterprise,latam,14387.51,443.66,439.41,124.06,147.02,14999.51,0,0,2
2026-02-01,starter,smb,us,14761.69,582.79,245.08,102.71,920.68,14566.17,6,10,162
2026-02-01,starter,smb,eu,9204.05,372.4,180.31,50.64,476.88,9229.24,4,5,103
2026-02-01,starter,smb,apac,5347.75,165.21,80.76,27.1,274.16,5292.46,2,3,59
2026-02-01,starter,smb,latam,2974.85,93.38,28.61,11.05,151.13,2934.66,1,2,33
2026-02-01,starter,mid_market,us,5171.11,201.26,184.84,68.3,112.41,5376.5,0,0,6
2026-02-01,starter,mid_market,eu,3022.94,122.78,100.1,38.02,75.56,3132.23,0,0,4
2026-02-01,starter,mid_market,apac,1692.81,60.79,43.76,17.19,37.56,1742.62,0,0,2
2026-02-01,starter,mid_market,latam,898.37,29.47,17.55,6.03,22.66,916.69,0,0,1
2026-02-01,starter,enterprise,us,1634.29,64.5,93.25,33.82,15.83,1742.38,0,0,1
2026-02-01,starter,enterprise,eu,933.69,30.07,52.44,14.1,9.9,992.2,0,0,1
2026-02-01,starter,enterprise,apac,518.96,19.68,25.71,8.25,5.69,550.41,0,0,1
2026-02-01,starter,enterprise,latam,265.06,10.42,6.51,2.73,2.49,276.78,0,0,1
2026-02-01,pro,smb,us,10540.4,417.87,192.16,58.17,599.47,10492.78,5,7,117
2026-02-01,pro,smb,eu,6415.42,215.4,120.96,42.21,404.39,6305.19,2,4,70
2026-02-01,pro,smb,apac,3506.8,132.54,56.11,19.83,221.44,3454.19,1,2,38
2026-02-01,pro,smb,latam,2037.15,62.16,22.13,6.36,123.46,1991.63,1,1,22
2026-02-01,pro,mid_market,us,29472.24,1147.81,1090.45,329.16,735.6,30645.74,1,1,36
2026-02-01,pro,mid_market,eu,17089.67,553.68,547.62,211.08,383.12,17596.78,1,0,21
2026-02-01,pro,mid_market,apac,9735.87,393.34,269.82,101.71,259.32,10038.0,0,0,12
2026-02-01,pro,mid_market,latam,5226.4,176.19,81.48,33.95,125.36,5324.76,0,0,6
2026-02-01,pro,enterprise,us,6461.04,209.54,331.12,110.74,68.61,6822.35,0,0,1
2026-02-01,pro,enterprise,eu,3977.76,125.43,214.5,69.53,45.48,4202.68,0,0,1
2026-02-01,pro,enterprise,apac,2130.74,85.88,112.54,39.7,23.79,2265.67,0,0,1
2026-02-01,pro,enterprise,latam,1156.1,46.29,33.69,12.63,12.75,1210.69,0,0,1
2026-02-01,business,smb,us,3240.43,123.57,62.02,18.37,190.49,3217.16,1,2,36
2026-02-01,business,smb,eu,2046.88,74.8,31.82,12.99,102.01,2038.5,1,1,23
2026-02-01,business,smb,apac,1177.19,44.58,16.66,6.24,76.98,1155.21,0,1,13
2026-02-01,business,smb,latam,647.43,22.35,5.57,2.32,36.54,636.49,0,0,7
2026-02-01,business,mid_market,us,35987.32,1403.94,1136.87,385.73,770.34,37372.07,2,1,44
2026-02-01,business,mid_market,eu,20896.13,735.68,643.86,206.64,485.51,21583.51,1,1,25
2026-02-01,business,mid_market,apac,11277.05,387.13,288.5,119.99,245.68,11587.0,0,0,14
2026-02-01,business,mid_market,latam,6380.64,247.72,98.65,45.25,170.76,6511.0,0,0,8
2026-02-01,business,enterprise,us,29938.69,1218.99,1417.14,489.43,346.2,31739.19,0,0,4
2026-02-01,business,enterprise,eu,17604.28,597.1,818.83,314.74,212.21,18493.27,0,0,3
2026-02-01,business,enterprise,apac,9842.34,372.14,463.54,140.6,108.65,10428.77,0,0,1
2026-02-01,business,enterprise,latam,4795.4,167.05,149.78,50.87,57.14,5004.24,0,0,1
2026-02-01,enterprise,smb,us,588.96,20.3,11.45,4.26,36.18,580.28,0,0,6
2026-02-01,enterprise,smb,eu,344.53,13.18,6.44,1.92,18.37,343.86,0,0,4
2026-02-01,enterprise,smb,apac,190.37,6.78,3.24,0.96,12.09,187.34,0,0,2
2026-02-01,enterprise,smb,latam,106.07,3.6,1.1,0.36,5.82,104.58,0,0,1
2026-02-01,enterprise,mid_market,us,15517.02,534.21,572.57,204.88,331.34,16087.59,1,0,19
2026-02-01,enterprise,mid_market,eu,9340.9,326.4,257.72,88.53,191.24,9645.25,0,0,11
2026-02-01,enterprise,mid_market,apac,5110.94,188.58,160.56,50.84,135.07,5274.17,0,0,6
2026-02-01,enterprise,mid_market,latam,2773.31,107.18,53.48,17.4,67.11,2849.47,0,0,3
2026-02-01,enterprise,enterprise,us,91452.8,3645.66,4135.07,1690.24,893.77,96649.52,1,0,13
2026-02-01,enterprise,enterprise,eu,51788.46,2081.8,2593.28,806.79,512.22,55144.53,0,0,8
2026-02-01,enterprise,enterprise,apac,28813.41,1135.32,1407.53,455.57,292.35,30608.34,0,0,4
2026-02-01,enterprise,enterprise,latam,14999.51,606.05,432.98,142.73,148.98,15746.83,0,0,2
2026-03-01,starter,smb,us,14566.17,557.33,281.44,79.48,858.96,14466.5,6,10,161
2026-03-01,starter,smb,eu,9229.24,362.15,169.04,48.53,476.53,9235.36,4,5,103
2026-03-01,starter,smb,apac,5292.46,189.15,76.5,31.06,331.22,5195.82,2,4,58
2026-03-01,starter,smb,latam,2934.66,90.88,28.13,9.9,176.5,2867.27,1,2,32
2026-03-01,starter,mid_market,us,5376.5,165.7,178.28,53.79,119.49,5547.21,0,0,7
2026-03-01,starter,mid_market,eu,3132.23,114.23,102.12,32.61,70.07,3245.9,0,0,4
2026-03-01,starter,mid_market,apac,1742.62,61.12,47.77,17.25,40.18,1794.07,0,0,2
2026-03-01,starter,mid_market,latam,916.69,29.53,14.73,6.13,21.05,933.76,0,0,1
2026-03-01,starter,enterprise,us,1742.38,52.74,90.37,34.88,17.88,1832.73,0,0,1
2026-03-01,starter,enterprise,eu,992.2,33.17,52.6,19.0,10.19,1048.78,0,0,1
2026-03-01,starter,enterprise,apac,550.41,18.99,27.65,9.46,5.64,581.95,0,0,1
2026-03-01,starter,enterprise,latam,276.78,8.58,7.79,3.01,3.42,286.72,0,0,1
2026-03-01,pro,smb,us,10492.78,331.48,192.38,61.66,603.22,10351.77,4,7,115
2026-03-01,pro,smb,eu,6305.19,201.89,92.47,35.42,405.31,6158.81,2,5,68
2026-03-01,pro,smb,apac,3454.19,133.74,56.46,20.58,196.28,3427.53,1,2,38
2026-03-01,pro,smb,latam,1991.63,68.09,21.78,6.32,119.61,1955.57,1,1,22
2026-03-01,pro,mid_market,us,30645.74,1028.73,890.04,378.16,787.26,31399.09,1,1,37
2026-03-01,pro,mid_market,eu,17596.78,573.31,498.28,204.53,474.97,17988.86,1,1,21
2026-03-01,pro,mid_market,apac,10038.0,386.72,275.24,97.58,248.73,10353.66,0,0,12
2026-03-01,pro,mid_market,latam,5324.76,201.15,99.03,29.29,122.73,5472.93,0,0,6
2026-03-01,pro,enterprise,us,6822.35,238.27,334.56,137.27,66.63,7191.28,0,0,1
2026-03-01,pro,enterprise,eu,4202.68,163.65,181.87,64.74,48.12,4435.34,0,0,1
2026-03-01,pro,enterprise,apac,2265.67,71.86,94.01,34.6,28.59,2368.35,0,0,1
2026-03-01,pro,enterprise,latam,1210.69,37.24,34.69,11.55,12.39,1258.67,0,0,1
2026-03-01,business,smb,us,3217.16,121.27,65.92,20.95,159.42,3223.98,1,2,36
2026-03-01,business,smb,eu,2038.5,64.43,37.31,12.28,102.07,2025.89,1,1,23
2026-03-01,business,smb,apac,1155.21,47.25,21.2,7.01,69.67,1146.98,1,1,13
2026-03-01,business,smb,latam,636.49,22.32,5.61,2.0,32.18,630.24,0,0,7
2026-03-01,business,mid_market,us,37372.07,1457.63,1127.07,487.95,911.84,38556.98,2,1,45
2026-03-01,business,mid_market,eu,21583.51,774.64,656.05,241.77,510.96,22261.48,1,1,26
2026-03-01,business,mid_market,apac,11587.0,379.44,324.11,131.29,247.15,11912.12,0,0,14
2026-03-01,business,mid_market,latam,6511.0,213.24,129.9,38.16,167.15,6648.82,0,0,8
2026-03-01,business,enterprise,us,31739.19,1155.46,1418.74,563.49,372.08,33377.83,0,0,5
2026-03-01,business,enterprise,eu,18493.27,592.26,988.13,355.86,202.77,19515.04,0,0,3
2026-03-01,business,enterprise,apac,10428.77,344.47,420.83,179.11,112.24,10902.72,0,0,2
2026-03-01,business,enterprise,latam,5004.24,155.73,153.53,51.34,50.33,5211.83,0,0,1
2026-03-01,enterprise,smb,us,580.28,18.73,9.66,3.58,35.76,569.33,0,0,6
2026-03-01,enterprise,smb,eu,343.86,13.7,5.29,1.94,22.78,338.13,0,0,4
2026-03-01,enterprise,smb,apac,187.34,7.28,3.0,0.99,9.63,187.0,0,0,2
2026-03-01,enterprise,smb,latam,104.58,4.03,1.03,0.39,5.4,103.86,0,0,1
2026-03-01,enterprise,mid_market,us,16087.59,636.39,478.68,205.97,418.61,16578.08,1,0,20
2026-03-01,enterprise,mid_market,eu,9645.25,344.37,281.59,89.97,246.81,9934.43,0,0,12
2026-03-01,enterprise,mid_market,apac,5274.17,207.68,175.86,58.77,130.16,5468.78,0,0,6
2026-03-01,enterprise,mid_market,latam,2849.47,109.34,49.99,19.26,66.72,2922.83,0,0,3
2026-03-01,enterprise,enterprise,us,96649.52,3195.6,5405.55,1632.39,916.01,102702.27,0,0,14
2026-03-01,enterprise,enterprise,eu,55144.53,2099.0,2328.63,1011.51,638.76,57921.9,0,0,8
2026-03-01,enterprise,enterprise,apac,30608.34,1050.27,1539.15,534.85,295.74,32367.18,0,0,4
2026-03-01,enterprise,enterprise,latam,15746.83,567.39,470.51,168.42,160.57,16455.74,0,0,2
2026-04-01,starter,smb,us,14466.5,565.0,266.54,87.35,786.39,14424.3,6,9,160
2026-04-01,starter,smb,eu,9235.36,350.85,147.43,61.11,467.97,9204.56,4,5,102
2026-04-01,starter,smb,apac,5195.82,206.57,80.95,27.98,334.61,5120.75,2,4,57
2026-04-01,starter,smb,latam,2867.27,96.77,27.83,9.36,143.94,2838.56,1,2,32
2026-04-01,starter,mid_market,us,5547.21,219.66,190.7,66.84,151.33,5739.41,0,0,7
2026-04-01,starter,mid_market,eu,3245.9,111.86,115.59,39.47,85.38,3348.5,0,0,4
2026-04-01,starter,mid_market,apac,1794.07,70.29,56.63,20.97,47.24,1852.78,0,0,2
2026-04-01,starter,mid_market,latam,933.76,28.92,16.99,6.15,22.18,951.35,0,0,1
2026-04-01,starter,enterprise,us,1832.73,71.0,88.44,29.72,21.32,1941.13,0,0,1
2026-04-01,starter,enterprise,eu,1048.78,34.3,52.21,20.18,11.93,1103.17,0,0,1
2026-04-01,starter,enterprise,apac,581.95,21.32,26.07,10.95,6.74,611.65,0,0,1
2026-04-01,starter,enterprise,latam,286.72,10.01,9.17,2.86,3.52,299.53,0,0,1
2026-04-01,pro,smb,us,10351.77,411.34,185.02,62.51,521.19,10364.42,5,6,115
2026-04-01,pro,smb,eu,6158.81,205.29,101.28,32.34,376.37,6056.68,2,4,67
2026-04-01,pro,smb,apac,3427.53,124.74,62.44,20.53,186.32,3407.86,1,2,38
2026-04-01,pro,smb,latam,1955.57,75.04,17.19,7.74,120.58,1919.48,1,1,21
2026-04-01,pro,mid_market,us,31399.09,1234.69,1169.74,315.88,750.96,32736.68,1,1,39
2026-04-01,pro,mid_market,eu,17988.86,685.27,638.0,211.49,421.72,18678.91,1,0,22
2026-04-01,pro,mid_market,apac,10353.66,401.88,344.78,93.65,233.68,10772.97,0,0,13
2026-04-01,pro,mid_market,latam,5472.93,204.69,109.16,32.39,117.49,5636.89,0,0,7
2026-04-01,pro,enterprise,us,7191.28,267.15,348.49,123.7,83.51,7599.7,0,0,1
2026-04-01,pro,enterprise,eu,4435.34,175.2,208.97,76.18,50.52,4692.81,0,0,1
2026-04-01,pro,enterprise,apac,2368.35,92.27,105.45,38.37,26.57,2501.12,0,0,1
2026-04-01,pro,enterprise,latam,1258.67,48.35,34.32,12.04,15.74,1313.56,0,0,1
2026-04-01,business,smb,us,3223.98,130.68,61.77,17.79,193.03,3205.61,1,2,36
2026-04-01,business,smb,eu,2025.89,68.68,31.24,10.79,102.7,2012.31,1,1,22
2026-04-01,business,smb,apac,1146.98,36.99,15.93,6.7,59.5,1133.7,0,1,13
2026-04-01,business,smb,latam,630.24,20.52,6.7,2.39,39.24,615.82,0,0,7
2026-04-01,business,mid_market,us,38556.98,1313.44,1159.84,482.0,971.26,39576.99,2,1,47
2026-04-01,business,mid_market,eu,22261.48,908.88,727.24,230.39,587.76,23079.44,1,1,27
2026-04-01,business,mid_market,apac,11912.12,442.04,355.92,127.23,314.83,12268.02,1,0,14
2026-04-01,business,mid_market,latam,6648.82,244.65,110.37,41.55,145.52,6816.77,0,0,8
2026-04-01,business,enterprise,us,33377.83,1057.74,1613.39,533.86,419.58,35095.51,0,0,5
2026-04-01,business,enterprise,eu,19515.04,742.61,825.98,379.49,239.35,20464.78,0,0,3
2026-04-01,business,enterprise,apac,10902.72,370.59,510.07,193.6,123.46,11466.31,0,0,2
2026-04-01,business,enterprise,latam,5211.83,179.96,145.89,51.59,56.72,5429.37,0,0,1
2026-04-01,enterprise,smb,us,569.33,21.89,10.0,3.24,31.52,566.46,0,0,6
2026-04-01,enterprise,smb,eu,338.13,12.54,5.07,1.94,19.88,333.91,0,0,4
2026-04-01,enterprise,smb,apac,187.0,6.47,2.63,1.2,11.26,183.64,0,0,2
2026-04-01,enterprise,smb,latam,103.86,3.98,0.95,0.4,5.33,103.05,0,0,1
2026-04-01,enterprise,mid_market,us,16578.08,661.24,557.23,177.78,359.97,17258.8,1,0,20
2026-04-01,enterprise,mid_market,eu,9934.43,392.67,342.91,106.41,217.39,10346.21,0,0,12
2026-04-01,enterprise,mid_market,apac,5468.78,221.5,165.88,60.46,134.67,5661.03,0,0,7
2026-04-01,enterprise,mid_market,latam,2922.83,112.92,46.69,18.47,65.31,2998.66,0,0,4
2026-04-01,enterprise,enterprise,us,102702.27,3417.69,5214.85,1687.39,1257.41,108390.01,0,0,15
2026-04-01,enterprise,enterprise,eu,57921.9,1794.14,3163.01,1039.84,544.77,61294.43,0,0,9
2026-04-01,enterprise,enterprise,apac,32367.18,1172.56,1479.21,599.65,389.28,34030.02,0,0,5
2026-04-01,enterprise,enterprise,latam,16455.74,578.78,447.04,140.42,177.68,17163.47,0,0,2
2026-05-01,starter,smb,us,14424.3,573.6,288.81,90.24,957.72,14238.75,6,11,158
2026-05-01,starter,smb,eu,9204.56,374.85,163.46,46.9,606.21,9089.76,4,7,101
2026-05-01,starter,smb,apac,5120.75,160.97,95.01,28.09,260.56,5088.07,2,3,57
2026-05-01,starter,smb,latam,2838.56,113.0,31.15,9.95,141.28,2831.48,1,2,31
2026-05-01,starter,mid_market,us,5739.41,221.86,179.48,57.2,128.3,5955.26,0,0,7
2026-05-01,starter,mid_market,eu,3348.5,109.95,90.08,34.13,71.51,3442.88,0,0,4
2026-05-01,starter,mid_market,apac,1852.78,68.79,51.73,21.2,38.02,1914.07,0,0,2
2026-05-01,starter,mid_market,latam,951.35,29.88,19.09,5.83,20.38,974.1,0,0,1
2026-05-01,starter,enterprise,us,1941.13,59.55,91.47,37.1,20.62,2034.43,0,0,1
2026-05-01,starter,enterprise,eu,1103.17,42.93,49.52,17.93,13.3,1164.4,0,0,1
2026-05-01,starter,enterprise,apac,611.65,25.01,27.01,10.17,6.49,647.01,0,0,1
2026-05-01,starter,enterprise,latam,299.53,10.44,8.34,3.01,3.75,311.54,0,0,1
2026-05-01,pro,smb,us,10364.42,412.43,204.71,56.81,543.98,10380.77,5,6,115
2026-05-01,pro,smb,eu,6056.68,211.98,104.0,39.2,365.68,5967.78,2,4,66
2026-05-01,pro,smb,apac,3407.86,116.27,54.42,21.18,194.1,3363.27,1,2,37
2026-05-01,pro,smb,latam,1919.48,68.78,16.64,7.23,100.81,1896.85,1,1,21
2026-05-01,pro,mid_market,us,32736.68,1213.95,1129.82,379.47,681.59,34019.39,1,1,40
2026-05-01,pro,mid_market,eu,18678.91,603.2,572.35,207.53,495.41,19151.52,1,1,23
2026-05-01,pro,mid_market,apac,10772.97,369.49,333.11,119.21,286.46,11069.9,0,0,13
2026-05-01,pro,mid_market,latam,5636.89,216.03,97.55,37.91,122.9,5789.67,0,0,7
2026-05-01,pro,enterprise,us,7599.7,269.75,362.72,133.87,74.55,8023.76,0,0,1
2026-05-01,pro,enterprise,eu,4692.81,187.41,211.1,70.62,47.81,4972.89,0,0,1
2026-05-01,pro,enterprise,apac,2501.12,88.97,112.51,46.47,27.87,2628.26,0,0,1
2026-05-01,pro,enterprise,latam,1313.56,45.25,42.54,12.76,15.18,1373.41,0,0,1
2026-05-01,business,smb,us,3205.61,105.63,61.47,20.97,167.33,3184.41,1,2,35
2026-05-01,business,smb,eu,2012.31,62.79,32.26,13.53,127.77,1966.06,1,1,22
2026-05-01,business,smb,apac,1133.7,35.35,20.98,6.41,57.78,1125.83,0,1,13
2026-05-01,business,smb,latam,615.82,20.93,5.84,2.38,30.93,609.29,0,0,7
2026-05-01,business,mid_market,us,39576.99,1486.85,1223.16,488.56,1027.81,40770.63,2,1,48
2026-05-01,business,mid_market,eu,23079.44,852.67,769.43,259.45,526.51,23915.59,1,1,28
2026-05-01,business,mid_market,apac,12268.02,458.42,374.95,114.18,335.99,12651.22,1,0,15
2026-05-01,business,mid_market,latam,6816.77,237.32,128.73,44.93,154.52,6983.37,0,0,8
2026-05-01,business,enterprise,us,35095.51,1218.68,2039.03,628.54,404.65,37320.03,0,0,5
2026-05-01,business,enterprise,eu,20464.78,687.83,1148.35,319.89,195.92,21785.15,0,0,3
2026-05-01,business,enterprise,apac,11466.31,424.04,505.52,178.43,137.78,12079.67,0,0,2
2026-05-01,business,enterprise,latam,5429.37,164.83,167.94,57.37,62.16,5642.62,0,0,1
2026-05-01,enterprise,smb,us,566.46,19.68,8.77,3.66,35.2,556.05,0,0,6
2026-05-01,enterprise,smb,eu,333.91,12.83,6.0,2.27,18.42,332.05,0,0,4
2026-05-01,enterprise,smb,apac,183.64,7.52,2.65,1.03,10.97,181.82,0,0,2
2026-05-01,enterprise,smb,latam,103.05,3.4,1.16,0.37,6.53,100.71,0,0,1
2026-05-01,enterprise,mid_market,us,17258.8,657.19,497.96,219.79,365.09,17829.07,1,0,21
2026-05-01,enterprise,mid_market,eu,10346.21,409.0,293.66,98.31,217.74,10732.82,0,0,13
2026-05-01,enterprise,mid_market,apac,5661.03,224.04,172.51,56.69,129.89,5870.99,0,0,7
2026-05-01,enterprise,mid_market,latam,2998.66,117.8,49.57,18.71,62.37,3084.94,0,0,4
2026-05-01,enterprise,enterprise,us,108390.01,3898.82,5026.55,2130.16,1031.08,114154.14,1,0,16
2026-05-01,enterprise,enterprise,eu,61294.43,2306.4,3221.45,1161.41,655.69,65005.18,0,0,9
2026-05-01,enterprise,enterprise,apac,34030.02,1075.34,1485.39,553.87,369.3,35667.58,0,0,5
2026-05-01,enterprise,enterprise,latam,17163.47,640.95,501.44,193.36,174.17,17938.33,0,0,2
2026-06-01,starter,smb,us,14238.75,573.33,254.1,81.53,763.73,14220.9,6,8,158
2026-06-01,starter,smb,eu,9089.76,280.25,163.32,52.8,550.2,8930.33,3,6,99
2026-06-01,starter,smb,apac,5088.07,193.17,86.48,29.42,330.7,5007.6,2,4,56
2026-06-01,starter,smb,latam,2831.48,88.29,29.69,10.3,158.26,2780.9,1,2,31
2026-06-01,starter,mid_market,us,5955.26,233.62,219.2,67.79,150.84,6189.46,0,0,7
2026-06-01,starter,mid_market,eu,3442.88,109.23,104.82,37.61,75.89,3543.42,0,0,4
2026-06-01,starter,mid_market,apac,1914.07,58.96,53.39,20.96,41.37,1964.1,0,0,2
2026-06-01,starter,mid_market,latam,974.1,39.25,19.61,5.4,23.03,1004.52,0,0,1
2026-06-01,starter,enterprise,us,2034.43,78.83,92.99,39.43,25.13,2141.7,0,0,1
2026-06-01,starter,enterprise,eu,1164.4,42.58,65.03,20.79,13.12,1238.09,0,0,1
2026-06-01,starter,enterprise,apac,647.01,25.01,33.36,10.96,7.2,687.22,0,0,1
2026-06-01,starter,enterprise,latam,311.54,11.43,9.42,3.07,3.31,326.03,0,0,1
2026-06-01,pro,smb,us,10380.77,327.02,187.74,61.98,658.49,10175.07,4,7,113
2026-06-01,pro,smb,eu,5967.78,224.52,88.14,32.5,364.25,5883.69,2,4,65
2026-06-01,pro,smb,apac,3363.27,119.47,61.28,20.93,195.81,3327.28,1,2,37
2026-06-01,pro,smb,latam,1896.85,59.07,19.02,6.99,120.05,1847.9,1,1,21
2026-06-01,pro,mid_market,us,34019.39,1214.61,1082.03,367.63,922.59,35025.81,1,1,41
2026-06-01,pro,mid_market,eu,19151.52,685.3,648.81,191.28,518.15,19776.21,1,1,23
2026-06-01,pro,mid_market,apac,11069.9,387.9,307.35,128.31,241.03,11395.81,0,0,13
2026-06-01,pro,mid_market,latam,5789.67,228.34,99.18,31.53,138.43,5947.23,0,0,7
2026-06-01,pro,enterprise,us,8023.76,279.78,365.64,158.08,96.3,8414.81,0,0,1
2026-06-01,pro,enterprise,eu,4972.89,184.58,247.42,85.66,56.67,5262.55,0,0,1
2026-06-01,pro,enterprise,apac,2628.26,99.42,121.54,47.72,26.04,2775.46,0,0,1
2026-06-01,pro,enterprise,latam,1373.41,53.11,34.2,13.28,14.29,1433.16,0,0,1
2026-06-01,business,smb,us,3184.41,126.75,49.53,19.27,199.91,3141.51,1,2,35
2026-06-01,business,smb,eu,1966.06,72.08,38.63,12.43,104.57,1959.77,1,1,22
2026-06-01,business,smb,apac,1125.83,37.38,18.87,6.51,56.09,1119.48,0,1,12
2026-06-01,business,smb,latam,609.29,20.4,6.43,1.98,35.55,598.59,0,0,7
