return_id,order_id,line_item_id,return_date,reason,quantity,refund_amount,status
47590,169767,423908,2025-06-06,wrong_item,3,125.01,refunded
47591,85957,214852,2024-10-22,defective,1,36.08,pending
47592,22048,55159,2024-01-30,defective,1,113.73,rejected
47593,112268,280696,2025-02-21,changed_mind,2,114.68,pending
47594,196024,489575,2025-03-30,defective,2,60.84,rejected
47595,140859,351864,2024-10-14,wrong_item,2,72.35,pending
47596,195712,488791,2024-11-25,wrong_item,3,179.54,rejected
47597,189884,474165,2024-08-21,damaged,1,60.87,approved
47598,4844,12167,2024-03-14,wrong_item,2,31.53,rejected
47599,177021,442094,2025-07-14,changed_mind,1,31.25,refunded
47600,190129,474773,2025-11-24,damaged,3,100.83,rejected
47601,82542,206377,2025-09-06,wrong_item,1,140.71,rejected
47602,48735,121751,2024-12-24,damaged,3,91.8,rejected
47603,79733,199330,2025-09-25,damaged,2,183.43,pending
47604,163784,409031,2025-10-24,not_as_described,1,31.18,approved
47605,132591,331227,2025-08-20,wrong_item,3,162.12,approved
47606,37049,92604,2025-05-07,changed_mind,2,84.76,refunded
47607,119493,298723,2024-03-02,changed_mind,1,25.18,rejected
47608,105536,263802,2025-01-20,not_as_described,1,41.11,rejected
47609,78115,195234,2024-06-02,defective,3,143.01,rejected
47610,23475,58732,2025-12-30,not_as_described,3,176.92,refunded
47611,182692,456198,2025-12-20,changed_mind,2,166.5,rejected
47612,89860,224589,2024-03-20,wrong_item,3,102.95,pending
47613,156883,391830,2025-12-19,damaged,2,172.97,rejected
47614,136318,340593,2024-06-16,wrong_item,1,24.51,approved
47615,188388,470443,2024-04-12,not_as_described,3,44.85,rejected
47616,87615,219016,2024-07-15,changed_mind,1,92.42,rejected
47617,120833,302030,2025-03-25,changed_mind,3,146.11,rejected
47618,2416,6059,2025-06-12,changed_mind,1,56.69,rejected
47619,199877,499112,2025-05-10,defective,2,37.06,approved
47620,146018,364723,2024-11-17,not_as_described,2,177.96,approved
47621,157773,394034,2025-10-22,wrong_item,3,13.1,approved
47622,77754,194316,2024-12-07,defective,2,159.44,refunded
47623,97859,244573,2024-06-30,wrong_item,1,84.03,refunded
47624,160933,401975,2024-04-03,wrong_item,1,20.68,pending
47625,188286,470195,2025-09-17,changed_mind,2,121.46,approved
47626,81455,203658,2024-04-06,not_as_described,3,32.03,approved
47627,90584,226375,2025-07-03,damaged,3,66.63,rejected
47628,20124,50344,2024-11-28,wrong_item,3,50.77,refunded
47629,183532,458295,2024-02-17,not_as_described,3,137.19,rejected
47630,103111,257811,2025-03-02,not_as_described,3,8.02,refunded
47631,56644,141506,2024-08-02,changed_mind,1,53.72,rejected
47632,145747,364037,2024-09-15,not_as_described,3,193.23,pending
47633,43367,108396,2025-05-18,wrong_item,1,126.89,approved
47634,90560,226303,2024-11-02,wrong_item,2,59.41,rejected
47635,46626,116495,2025-01-19,defective,2,199.28,approved
47636,55411,138409,2025-07-28,changed_mind,2,104.47,approved
47637,165713,413855,2024-03-24,not_as_described,1,199.0,approved
47638,62661,156652,2024-05-31,wrong_item,3,168.16,rejected
47639,143965,359626,2025-05-27,not_as_described,3,186.72,approved
47640,191288,477684,2025-12-21,damaged,1,63.66,refunded
47641,90502,226171,2024-06-11,changed_mind,1,118.46,pending
47642,77097,192686,2025-09-13,changed_mind,1,125.46,approved
47643,19113,47817,2025-10-02,wrong_item,2,91.97,refunded
47644,23977,59961,2026-01-01,changed_mind,3,105.74,approved
47645,153882,384344,2024-11-07,changed_mind,2,115.99,pending
47646,54164,135230,2025-05-31,wrong_item,1,186.47,approved
47647,25776,64415,2024-03-16,defective,2,98.61,pending
47648,132934,332085,2025-03-25,changed_mind,2,68.95,rejected
47649,174777,436444,2024-01-29,wrong_item,1,33.91,refunded
47650,167709,418849,2025-09-12,wrong_item,1,69.15,approved
47651,133749,334125,2025-08-29,wrong_item,3,90.95,rejected
47652,116633,291562,2024-09-18,damaged,1,55.14,rejected
47653,111339,278342,2025-10-20,defective,3,34.4,approved
47654,28826,72054,2025-02-20,not_as_described,1,142.38,rejected
47655,173962,434427,2025-03-08,changed_mind,1,56.77,refunded
47656,19832,49617,2025-02-05,defective,3,36.04,refunded
47657,158046,394729,2025-08-29,damaged,3,74.66,refunded
47658,138544,346117,2024-12-15,defective,1,48.16,refunded
47659,108359,270990,2024-03-07,changed_mind,3,197.26,refunded
47660,77210,192976,2024-09-07,damaged,1,160.7,rejected
47661,195094,487268,2025-12-07,changed_mind,1,144.08,approved
47662,6674,16704,2024-08-31,changed_mind,1,35.39,refunded
47663,6818,17056,2025-03-22,changed_mind,1,56.8,pending
47664,105824,264528,2024-01-26,not_as_described,1,46.34,approved
47665,113867,284691,2025-02-07,defective,2,144.6,pending
47666,83096,207779,2025-08-01,changed_mind,2,130.61,refunded
47667,58261,145612,2025-10-04,wrong_item,2,179.34,refunded
47668,84026,210098,2025-12-21,not_as_described,3,33.03,approved
47669,6189,15547,2024-07-02,not_as_described,2,20.33,rejected
47670,137300,343003,2025-08-24,not_as_described,2,27.75,approved
47671,124360,310806,2024-02-27,defective,3,168.82,approved
47672,165305,412805,2025-01-18,defective,3,154.87,pending
47673,153317,382897,2024-12-21,damaged,3,13.52,rejected
47674,112267,280693,2025-07-06,damaged,2,61.26,rejected
47675,105058,262635,2024-08-29,defective,1,45.95,pending
47676,3654,9138,2024-11-05,defective,1,169.89,rejected
47677,102780,256958,2024-04-22,wrong_item,3,74.31,pending
47678,155686,388875,2025-10-24,damaged,3,32.05,pending
47679,86770,216909,2024-03-23,defective,3,64.28,rejected
47680,163426,408144,2024-10-06,wrong_item,1,74.09,rejected
47681,85537,213821,2024-02-04,defective,2,52.23,refunded
47682,162936,406962,2024-09-06,changed_mind,3,118.62,approved
47683,85184,212938,2024-03-15,damaged,1,94.18,pending
47684,168138,419902,2024-02-18,wrong_item,2,87.77,rejected
47685,41779,104473,2025-05-12,not_as_described,1,68.27,refunded
47686,50405,125847,2025-08-18,changed_mind,1,117.39,pending
47687,14320,35728,2024-12-14,damaged,2,165.72,pending
47688,95659,238997,2024-06-24,changed_mind,2,46.0,refunded
47689,23909,59790,2025-06-25,wrong_item,3,45.22,approved
47690,55239,137951,2024-04-03,changed_mind,3,17.36,rejected
47691,182575,455907,2025-03-11,defective,2,185.62,refunded
47692,149095,372362,2024-09-17,changed_mind,2,145.85,approved
47693,131544,328629,2025-12-08,damaged,3,48.29,pending
47694,123004,307410,2025-07-01,not_as_described,2,184.33,refunded
47695,48043,120029,2024-07-14,wrong_item,2,116.73,pending
47696,963,2414,2025-10-29,wrong_item,3,79.08,approved
47697,129946,324664,2024-02-10,changed_mind,2,60.72,rejected
47698,139022,347333,2024-02-22,damaged,3,162.4,approved
47699,40434,101072,2025-11-18,defective,3,22.88,pending
47700,30329,75745,2024-12-29,defective,2,156.9,pending
47701,188365,470385,2025-07-15,changed_mind,1,116.74,rejected
47702,83832,209613,2025-08-09,not_as_described,2,159.85,refunded
47703,22577,56500,2024-09-18,damaged,2,182.46,approved
47704,88176,220413,2024-02-01,wrong_item,1,100.67,rejected
47705,65569,163887,2025-05-16,defective,1,43.97,refunded
47706,133386,333197,2025-02-05,wrong_item,3,126.36,approved
47707,159217,397699,2025-12-10,not_as_described,1,6.2,pending
47708,171414,428038,2025-09-03,wrong_item,3,108.88,refunded
47709,83078,207729,2025-03-22,wrong_item,2,110.29,approved
47710,24958,62414,2024-03-31,changed_mind,1,29.21,refunded
47711,63661,159131,2025-07-26,defective,1,19.87,refunded
47712,136599,341254,2025-08-17,damaged,3,177.63,approved
47713,137708,344001,2025-11-28,damaged,3,72.12,pending
47714,144846,361857,2025-05-02,wrong_item,2,192.77,approved
47715,51294,128080,2024-02-26,defective,3,17.05,rejected
47716,18267,45657,2024-09-06,not_as_described,2,143.32,refunded
47717,63204,158014,2024-12-31,not_as_described,3,86.08,refunded
47718,149646,373767,2025-12-07,not_as_described,2,16.77,refunded
47719,21673,54229,2024-11-14,wrong_item,3,52.17,pending
47720,64588,161473,2025-07-22,damaged,2,174.58,pending
47721,195288,487750,2024-07-23,damaged,1,7.37,approved
47722,118822,297039,2024-06-10,defective,2,22.72,refunded
47723,111764,279408,2025-03-28,damaged,1,133.31,pending
47724,96416,240877,2025-05-26,damaged,2,182.76,approved
47725,127038,317427,2024-08-16,defective,3,107.04,refunded
47726,197004,491990,2024-12-29,changed_mind,1,194.2,refunded
47727,79095,197712,2025-12-30,damaged,3,147.15,rejected
47728,173300,432771,2024-07-26,wrong_item,2,46.79,approved
47729,158193,395124,2024-09-06,wrong_item,3,106.99,approved
47730,159803,399184,2025-04-14,damaged,3,35.39,pending
47731,59163,147862,2025-04-12,defective,2,42.79,refunded
47732,117934,294823,2025-04-22,changed_mind,3,106.4,refunded
47733,129229,322906,2024-06-07,damaged,1,134.38,pending
47734,52195,130329,2024-08-19,changed_mind,1,85.47,approved
47735,54256,135450,2025-05-22,wrong_item,1,65.7,rejected
47736,102171,255444,2025-07-13,not_as_described,3,197.51,approved
47737,183129,457312,2025-08-04,damaged,1,86.92,pending
47738,50149,125223,2025-05-03,changed_mind,2,148.17,refunded
47739,64145,160329,2025-06-24,changed_mind,1,37.24,rejected
47740,132583,331210,2024-07-06,not_as_described,1,27.62,rejected
47741,129065,322480,2024-06-05,damaged,1,102.65,rejected
47742,15400,38430,2025-09-22,damaged,2,90.75,approved
47743,56546,141259,2026-01-03,not_as_described,1,162.73,refunded
47744,27319,68291,2025-08-15,wrong_item,2,126.35,refunded
47745,152797,381601,2024-07-19,not_as_described,2,140.75,approved
47746,15293,38153,2024-10-23,wrong_item,2,87.64,refunded
47747,197633,493530,2025-09-24,defective,1,56.14,rejected
47748,24295,60769,2024-07-14,wrong_item,1,82.75,rejected
47749,820,2049,2025-10-05,damaged,3,6.94,refunded
47750,111090,277738,2025-12-23,damaged,3,58.96,pending
47751,111289,278221,2024-08-10,damaged,1,93.47,refunded
47752,57914,144738,2025-09-09,changed_mind,1,121.48,refunded
47753,51089,127556,2025-11-01,wrong_item,1,45.99,approved
47754,151629,378681,2024-08-24,not_as_described,1,199.18,pending
47755,13025,32504,2025-12-30,not_as_described,2,61.27,rejected
47756,170186,424940,2024-03-02,wrong_item,1,173.6,rejected
47757,9779,24473,2025-07-10,wrong_item,1,139.89,refunded
47758,174698,436253,2024-05-09,wrong_item,2,78.6,approved
47759,60247,150540,2024-03-13,not_as_described,3,198.55,refunded
47760,111631,279062,2024-03-21,damaged,1,43.91,pending
47761,106248,265596,2025-12-20,defective,3,162.03,approved
47762,84194,210502,2025-07-12,defective,3,88.06,approved
47763,189382,472929,2025-03-27,not_as_described,3,110.33,pending
47764,56920,142209,2024-08-19,not_as_described,2,69.27,approved
47765,128726,321627,2024-02-13,not_as_described,3,19.47,refunded
47766,65901,164745,2024-06-29,damaged,1,59.85,refunded
47767,70398,176008,2024-06-10,wrong_item,2,39.64,refunded
47768,60439,151038,2025-03-13,defective,2,148.77,pending
47769,4866,12225,2024-11-13,damaged,1,33.17,rejected
47770,148895,371868,2024-05-31,defective,2,14.43,rejected
47771,122115,305224,2024-04-17,not_as_described,3,20.1,approved
47772,113417,283579,2024-06-04,wrong_item,3,120.5,approved
47773,67891,169710,2025-12-12,damaged,2,16.95,rejected
47774,56688,141617,2024-12-23,not_as_described,1,60.92,pending
47775,100334,250804,2024-10-19,changed_mind,2,129.93,refunded
47776,70173,175462,2025-03-21,defective,1,173.16,rejected
47777,96519,241143,2025-01-23,wrong_item,1,98.48,refunded
47778,51412,128390,2025-05-12,defective,1,129.21,rejected
47779,113182,283011,2025-10-27,changed_mind,3,70.93,rejected
47780,49088,122630,2024-05-25,wrong_item,3,86.69,rejected
47781,117791,294452,2024-11-01,defective,2,22.57,pending
47782,115935,289854,2025-07-25,not_as_described,3,57.86,refunded
47783,69957,174919,2024-10-08,damaged,1,160.95,rejected
47784,160990,402116,2025-08-09,not_as_described,3,16.08,pending
47785,54846,136943,2024-01-18,changed_mind,2,23.7,rejected
47786,192850,481595,2024-10-26,wrong_item,2,152.91,refunded
47787,81609,204041,2025-03-06,wrong_item,3,176.04,approved
47788,48341,120770,2025-10-16,defective,2,52.08,approved
47789,46986,117380,2024-09-16,defective,1,126.47,rejected
47790,134669,336415,2025-04-25,defective,1,192.92,approved
47791,101387,253525,2024-04-27,changed_mind,2,159.29,refunded
47792,176310,440298,2024-12-31,damaged,2,196.37,refunded
47793,31958,79885,2024-08-21,wrong_item,2,10.69,approved
47794,194594,485942,2024-11-08,changed_mind,2,139.93,approved
47795,116776,291915,2024-03-07,damaged,1,37.25,rejected
47796,48019,119972,2024-04-13,changed_mind,2,90.77,rejected
47797,87454,218615,2024-01-27,damaged,1,135.41,refunded
47798,19282,48242,2024-01-30,wrong_item,2,161.55,pending
47799,16032,40016,2024-08-17,changed_mind,2,141.47,rejected
47800,147714,368930,2024-08-10,defective,2,8.01,rejected
47801,126545,316212,2024-09-27,not_as_described,2,131.49,pending
47802,135027,337329,2024-03-03,changed_mind,3,12.73,refunded
47803,69656,174162,2026-01-20,changed_mind,2,63.85,pending
47804,3844,9619,2024-08-10,changed_mind,3,44.55,rejected
47805,32199,80470,2025-08-23,not_as_described,2,34.88,pending
47806,91155,227793,2025-12-04,wrong_item,1,125.32,approved
47807,36830,92072,2025-07-23,changed_mind,1,137.87,rejected
47808,81662,204177,2025-03-13,not_as_described,3,56.11,pending
47809,27621,69048,2025-03-21,not_as_described,1,84.65,approved
47810,101660,254211,2024-08-06,defective,3,65.2,approved
47811,95143,237697,2024-10-21,changed_mind,3,139.3,refunded
47812,66682,166647,2024-11-25,changed_mind,2,56.5,pending
47813,58045,145077,2024-03-30,wrong_item,2,115.55,rejected
47814,62684,156718,2024-10-23,changed_mind,1,181.07,approved
47815,70875,177167,2026-01-11,changed_mind,1,71.77,pending
47816,43345,108335,2024-09-12,defective,1,54.9,rejected
47817,127425,318345,2025-04-30,not_as_described,2,67.81,approved
47818,115311,288314,2025-07-27,not_as_described,3,107.8,approved
47819,111850,279638,2024-12-01,defective,3,168.62,refunded
47820,198044,494511,2025-09-30,wrong_item,1,8.09,approved
47821,198746,496271,2024-05-25,damaged,2,135.68,refunded
47822,91992,229829,2024-10-04,not_as_described,2,94.32,pending
47823,196426,490582,2024-02-27,defective,3,98.14,refunded
47824,116127,290323,2025-02-12,not_as_described,2,192.02,pending
47825,12156,30325,2025-03-29,defective,3,199.72,approved
47826,11505,28693,2025-05-15,defective,2,129.97,refunded
47827,89762,224346,2025-02-12,defective,3,6.97,refunded
47828,193066,482117,2025-12-17,damaged,2,64.07,approved
47829,130072,324978,2024-10-24,wrong_item,2,83.31,pending
47830,121887,304658,2025-08-21,damaged,2,122.36,pending
47831,184508,460727,2024-11-07,not_as_described,1,138.39,refunded
47832,15268,38092,2025-08-28,not_as_described,1,162.31,pending
47833,194043,484560,2025-07-07,damaged,2,96.28,pending
47834,149177,372564,2025-03-14,not_as_described,3,65.25,pending
47835,191126,477248,2024-10-12,damaged,3,62.95,pending
47836,156161,390056,2024-04-06,not_as_described,2,13.82,rejected
47837,109928,274896,2025-05-19,defective,1,130.34,refunded
47838,155723,388969,2025-10-22,not_as_described,2,172.32,rejected
47839,11995,29900,2025-09-23,changed_mind,2,118.69,approved
47840,63276,158200,2025-10-16,damaged,2,114.51,refunded
47841,102515,256295,2025-07-28,damaged,1,62.37,refunded
47842,188651,471111,2024-03-08,damaged,3,22.5,refunded
47843,157450,393224,2024-07-10,not_as_described,3,93.95,approved
47844,187212,467564,2024-10-29,changed_mind,3,81.4,approved
47845,66443,166072,2024-09-30,defective,2,125.38,approved
47846,198996,496899,2024-12-16,defective,1,138.47,refunded
47847,8686,21746,2024-12-01,damaged,3,42.86,rejected
47848,150503,375893,2024-03-27,wrong_item,2,103.64,refunded
47849,25054,62655,2025-04-29,wrong_item,1,120.79,refunded
47850,106385,265949,2025-03-25,defective,2,115.11,approved
47851,100449,251101,2025-12-29,not_as_described,3,156.01,rejected
47852,142291,355389,2025-04-03,not_as_described,2,179.61,pending
47853,15128,37695,2025-09-30,wrong_item,3,148.42,pending
47854,60500,151193,2024-01-25,defective,2,133.75,rejected
47855,105886,264681,2026-01-08,damaged,1,23.93,approved
47856,83144,207899,2024-08-24,changed_mind,3,61.33,approved
47857,187604,468540,2025-08-10,changed_mind,1,11.03,rejected
47858,140466,350911,2025-05-13,not_as_described,1,161.4,approved
47859,167887,419298,2024-01-08,damaged,3,67.59,rejected
47860,72280,180678,2024-03-04,wrong_item,1,182.74,refunded
47861,106396,265980,2024-02-13,defective,1,181.96,approved
47862,128653,321447,2025-12-09,not_as_described,3,188.92,pending
47863,87974,219912,2025-05-20,defective,2,142.21,approved
47864,93307,233077,2024-05-03,damaged,2,89.22,approved
47865,67607,169005,2025-04-20,damaged,1,17.52,pending
47866,197955,494289,2024-12-11,defective,1,44.27,pending
47867,137188,342716,2025-03-15,not_as_described,3,49.83,refunded
47868,87715,219279,2025-01-15,changed_mind,1,125.71,approved
47869,91594,228854,2024-12-19,wrong_item,1,22.71,rejected
47870,114435,286158,2024-11-04,changed_mind,1,119.26,rejected
47871,172399,430476,2024-01-18,wrong_item,1,19.93,pending
47872,86341,215847,2025-04-09,defective,3,194.43,rejected
47873,189120,472292,2025-05-16,wrong_item,3,170.83,approved
47874,103170,257937,2025-04-22,changed_mind,2,165.59,approved
47875,130458,325926,2024-08-13,wrong_item,1,129.59,approved
47876,62533,156318,2025-03-02,changed_mind,3,162.63,refunded
47877,162919,406917,2024-03-25,not_as_described,3,10.69,rejected
47878,118599,296472,2025-06-17,wrong_item,2,195.38,approved
47879,7881,19725,2025-06-07,not_as_described,3,170.58,refunded
47880,53198,132798,2025-12-12,not_as_described,3,36.57,refunded
47881,80929,202308,2025-12-04,changed_mind,2,137.06,rejected
47882,171378,427941,2025-10-22,defective,2,191.29,pending
47883,106923,267351,2025-11-18,changed_mind,2,82.61,pending
47884,165080,412258,2024-10-05,changed_mind,3,28.64,approved
47885,79949,199881,2025-02-15,not_as_described,3,30.7,refunded
47886,11529,28755,2024-11-15,wrong_item,2,138.58,refunded
47887,156517,390894,2024-07-31,damaged,2,86.25,refunded
47888,120733,301769,2024-09-18,not_as_described,3,194.96,pending
47889,188592,470962,2025-01-23,wrong_item,1,143.46,refunded
47890,153666,383783,2024-03-11,defective,1,63.67,pending
47891,137868,344403,2025-11-08,wrong_item,1,22.26,pending
47892,52178,130295,2025-12-04,not_as_described,2,72.2,pending
47893,77156,192828,2024-03-01,changed_mind,1,172.04,rejected
47894,187603,468534,2024-12-05,defective,2,171.78,pending
47895,141119,352523,2026-01-08,not_as_described,3,53.9,approved
47896,167590,418546,2025-12-04,not_as_described,1,36.81,rejected
47897,36149,90364,2026-01-03,wrong_item,2,196.27,pending
47898,112481,281235,2024-11-05,defective,2,41.66,approved
47899,168975,421976,2024-10-07,changed_mind,2,142.87,rejected
47900,68915,172265,2025-01-08,defective,1,175.48,rejected
47901,79919,199807,2024-06-08,changed_mind,2,50.44,rejected
47902,49087,122626,2026-01-16,wrong_item,2,195.09,rejected
47903,181271,452627,2024-01-29,defective,1,52.75,rejected
47904,8494,21234,2024-04-22,not_as_described,3,72.68,approved
47905,78165,195363,2025-02-22,defective,3,7.43,pending
47906,5547,13931,2026-01-01,wrong_item,3,153.36,approved
47907,145025,362277,2024-05-20,not_as_described,3,123.75,refunded
47908,106233,265566,2025-04-14,damaged,2,162.74,approved
47909,104341,260835,2025-06-26,not_as_described,1,62.37,refunded
47910,87401,218471,2025-11-25,damaged,1,18.17,refunded
47911,5162,12951,2025-06-11,not_as_described,2,48.52,refunded
47912,113903,284780,2025-06-03,defective,3,8.43,refunded
47913,46601,116439,2024-10-21,damaged,1,83.04,pending
47914,125379,313365,2025-12-17,damaged,1,56.68,pending
47915,145800,364189,2025-08-19,changed_mind,1,23.89,rejected
47916,18041,45072,2025-06-19,damaged,2,188.16,pending
47917,5635,14129,2024-10-20,not_as_described,1,132.76,approved
47918,117796,294464,2025-03-13,damaged,1,99.27,pending
47919,75321,188285,2025-09-26,damaged,2,49.06,approved
47920,106649,266656,2026-01-09,changed_mind,1,52.54,approved
47921,162602,406099,2025-08-25,wrong_item,2,15.64,pending
47922,24748,61901,2024-01-22,defective,1,161.09,pending
47923,144979,362166,2025-09-20,changed_mind,3,104.86,refunded
47924,183659,458608,2025-05-09,defective,3,23.77,rejected
47925,14332,35760,2025-04-08,changed_mind,3,179.73,refunded
47926,103880,259715,2024-12-09,damaged,2,156.76,refunded
47927,164287,410309,2025-02-10,changed_mind,3,140.05,pending
47928,74342,185808,2024-07-19,defective,3,14.96,rejected
47929,23466,58706,2024-08-13,changed_mind,3,190.41,approved
47930,46662,116588,2025-07-27,defective,1,109.36,refunded
47931,69345,173368,2025-11-15,defective,2,63.56,refunded
47932,193212,482491,2025-04-05,changed_mind,2,145.94,refunded
47933,78305,195725,2025-06-09,wrong_item,2,85.36,rejected
47934,173646,433642,2024-06-02,not_as_described,3,50.8,rejected
47935,151001,377139,2024-10-31,changed_mind,2,17.92,approved
47936,197545,493318,2025-07-20,damaged,3,195.57,pending
47937,108489,271319,2025-03-05,damaged,2,17.53,pending
47938,41571,103956,2025-05-11,defective,1,96.5,refunded
47939,195401,488040,2025-08-15,wrong_item,2,57.26,pending
47940,94540,236175,2025-03-04,defective,3,105.95,refunded
47941,149604,373659,2025-06-14,not_as_described,2,166.92,approved
47942,159149,397526,2025-11-05,changed_mind,1,135.83,approved
47943,160754,401514,2024-06-14,changed_mind,3,168.53,refunded
47944,173696,433774,2024-01-15,damaged,2,132.12,rejected
47945,85317,213270,2024-03-25,damaged,3,74.85,pending
47946,19486,48763,2024-03-20,not_as_described,2,46.69,approved
47947,120952,302352,2025-07-18,wrong_item,2,191.99,refunded
47948,146761,366586,2025-06-05,changed_mind,1,135.94,approved
47949,70127,175348,2025-04-02,wrong_item,2,199.48,pending
47950,167261,417756,2025-05-19,changed_mind,2,67.03,approved
47951,97589,243889,2025-05-21,defective,1,116.96,approved
47952,78111,195224,2025-08-16,damaged,1,192.48,pending
47953,120874,302136,2024-03-04,changed_mind,3,12.25,refunded
47954,80260,200667,2025-04-01,damaged,3,69.95,rejected
47955,137573,343633,2025-10-03,defective,3,49.39,refunded
47956,191438,478041,2024-08-29,damaged,3,26.62,rejected
47957,38977,97494,2024-04-08,wrong_item,2,104.8,pending
47958,50720,126649,2025-01-29,damaged,2,196.63,approved
47959,166020,414620,2025-01-11,damaged,1,11.74,rejected
47960,65313,163251,2025-10-01,not_as_described,2,127.25,pending
47961,19827,49605,2024-03-02,wrong_item,3,135.21,approved
47962,11612,28967,2024-04-03,defective,3,9.69,approved
47963,44457,111056,2025-11-21,damaged,1,194.17,pending
47964,185486,463189,2025-05-30,defective,1,45.77,pending
47965,191040,477027,2025-09-03,changed_mind,1,6.82,rejected
47966,145228,362782,2025-04-11,not_as_described,2,6.64,refunded
47967,123149,307777,2024-08-22,changed_mind,1,174.15,approved
47968,81062,202656,2025-03-01,not_as_described,2,63.94,approved
47969,196142,489872,2025-03-15,not_as_described,1,150.83,rejected
47970,137056,342376,2025-09-13,changed_mind,1,101.06,approved
47971,118949,297359,2025-11-01,changed_mind,1,143.21,approved
47972,8970,22451,2025-12-26,defective,1,147.14,rejected
47973,134530,336086,2026-01-14,defective,1,173.2,pending
47974,112947,282424,2024-03-18,damaged,3,139.01,rejected
47975,26941,67324,2025-12-23,changed_mind,1,190.05,rejected
47976,44797,111905,2024-08-05,wrong_item,1,43.62,approved
47977,4193,10504,2024-04-05,wrong_item,3,89.5,approved
47978,6755,16908,2025-01-22,changed_mind,1,6.19,pending
47979,102148,255389,2025-09-24,changed_mind,3,87.61,approved
47980,195158,487425,2025-07-09,damaged,3,143.21,rejected
47981,59173,147885,2024-11-03,wrong_item,2,71.86,refunded
47982,10196,25513,2024-04-24,not_as_described,2,66.75,rejected
47983,173068,432169,2024-12-22,changed_mind,1,90.25,approved
47984,40447,101109,2025-09-03,not_as_described,3,94.45,refunded
47985,177766,443949,2025-07-11,damaged,2,199.59,refunded
47986,133375,333172,2024-11-26,not_as_described,2,189.18,rejected
47987,83956,209926,2024-10-02,changed_mind,3,45.27,refunded
47988,26631,66521,2025-06-15,changed_mind,3,47.81,approved
47989,87397,218461,2025-09-17,not_as_described,1,142.97,pending
47990,68390,170954,2026-01-04,wrong_item,3,28.33,rejected
47991,140891,351962,2024-02-18,changed_mind,1,175.06,approved
47992,99578,248903,2025-08-20,defective,1,92.83,pending
47993,80281,200717,2025-05-22,defective,1,73.09,approved
47994,106610,266546,2024-02-01,wrong_item,3,104.12,approved
47995,146875,366855,2024-11-11,defective,1,117.58,pending
47996,190299,475198,2024-08-05,wrong_item,1,16.56,approved
47997,37429,93584,2025-02-21,wrong_item,2,187.78,refunded
47998,88684,221693,2024-09-12,not_as_described,2,50.75,approved
47999,8062,20149,2025-11-14,damaged,3,172.24,approved
48000,100046,250081,2025-08-06,defective,2,32.93,pending
48001,115679,289215,2024-09-13,not_as_described,2,93.99,pending
48002,2767,6951,2024-08-19,defective,2,114.27,refunded
48003,38374,95949,2025-05-03,defective,1,78.51,refunded
48004,22765,56975,2024-03-07,damaged,2,122.37,rejected
48005,119475,298681,2024-02-25,wrong_item,1,5.69,refunded
48006,175675,438666,2024-03-03,wrong_item,3,92.45,refunded
48007,137956,344633,2024-05-11,wrong_item,2,59.01,pending
48008,76766,191864,2025-06-12,damaged,3,37.7,rejected
48009,26142,65339,2024-04-06,changed_mind,2,68.52,pending
48010,112416,281074,2024-07-07,not_as_described,3,11.62,rejected
48011,187353,467907,2025-04-17,changed_mind,1,184.08,approved
48012,96064,240005,2025-12-02,not_as_described,3,174.63,pending
48013,20185,50494,2025-09-30,defective,2,153.24,approved
48014,96317,240621,2025-06-27,changed_mind,1,176.97,rejected
48015,84546,211381,2025-06-09,defective,1,117.51,pending
48016,62398,155992,2024-07-19,changed_mind,1,140.01,refunded
48017,42499,106251,2024-12-22,wrong_item,2,127.16,approved
48018,192757,481367,2024-04-08,not_as_described,1,26.55,rejected
48019,163001,407119,2025-12-26,changed_mind,2,114.72,approved
48020,31662,79145,2025-08-10,damaged,3,163.7,refunded
48021,16684,41617,2025-03-27,damaged,3,124.35,pending
48022,104931,262308,2024-05-11,changed_mind,3,136.35,approved
48023,114397,286051,2024-06-10,not_as_described,1,172.79,rejected
48024,13411,33444,2024-12-07,not_as_described,1,42.07,refunded
48025,67469,168636,2025-11-29,changed_mind,3,198.3,pending
48026,41442,103632,2025-02-02,changed_mind,2,52.66,rejected
48027,10528,26305,2024-09-16,changed_mind,1,79.08,approved
48028,109107,272868,2025-10-08,not_as_described,2,113.69,refunded
48029,41225,103081,2024-06-22,damaged,3,34.56,pending
48030,108498,271343,2024-06-04,wrong_item,3,62.55,refunded
48031,7787,19489,2025-06-02,damaged,2,72.96,refunded
48032,199429,498005,2025-08-24,wrong_item,2,79.1,rejected
48033,36317,90792,2025-02-27,changed_mind,3,81.05,rejected
48034,77073,192630,2025-02-05,damaged,2,111.14,pending
48035,143398,358194,2024-10-23,changed_mind,2,50.73,refunded
48036,121453,303560,2024-08-08,defective,3,130.74,refunded
48037,42956,107383,2024-05-23,damaged,3,193.45,pending
48038,85082,212717,2024-10-22,wrong_item,2,52.07,refunded
48039,150637,376249,2024-09-25,defective,3,41.67,approved
48040,23401,58545,2024-12-15,damaged,3,185.96,pending
48041,199014,496940,2025-06-29,changed_mind,2,139.28,rejected
48042,25305,63269,2024-09-13,not_as_described,3,30.42,pending
48043,127617,318821,2024-10-27,wrong_item,3,33.45,rejected
48044,195719,488812,2024-06-22,wrong_item,1,83.07,pending
48045,3798,9503,2024-01-27,defective,3,44.37,refunded
48046,164109,409846,2025-05-20,wrong_item,1,82.98,approved
