check_id,line_item_id,menu_item_id,quantity
793679,1,109,1
793679,2,107,1
793679,3,107,1
793679,4,207,2
793679,5,306,2
793679,6,504,2
793680,1,108,1
793680,2,101,1
793680,3,109,1
793680,4,207,3
793680,5,503,1
793681,1,102,1
793681,2,106,1
793681,3,305,1
793682,1,104,1
793682,2,105,1
793682,3,107,1
793683,1,106,1
793683,2,110,1
793683,3,207,1
793683,4,503,1
793684,1,101,1
793684,2,105,1
793684,3,203,1
793684,4,301,1
793684,5,501,1
793685,1,103,1
793685,2,106,1
793685,3,102,1
793685,4,302,2
793686,1,104,1
793686,2,103,1
793686,3,105,1
793686,4,102,1
793686,5,301,3
793687,1,108,1
793687,2,105,1
793687,3,401,1
793688,1,103,1
793688,2,110,1
793688,3,207,1
793688,4,401,1
793689,1,103,1
793689,2,108,1
793689,3,205,1
793689,4,302,2
793690,1,102,1
793690,2,207,1
793690,3,301,1
793690,4,404,1
793691,1,109,1
793691,2,105,1
793691,3,203,1
793691,4,307,1
793692,1,106,1
793692,2,109,1
793692,3,107,1
793692,4,105,1
793692,5,301,3
793693,1,107,1
793693,2,108,1
793693,3,206,1
793694,1,106,1
793694,2,107,1
793694,3,303,2
793695,1,110,1
793695,2,109,1
793696,1,107,1
793696,2,107,1
793696,3,503,1
793697,1,109,1
793697,2,103,1
793697,3,110,1
793697,4,206,1
793698,1,108,1
793698,2,104,1
793698,3,104,1
793698,4,103,1
793698,5,309,4
793698,6,403,1
793699,1,104,1
793699,2,101,1
793699,3,102,1
793699,4,203,2
793699,5,307,3
793699,6,501,1
793700,1,105,1
793700,2,106,1
793700,3,306,2
793701,1,107,1
793701,2,206,1
793702,1,106,1
793702,2,103,1
793702,3,202,2
793702,4,304,2
793703,1,109,1
793703,2,109,1
793703,3,301,1
793704,1,104,1
793704,2,305,1
793705,1,109,1
793705,2,205,1
793706,1,109,1
793706,2,107,1
793706,3,203,1
793706,4,301,1
793707,1,110,1
793707,2,104,1
793707,3,101,1
793707,4,107,1
793707,5,303,4
793708,1,102,1
793708,2,109,1
793708,3,303,1
793709,1,102,1
793709,2,103,1
793709,3,109,1
793709,4,101,1
793709,5,403,1
793710,1,108,1
793710,2,103,1
793710,3,303,2
793710,4,401,1
793711,1,102,1
793711,2,103,1
793711,3,203,2
793711,4,306,2
793711,5,403,1
793712,1,106,1
793712,2,109,1
793712,3,201,1
793713,1,110,1
793713,2,103,1
793713,3,105,1
793713,4,103,1
793713,5,503,2
793714,1,108,1
793714,2,110,1
793715,1,110,1
793715,2,101,1
793715,3,301,1
793716,1,106,1
793716,2,202,1
793716,3,307,1
793716,4,404,1
793717,1,106,1
793717,2,207,1
793717,3,305,1
793718,1,108,1
793718,2,109,1
793718,3,104,1
793718,4,104,1
793718,5,110,1
793718,6,202,4
793719,1,109,1
793719,2,101,1
793719,3,202,2
793720,1,101,1
793720,2,105,1
793720,3,105,1
793720,4,107,1
793721,1,105,1
793721,2,109,1
793721,3,207,1
793722,1,103,1
793722,2,102,1
793722,3,204,1
793722,4,301,2
793722,5,504,1
793723,1,102,1
793723,2,110,1
793724,1,106,1
793724,2,202,1
793724,3,304,1
793725,1,105,1
793725,2,109,1
793725,3,107,1
793725,4,103,1
793725,5,104,1
793725,6,301,5
793726,1,107,1
793726,2,104,1
793726,3,107,1
793726,4,304,3
793727,1,108,1
793727,2,105,1
793727,3,502,1
793727,4,401,1
793728,1,106,1
793728,2,103,1
793728,3,108,1
793728,4,104,1
793728,5,205,3
793729,1,101,1
793729,2,105,1
793729,3,109,1
793729,4,109,1
793729,5,202,3
793730,1,102,1
793730,2,109,1
793730,3,306,2
793731,1,108,1
793731,2,203,1
793732,1,101,1
793732,2,107,1
793732,3,109,1
793732,4,204,2
793732,5,306,3
793733,1,108,1
793733,2,106,1
793733,3,205,1
793733,4,310,2
793733,5,403,1
793734,1,103,1
793734,2,103,1
793734,3,401,1
793735,1,110,1
793735,2,105,1
793735,3,204,1
793735,4,302,1
793736,1,108,1
793736,2,105,1
793736,3,204,2
793737,1,107,1
793737,2,106,1
793737,3,201,2
793737,4,505,1
793738,1,106,1
793738,2,105,1
793738,3,107,1
793738,4,205,2
793738,5,301,3
793738,6,502,1
793739,1,101,1
793739,2,101,1
793739,3,105,1
793739,4,101,1
793739,5,203,3
793739,6,306,4
793739,7,402,2
793740,1,104,1
793740,2,106,1
793740,3,108,1
793740,4,104,1
793740,5,206,2
793740,6,305,4
793741,1,108,1
793741,2,110,1
793741,3,101,1
793741,4,101,1
793741,5,505,2
793742,1,107,1
793742,2,108,1
793742,3,306,2
793743,1,110,1
793743,2,104,1
793743,3,105,1
793743,4,106,1
793744,1,102,1
793744,2,105,1
793744,3,106,1
793744,4,201,2
793744,5,305,2
793744,6,503,1
793745,1,105,1
793745,2,106,1
793745,3,109,1
793745,4,103,1
793745,5,102,1
793745,6,105,1
793745,7,203,3
793745,8,305,5
793745,9,502,2
793746,1,103,1
793746,2,103,1
793746,3,110,1
793746,4,107,1
793746,5,205,3
793746,6,505,2
793747,1,106,1
793747,2,108,1
793747,3,309,2
793748,1,106,1
793748,2,106,1
793748,3,404,1
793749,1,102,1
793749,2,104,1
793749,3,105,1
793749,4,101,1
793749,5,107,1
793749,6,110,1
793749,7,203,2
793750,1,105,1
793750,2,103,1
793751,1,102,1
793751,2,205,1
793752,1,105,1
793752,2,102,1
793752,3,307,1
793753,1,107,1
793753,2,305,1
793753,3,502,1
793754,1,103,1
793754,2,109,1
793755,1,110,1
793755,2,106,1
793756,1,103,1
793756,2,102,1
793756,3,103,1
793756,4,309,3
793757,1,101,1
793757,2,106,1
793757,3,207,1
793757,4,504,1
793758,1,107,1
793758,2,110,1
793758,3,304,2
793759,1,103,1
793759,2,306,1
793759,3,502,1
793759,4,402,1
793760,1,108,1
793760,2,106,1
793760,3,206,2
793760,4,304,2
793761,1,102,1
793761,2,104,1
793761,3,503,1
793761,4,404,1
793762,1,109,1
793762,2,401,1
793763,1,108,1
793763,2,105,1
793763,3,102,1
793764,1,110,1
793764,2,108,1
793764,3,104,1
793764,4,104,1
793764,5,206,2
793765,1,101,1
793765,2,307,1
793765,3,501,1
793765,4,402,1
793766,1,107,1
793766,2,104,1
793766,3,107,1
793766,4,305,3
793767,1,105,1
793767,2,106,1
793767,3,202,2
793767,4,303,2
793768,1,106,1
793768,2,107,1
793768,3,104,1
793768,4,101,1
793768,5,101,1
793768,6,101,1
793768,7,204,4
793769,1,101,1
793769,2,110,1
793769,3,206,1
793770,1,105,1
793770,2,108,1
793770,3,306,2
793771,1,109,1
793771,2,108,1
793771,3,108,1
793771,4,103,1
793771,5,104,1
793771,6,105,1
793771,7,201,5
793771,8,303,6
793772,1,103,1
793772,2,105,1
793772,3,106,1
793772,4,104,1
793772,5,109,1
793772,6,503,2
793772,7,402,2
793773,1,109,1
793774,1,101,1
793775,1,110,1
793776,1,109,1
793776,2,204,1
793777,1,108,1
793777,2,201,1
793777,3,304,1
793778,1,103,1
793778,2,107,1
793778,3,201,2
793778,4,301,1
793779,1,104,1
793780,1,105,1
793780,2,203,1
793781,1,107,1
793781,2,106,1
793781,3,109,1
793781,4,102,1
793781,5,205,3
793781,6,303,4
793781,7,503,1
793782,1,101,1
793782,2,106,1
793782,3,105,1
793782,4,206,1
793782,5,304,3
793783,1,109,1
793783,2,104,1
793783,3,305,1
793783,4,505,1
793784,1,105,1
793784,2,106,1
793784,3,205,1
793784,4,301,1
793784,5,504,1
793785,1,103,1
793785,2,104,1
793785,3,110,1
793785,4,205,2
793785,5,301,3
793785,6,503,1
793786,1,105,1
793786,2,103,1
793786,3,107,1
793786,4,302,3
793787,1,110,1
793787,2,103,1
793787,3,206,2
793787,4,301,1
793787,5,501,1
793788,1,102,1
793788,2,101,1
793788,3,201,1
793788,4,404,1
793789,1,108,1
793789,2,103,1
793789,3,205,1
793789,4,307,1
793790,1,108,1
793790,2,105,1
793790,3,105,1
793790,4,205,2
793790,5,310,2
793791,1,102,1
793792,1,110,1
793792,2,110,1
793793,1,106,1
793793,2,201,1
793793,3,310,1
793794,1,101,1
793794,2,108,1
793794,3,101,1
793794,4,105,1
793794,5,203,2
793794,6,306,3
793795,1,101,1
793795,2,202,1
793796,1,104,1
793796,2,203,1
793796,3,305,1
793797,1,102,1
793797,2,101,1
793797,3,107,1
793797,4,107,1
793797,5,102,1
793797,6,104,1
793797,7,207,4
793797,8,307,6
793798,1,104,1
793799,1,109,1
793799,2,106,1
793799,3,204,1
793799,4,504,1
793800,1,107,1
793800,2,101,1
793801,1,105,1
793801,2,207,1
793801,3,308,1
793802,1,104,1
793802,2,102,1
793802,3,203,1
793802,4,302,2
793803,1,106,1
793803,2,102,1
793803,3,404,1
793804,1,103,1
793804,2,110,1
793804,3,109,1
793804,4,402,2
793805,1,103,1
793805,2,110,1
793805,3,110,1
793805,4,106,1
793805,5,102,1
793805,6,107,1
793806,1,109,1
793806,2,104,1
793806,3,205,1
793806,4,404,1
793807,1,110,1
793807,2,108,1
793807,3,207,1
793808,1,101,1
793808,2,103,1
793808,3,504,1
793809,1,102,1
793809,2,108,1
793809,3,103,1
793809,4,109,1
793809,5,107,1
793809,6,107,1
793809,7,207,4
793809,8,308,6
793809,9,403,3
793810,1,106,1
793810,2,109,1
793810,3,106,1
793810,4,109,1
793810,5,307,4
793811,1,110,1
793811,2,105,1
793811,3,206,1
793812,1,109,1
793812,2,101,1
793812,3,103,1
793812,4,107,1
793812,5,203,3
793812,6,403,2
793813,1,103,1
793813,2,109,1
793813,3,201,1
793813,4,302,2
793813,5,501,1
793814,1,103,1
793814,2,104,1
793814,3,204,2
793814,4,303,2
793815,1,103,1
793815,2,101,1
793815,3,206,2
793815,4,404,1
793816,1,105,1
793816,2,103,1
793816,3,102,1
793816,4,102,1
793816,5,303,4
793816,6,504,2
793817,1,110,1
793817,2,101,1
793817,3,106,1
793817,4,105,1
793818,1,103,1
793818,2,109,1
793818,3,201,1
793818,4,404,1
793819,1,110,1
793819,2,109,1
793819,3,102,1
793819,4,207,2
793819,5,304,3
793819,6,403,1
793820,1,106,1
793820,2,106,1
793820,3,207,1
793821,1,107,1
793821,2,101,1
793821,3,204,1
793821,4,502,1
793822,1,102,1
793822,2,103,1
793822,3,203,1
793823,1,103,1
793823,2,108,1
793823,3,207,1
793824,1,101,1
793824,2,105,1
793824,3,204,2
793824,4,306,2
793824,5,501,1
793825,1,103,1
793825,2,109,1
793825,3,101,1
793825,4,101,1
793825,5,103,1
793825,6,106,1
793826,1,102,1
793826,2,103,1
793826,3,105,1
793826,4,110,1
793826,5,102,1
793826,6,204,2
793826,7,404,2
793827,1,102,1
793827,2,105,1
793827,3,206,2
793827,4,305,1
793828,1,101,1
793828,2,109,1
793828,3,204,1
793828,4,308,2
793828,5,504,1
793829,1,108,1
793829,2,108,1
793830,1,108,1
793830,2,110,1
793830,3,105,1
793830,4,105,1
793830,5,204,3
793831,1,110,1
793831,2,305,1
793831,3,402,1
793832,1,109,1
793832,2,108,1
793832,3,202,2
793832,4,301,1
793832,5,501,1
793833,1,107,1
793833,2,102,1
793833,3,101,1
793833,4,103,1
793833,5,207,2
793833,6,302,4
793834,1,101,1
793834,2,109,1
793834,3,303,2
793835,1,106,1
793835,2,109,1
793835,3,110,1
793835,4,106,1
793835,5,305,4
793836,1,103,1
793836,2,205,1
793837,1,108,1
793838,1,108,1
793838,2,110,1
793838,3,207,2
793838,4,306,2
793839,1,106,1
793839,2,202,1
793839,3,308,1
793839,4,501,1
793839,5,404,1
793840,1,104,1
793840,2,102,1
793840,3,207,2
793841,1,105,1
793841,2,102,1
793841,3,106,1
793841,4,107,1
793841,5,201,3
793841,6,505,1
793842,1,108,1
793842,2,105,1
793842,3,202,1
793842,4,304,2
793842,5,501,1
793843,1,104,1
793843,2,109,1
793843,3,202,2
793843,4,309,1
793844,1,102,1
793844,2,105,1
793844,3,108,1
793844,4,101,1
793844,5,108,1
793844,6,110,1
793844,7,201,5
793844,8,503,3
793844,9,401,3
793845,1,106,1
793845,2,110,1
793845,3,109,1
793845,4,504,1
793846,1,101,1
793846,2,110,1
793846,3,204,1
793847,1,108,1
793847,2,206,1
793847,3,301,1
793848,1,104,1
793848,2,104,1
793848,3,503,1
793848,4,403,1
793849,1,106,1
793849,2,302,1
793850,1,104,1
793850,2,107,1
793850,3,102,1
793850,4,204,2
793851,1,101,1
793851,2,107,1
793851,3,203,1
793851,4,305,2
793851,5,503,1
793851,6,404,1
793852,1,104,1
793852,2,105,1
793852,3,105,1
793852,4,110,1
793852,5,307,4
793852,6,404,2
793853,1,108,1
793853,2,401,1
793854,1,101,1
793854,2,103,1
793854,3,102,1
793854,4,301,2
793855,1,103,1
793855,2,107,1
793855,3,304,2
793855,4,503,1
793856,1,103,1
793856,2,109,1
793856,3,103,1
793857,1,110,1
793857,2,105,1
793857,3,108,1
793857,4,110,1
793857,5,107,1
793857,6,106,1
793857,7,305,6
793857,8,403,3
793858,1,106,1
793858,2,109,1
793858,3,501,1
793859,1,102,1
793859,2,103,1
793859,3,204,1
793860,1,101,1
793860,2,109,1
793860,3,306,2
793861,1,104,1
793861,2,105,1
793861,3,501,1
793861,4,402,1
793862,1,105,1
793862,2,102,1
793862,3,201,1
793863,1,105,1
793863,2,103,1
793863,3,303,2
793864,1,106,1
793864,2,105,1
793864,3,204,2
793864,4,302,2
793864,5,402,1
793865,1,102,1
793865,2,103,1
793865,3,107,1
793865,4,310,3
793865,5,504,1
793866,1,102,1
793866,2,101,1
793866,3,203,1
793866,4,504,1
793867,1,101,1
793867,2,106,1
793867,3,110,1
793867,4,207,2
793867,5,502,1
793868,1,101,1
793868,2,109,1
793868,3,101,1
793868,4,104,1
793868,5,107,1
793868,6,106,1
793868,7,201,4
793869,1,102,1
793869,2,101,1
793869,3,305,2
793870,1,103,1
793870,2,102,1
793870,3,303,1
793870,4,402,1
793871,1,109,1
793871,2,102,1
793871,3,205,2
793871,4,307,2
793871,5,503,1
793872,1,104,1
793872,2,102,1
793872,3,305,2
793872,4,503,1
793873,1,101,1
793873,2,102,1
793873,3,106,1
793873,4,202,1
793873,5,304,3
793874,1,103,1
793874,2,104,1
793874,3,104,1
793874,4,305,3
793874,5,404,1
793875,1,102,1
793875,2,104,1
793875,3,101,1
793875,4,207,2
793875,5,305,3
793876,1,102,1
793876,2,110,1
793876,3,207,1
793876,4,304,2
793876,5,503,1
793877,1,102,1
793877,2,110,1
793877,3,110,1
793877,4,309,3
793877,5,502,1
793878,1,109,1
793878,2,105,1
793878,3,202,1
793878,4,301,2
793879,1,103,1
793879,2,109,1
793879,3,110,1
793879,4,205,2
793880,1,107,1
793880,2,103,1
793880,3,108,1
793880,4,102,1
793880,5,110,1
793880,6,110,1
793880,7,205,3
793881,1,102,1
793881,2,105,1
793881,3,305,1
793881,4,401,1
793882,1,101,1
793882,2,108,1
793882,3,310,1
793883,1,109,1
793883,2,103,1
793883,3,102,1
793883,4,106,1
793883,5,505,2
793883,6,401,2
793884,1,104,1
793884,2,104,1
793884,3,305,1
793884,4,504,1
793885,1,109,1
793885,2,109,1
793885,3,207,2
793885,4,501,1
793886,1,110,1
793886,2,110,1
793886,3,104,1
793886,4,109,1
793886,5,202,3
793887,1,105,1
793887,2,101,1
793887,3,206,2
793887,4,304,2
793887,5,505,1
793888,1,108,1
793888,2,102,1
793888,3,302,2
793888,4,505,1
793888,5,403,1
793889,1,106,1
793889,2,110,1
793889,3,402,1
793890,1,104,1
793890,2,108,1
793890,3,110,1
793890,4,204,2
793891,1,107,1
793891,2,108,1
793891,3,110,1
793891,4,307,3
793892,1,109,1
793892,2,104,1
793892,3,109,1
793892,4,110,1
793892,5,108,1
793892,6,101,1
793893,1,104,1
793893,2,103,1
793893,3,203,1
793893,4,505,1
793894,1,108,1
793894,2,108,1
793894,3,110,1
793894,4,102,1
793894,5,109,1
793894,6,203,4
793894,7,301,4
793895,1,105,1
793895,2,204,1
793895,3,404,1
793896,1,106,1
793897,1,108,1
793897,2,106,1
793897,3,108,1
793897,4,109,1
793897,5,502,1
793898,1,104,1
793898,2,104,1
793898,3,104,1
793899,1,108,1
793899,2,306,1
793899,3,403,1
793900,1,101,1
793900,2,110,1
793900,3,110,1
793900,4,203,2
793900,5,301,3
793900,6,501,2
793900,7,402,1
793901,1,101,1
793901,2,102,1
793901,3,104,1
793901,4,104,1
793901,5,306,4
793902,1,103,1
793902,2,102,1
793902,3,205,1
793902,4,307,2
793903,1,104,1
793903,2,103,1
793903,3,102,1
793903,4,109,1
793903,5,104,1
793903,6,303,5
793903,7,404,2
793904,1,104,1
793904,2,201,1
793904,3,306,1
793905,1,110,1
793905,2,109,1
793905,3,102,1
793905,4,109,1
793905,5,107,1
793905,6,402,2
793906,1,101,1
793906,2,109,1
793906,3,102,1
793906,4,106,1
793906,5,103,1
793907,1,105,1
793907,2,204,1
793907,3,305,1
793908,1,102,1
793908,2,206,1
793908,3,305,1
793909,1,110,1
793909,2,107,1
793909,3,204,1
793909,4,402,1
793910,1,101,1
793910,2,105,1
793910,3,202,1
793910,4,302,2
793910,5,504,1
793910,6,403,1
793911,1,110,1
793911,2,103,1
793912,1,106,1
793912,2,107,1
793912,3,201,1
793912,4,303,2
793913,1,107,1
793913,2,108,1
793913,3,106,1
793913,4,103,1
793913,5,105,1
793913,6,104,1
793913,7,503,2
793914,1,110,1
793914,2,103,1
793914,3,107,1
793914,4,105,1
793914,5,101,1
793914,6,107,1
793914,7,205,3
793914,8,306,6
793914,9,505,2
793915,1,104,1
793915,2,105,1
793916,1,105,1
793916,2,110,1
793916,3,109,1
793916,4,103,1
793916,5,104,1
793916,6,304,5
793916,7,504,2
793917,1,106,1
793917,2,102,1
793917,3,105,1
793917,4,207,2
793918,1,106,1
793918,2,108,1
793918,3,101,1
793918,4,105,1
793918,5,204,2
793918,6,307,3
793919,1,110,1
793919,2,101,1
793919,3,103,1
793919,4,307,3
793920,1,107,1
793920,2,104,1
793920,3,306,2
793920,4,505,1
793921,1,103,1
793921,2,108,1
793921,3,301,2
793921,4,404,1
793922,1,104,1
793922,2,109,1
793922,3,106,1
793922,4,204,2
793923,1,107,1
793923,2,104,1
793923,3,102,1
793923,4,101,1
793923,5,204,2
793923,6,501,2
793924,1,106,1
793924,2,102,1
793924,3,102,1
793924,4,104,1
793924,5,202,3
793924,6,501,2
793924,7,403,2
793925,1,105,1
793925,2,103,1
793925,3,206,2
793925,4,302,1
793926,1,102,1
793926,2,109,1
793926,3,103,1
793926,4,104,1
793926,5,107,1
793926,6,104,1
793926,7,203,5
793926,8,307,5
793927,1,102,1
793927,2,108,1
793927,3,205,1
793928,1,104,1
793928,2,201,1
793928,3,308,1
793929,1,110,1
793929,2,106,1
793929,3,404,1
793930,1,107,1
793930,2,106,1
793930,3,110,1
793930,4,307,3
793931,1,108,1
793931,2,102,1
793931,3,206,2
793931,4,402,1
793932,1,107,1
793932,2,104,1
793932,3,107,1
793932,4,106,1
793932,5,108,1
793932,6,106,1
793932,7,306,6
793932,8,504,4
793933,1,105,1
793933,2,106,1
793933,3,307,2
793933,4,502,1
793934,1,107,1
793934,2,110,1
793934,3,304,2
793934,4,402,1
793935,1,109,1
793935,2,106,1
793935,3,108,1
793935,4,308,3
793936,1,102,1
793936,2,102,1
793936,3,107,1
793936,4,306,2
793937,1,110,1
793937,2,109,1
793937,3,206,1
793937,4,504,1
793938,1,108,1
793939,1,109,1
793939,2,101,1
793939,3,304,2
793940,1,105,1
793940,2,204,1
793941,1,107,1
793941,2,108,1
793941,3,109,1
793941,4,106,1
793941,5,110,1
793941,6,207,4
793942,1,102,1
793942,2,107,1
793942,3,207,1
793942,4,307,1
793942,5,504,1
793943,1,108,1
793943,2,102,1
793943,3,205,1
793943,4,505,1
793944,1,106,1
793944,2,107,1
793944,3,101,1
793944,4,106,1
793944,5,105,1
793944,6,207,4
793945,1,105,1
793945,2,106,1
793945,3,401,1
793946,1,101,1
793946,2,504,1
793946,3,401,1
793947,1,105,1
793947,2,105,1
793947,3,204,2
793947,4,306,1
793948,1,105,1
793948,2,106,1
793948,3,110,1
793948,4,108,1
793948,5,206,3
793948,6,306,4
793948,7,502,1
793949,1,108,1
793949,2,104,1
793949,3,110,1
793949,4,106,1
793949,5,207,2
793949,6,503,1
793950,1,106,1
793950,2,204,1
793950,3,404,1
793951,1,108,1
793951,2,102,1
793951,3,104,1
793951,4,105,1
793951,5,304,4
793951,6,502,1
793952,1,109,1
793952,2,108,1
793952,3,205,1
793952,4,306,2
793953,1,101,1
793953,2,106,1
793953,3,104,1
793954,1,103,1
793954,2,102,1
793954,3,109,1
793954,4,102,1
793954,5,404,2
793955,1,106,1
793955,2,102,1
793955,3,104,1
793955,4,203,2
793955,5,503,1
793956,1,110,1
793956,2,106,1
793956,3,110,1
793956,4,102,1
793956,5,203,2
793957,1,102,1
793957,2,104,1
793957,3,102,1
793957,4,103,1
793957,5,108,1
793957,6,108,1
793957,7,309,6
793958,1,108,1
793958,2,103,1
793958,3,207,1
793958,4,306,1
793958,5,504,1
793958,6,402,1
793959,1,106,1
793959,2,106,1
793959,3,204,2
793959,4,302,1
793960,1,109,1
793960,2,108,1
793960,3,108,1
793960,4,104,1
793960,5,201,2
793961,1,105,1
793961,2,101,1
793961,3,205,2
793961,4,303,1
793962,1,109,1
793962,2,104,1
793962,3,204,2
793962,4,305,2
793963,1,106,1
793963,2,109,1
793963,3,305,2
793964,1,101,1
793964,2,101,1
793965,1,104,1
793965,2,106,1
793965,3,103,1
793965,4,306,2
793966,1,101,1
793966,2,108,1
793966,3,106,1
793966,4,104,1
793967,1,102,1
793967,2,105,1
793967,3,403,1
793968,1,101,1
793968,2,105,1
793968,3,306,1
793968,4,401,1
793969,1,110,1
793969,2,103,1
793969,3,103,1
793969,4,101,1
793969,5,401,2
793970,1,110,1
793970,2,101,1
793970,3,203,2
793970,4,308,1
793970,5,503,1
793971,1,103,1
793971,2,110,1
793971,3,105,1
793972,1,103,1
793972,2,104,1
793972,3,107,1
793972,4,310,3
793973,1,107,1
793973,2,106,1
793973,3,108,1
793973,4,105,1
793973,5,102,1
793973,6,203,3
793974,1,101,1
793974,2,106,1
793974,3,203,1
793974,4,305,2
793975,1,110,1
793975,2,106,1
793975,3,107,1
793975,4,201,1
793976,1,105,1
793976,2,106,1
793976,3,108,1
793976,4,109,1
793976,5,206,4
793976,6,303,3
793977,1,104,1
793977,2,102,1
793977,3,107,1
793977,4,307,2
793978,1,105,1
793978,2,109,1
793979,1,110,1
793979,2,103,1
793979,3,201,1
793980,1,110,1
793980,2,110,1
793980,3,104,1
793981,1,106,1
793981,2,110,1
793981,3,104,1
793981,4,110,1
793981,5,207,3
793982,1,103,1
793982,2,206,1
793983,1,106,1
793983,2,307,1
793984,1,107,1
793984,2,108,1
793984,3,207,1
793984,4,302,2
793985,1,110,1
793985,2,206,1
793985,3,301,1
793986,1,101,1
793986,2,103,1
793986,3,109,1
793986,4,205,2
793986,5,304,3
793986,6,502,2
793987,1,109,1
793987,2,203,1
793987,3,308,1
793988,1,101,1
793988,2,101,1
793988,3,104,1
793988,4,103,1
793988,5,110,1
793988,6,203,3
793989,1,107,1
793989,2,304,1
793989,3,504,1
793990,1,110,1
793990,2,109,1
793990,3,108,1
793990,4,206,2
793990,5,302,3
793991,1,109,1
793991,2,102,1
793991,3,103,1
793991,4,109,1
793991,5,108,1
793991,6,403,3
793992,1,106,1
793992,2,102,1
793992,3,105,1
793992,4,109,1
793992,5,304,3
793993,1,102,1
793993,2,103,1
793993,3,205,2
793993,4,305,2
793994,1,102,1
793994,2,103,1
793994,3,104,1
793994,4,103,1
793995,1,106,1
793995,2,107,1
793995,3,107,1
793996,1,110,1
793996,2,101,1
793996,3,404,1
793997,1,102,1
793997,2,104,1
793997,3,106,1
793997,4,103,1
793997,5,105,1
793997,6,106,1
793997,7,207,5
793998,1,109,1
793998,2,201,1
793999,1,101,1
793999,2,102,1
793999,3,108,1
793999,4,101,1
793999,5,302,4
793999,6,502,2
793999,7,402,2
794000,1,108,1
794000,2,103,1
794000,3,201,2
794000,4,310,2
794001,1,110,1
794001,2,101,1
794001,3,109,1
794001,4,108,1
794001,5,206,2
794001,6,404,2
794002,1,103,1
794002,2,110,1
794002,3,106,1
794002,4,505,1
794003,1,107,1
794003,2,110,1
794003,3,104,1
794003,4,110,1
794003,5,206,4
794003,6,301,4
794004,1,101,1
794004,2,106,1
794004,3,101,1
794004,4,304,3
794004,5,502,1
794004,6,404,1
794005,1,104,1
794005,2,105,1
794005,3,104,1
794005,4,102,1
794005,5,504,2
794006,1,109,1
794006,2,205,1
794006,3,307,1
794006,4,403,1
794007,1,106,1
794007,2,104,1
794007,3,107,1
794007,4,303,3
794007,5,504,1
794008,1,109,1
794008,2,201,1
794008,3,303,1
794009,1,106,1
794009,2,103,1
794009,3,305,2
794010,1,109,1
794010,2,108,1
794010,3,109,1
794010,4,108,1
794011,1,107,1
794011,2,205,1
794011,3,301,1
794012,1,108,1
794012,2,101,1
794012,3,101,1
794012,4,303,3
794013,1,103,1
794013,2,201,1
794014,1,102,1
794014,2,102,1
794014,3,306,1
794015,1,109,1
794015,2,201,1
794015,3,304,1
794016,1,103,1
794016,2,102,1
794016,3,110,1
794016,4,302,3
794016,5,404,1
794017,1,108,1
794017,2,104,1
794017,3,107,1
794017,4,107,1
794017,5,106,1
794017,6,102,1
794017,7,307,5
794017,8,503,3
794017,9,403,2
794018,1,105,1
794018,2,102,1
794018,3,104,1
794018,4,108,1
794018,5,201,3
794018,6,503,2
794019,1,108,1
794019,2,107,1
794019,3,302,2
794020,1,106,1
794020,2,105,1
794020,3,108,1
794020,4,109,1
794020,5,306,3
794021,1,105,1
794021,2,108,1
794021,3,104,1
794021,4,104,1
794022,1,105,1
794022,2,109,1
794022,3,205,1
794022,4,307,2
794022,5,502,1
794023,1,107,1
794023,2,104,1
794023,3,102,1
794023,4,106,1
794024,1,103,1
794024,2,102,1
794024,3,203,1
794024,4,305,1
794024,5,504,1
794025,1,104,1
794025,2,305,1
794025,3,505,1
794026,1,110,1
794026,2,108,1
794026,3,101,1
794026,4,205,2
794027,1,105,1
794027,2,106,1
794027,3,109,1
794027,4,102,1
794027,5,404,1
794028,1,110,1
794028,2,106,1
794028,3,501,1
794029,1,110,1
794029,2,101,1
794029,3,303,2
794029,4,403,1
794030,1,101,1
794030,2,107,1
794030,3,104,1
794030,4,109,1
794030,5,101,1
794030,6,105,1
794030,7,205,4
794030,8,307,6
794031,1,103,1
794031,2,110,1
794031,3,110,1
794031,4,106,1
794031,5,310,3
794032,1,103,1
794032,2,106,1
794033,1,109,1
794033,2,105,1
794033,3,106,1
794033,4,102,1
794033,5,203,3
794033,6,306,3
794034,1,103,1
794034,2,404,1
794035,1,108,1
794035,2,104,1
794035,3,108,1
794035,4,103,1
794035,5,105,1
794035,6,207,4
794035,7,501,3
794035,8,401,2
794036,1,106,1
794036,2,103,1
794036,3,302,2
794036,4,501,1
794037,1,102,1
794037,2,103,1
794038,1,108,1
794038,2,107,1
794038,3,108,1
794038,4,102,1
794038,5,103,1
794038,6,101,1
794038,7,201,5
794039,1,109,1
794039,2,108,1
794039,3,206,2
794040,1,104,1
794040,2,106,1
794040,3,206,1
794040,4,301,2
794041,1,108,1
794041,2,207,1
794041,3,502,1
794042,1,102,1
794042,2,109,1
794042,3,207,1
794042,4,404,1
794043,1,106,1
794043,2,107,1
794043,3,110,1
794043,4,307,3
794044,1,104,1
794044,2,105,1
794044,3,202,2
794044,4,403,1
794045,1,106,1
794045,2,108,1
794045,3,202,1
794045,4,304,2
794046,1,107,1
794046,2,107,1
794046,3,302,1
794046,4,502,1
794046,5,403,1
794047,1,108,1
794047,2,106,1
794047,3,107,1
794047,4,106,1
794047,5,206,2
794047,6,303,4
