check_id,location_id,check_date,daypart,party_size,total_amount,tax_amount,server_id,order_channel,table_section,discount_amount
795700,6,2025-08-21,dinner,2,121.5,10.63,5086,dine_in,main,0.0
795701,21,2026-06-19,lunch,2,81.0,7.09,5311,dine_in,patio,0.0
795702,3,2026-04-22,dinner,4,319.5,27.96,5036,catering,bar,0.0
795703,1,2025-09-16,dinner,2,104.5,9.14,5015,delivery,main,18.81
795704,19,2026-04-09,lunch,4,180.0,15.75,5281,dine_in,main,9.0
795705,1,2026-07-15,dinner,3,116.5,10.19,5001,dine_in,patio,0.0
795706,20,2025-07-29,lunch,6,382.0,33.42,5286,dine_in,main,19.1
795707,23,2026-04-11,dinner,2,113.5,9.93,5334,kiosk,bar,0.0
795708,2,2025-12-23,lunch,3,94.0,8.22,5023,delivery,main,16.92
795709,24,2026-07-10,dinner,1,82.5,7.22,5357,takeout,patio,0.0
795710,23,2026-03-14,dinner,2,149.0,13.04,5337,dine_in,patio,0.0
795711,23,2026-06-27,dinner,4,290.0,25.38,5343,dine_in,main,14.5
795712,5,2026-03-26,lunch,3,114.0,9.97,5071,dine_in,main,0.0
795713,16,2025-10-10,dinner,2,84.0,7.35,5238,takeout,main,0.0
795714,16,2026-03-11,dinner,1,50.5,4.42,5237,takeout,main,0.0
795715,22,2026-05-10,dinner,3,207.0,18.11,5319,dine_in,main,10.35
795716,22,2026-03-11,dinner,2,161.5,14.13,5323,dine_in,patio,0.0
795717,21,2025-10-03,dinner,4,234.5,20.52,5311,dine_in,patio,0.0
795718,21,2025-08-28,dinner,2,130.0,11.38,5305,catering,main,0.0
795719,4,2026-04-22,lunch,2,150.0,13.12,5056,takeout,main,0.0
795720,2,2026-01-16,dinner,2,129.0,11.29,5019,catering,main,0.0
795721,12,2026-03-07,dinner,2,123.0,10.76,5167,takeout,main,0.0
795722,9,2025-08-10,dinner,4,211.0,18.46,5123,dine_in,patio,0.0
795723,11,2025-08-02,dinner,5,345.0,30.19,5153,dine_in,bar,0.0
795724,24,2025-11-30,late_night,2,101.0,8.84,5354,catering,bar,0.0
795725,21,2025-12-21,lunch,5,279.0,24.41,5301,catering,bar,0.0
795726,1,2026-07-16,dinner,4,184.0,16.1,5014,takeout,main,0.0
795727,7,2026-02-14,late_night,1,27.5,2.41,5092,dine_in,main,0.0
795728,1,2025-10-02,dinner,3,143.5,12.56,5010,dine_in,main,0.0
795729,22,2025-06-19,dinner,1,26.5,2.32,5326,dine_in,main,0.0
795730,9,2025-07-15,dinner,1,65.0,5.69,5123,takeout,patio,3.25
795731,9,2026-03-19,dinner,2,101.0,8.84,5131,dine_in,main,0.0
795732,18,2025-08-23,lunch,3,156.0,13.65,5268,dine_in,main,0.0
795733,24,2026-04-11,late_night,2,80.0,7.0,5349,takeout,bar,0.0
795734,2,2026-04-07,lunch,2,78.5,6.87,5027,dine_in,bar,0.0
795735,15,2026-03-08,dinner,1,64.5,5.64,5225,dine_in,bar,0.0
795736,22,2025-08-22,dinner,1,65.0,5.69,5329,dine_in,main,3.25
795737,8,2025-07-28,dinner,1,55.5,4.86,5109,dine_in,main,0.0
795738,24,2026-06-08,dinner,2,152.0,13.3,5347,catering,main,0.0
795739,21,2026-06-19,dinner,2,95.5,8.36,5308,dine_in,main,0.0
795740,5,2026-01-29,dinner,1,81.5,7.13,5064,dine_in,main,0.0
795741,3,2026-05-14,dinner,4,199.5,17.46,5043,kiosk,patio,0.0
795742,9,2026-01-08,lunch,3,124.5,10.89,5133,dine_in,main,0.0
795743,15,2025-08-17,dinner,2,142.5,12.47,5225,dine_in,patio,0.0
795744,23,2025-09-28,dinner,3,141.5,12.38,5344,dine_in,patio,0.0
795745,1,2026-06-12,dinner,1,45.0,3.94,5010,dine_in,main,0.0
795746,5,2026-01-18,late_night,1,27.5,2.41,5073,dine_in,main,0.0
795747,1,2025-09-01,dinner,2,86.5,7.57,5009,kiosk,patio,0.0
795748,23,2025-11-12,lunch,3,170.5,14.92,5338,dine_in,patio,0.0
795749,15,2026-02-04,dinner,1,92.0,8.05,5223,dine_in,main,0.0
795750,13,2025-08-11,dinner,2,68.0,5.95,5192,dine_in,main,0.0
795751,6,2026-06-30,lunch,5,261.0,22.84,5089,delivery,patio,46.98
795752,15,2025-09-16,dinner,4,216.5,18.94,5214,catering,main,0.0
795753,7,2025-09-23,lunch,2,87.5,7.66,5102,dine_in,main,0.0
795754,19,2026-01-18,lunch,5,319.5,27.96,5277,dine_in,main,0.0
795755,15,2026-02-24,dinner,2,105.0,9.19,5217,takeout,patio,0.0
795756,4,2026-01-29,dinner,1,84.0,7.35,5056,takeout,main,0.0
795757,17,2026-03-17,late_night,4,162.5,14.22,5241,delivery,main,29.25
795758,3,2026-05-15,lunch,3,137.5,12.03,5031,delivery,main,24.75
795759,23,2025-08-01,lunch,2,148.5,12.99,5331,dine_in,main,0.0
795760,11,2025-10-11,dinner,2,65.0,5.69,5159,catering,main,0.0
795761,3,2026-05-25,dinner,3,140.5,12.29,5035,dine_in,bar,0.0
795762,12,2025-09-04,lunch,1,46.0,4.02,5171,dine_in,patio,0.0
795763,8,2026-01-09,dinner,3,174.5,15.27,5106,dine_in,bar,0.0
795764,10,2025-11-12,dinner,2,134.5,11.77,5145,dine_in,main,0.0
795765,5,2025-08-23,dinner,4,149.5,13.08,5064,delivery,bar,26.91
795766,2,2025-10-02,dinner,2,81.5,7.13,5025,dine_in,main,0.0
795767,11,2025-08-08,lunch,1,32.5,2.84,5157,takeout,bar,0.0
795768,21,2025-08-14,dinner,4,181.5,15.88,5301,dine_in,main,0.0
795769,9,2026-04-22,dinner,4,144.5,12.64,5133,dine_in,main,0.0
795770,3,2025-11-07,lunch,2,113.0,9.89,5043,dine_in,main,0.0
795771,15,2026-03-31,dinner,3,172.5,15.09,5215,dine_in,main,0.0
795772,11,2025-10-20,dinner,2,118.5,10.37,5158,dine_in,main,0.0
795773,3,2025-09-30,lunch,2,85.0,7.44,5031,dine_in,main,0.0
795774,19,2026-04-10,dinner,2,118.5,10.37,5279,dine_in,main,0.0
795775,8,2025-07-20,dinner,2,85.5,7.48,5114,delivery,main,15.39
795776,18,2025-10-31,dinner,6,289.5,25.33,5261,dine_in,main,14.48
795777,5,2026-03-28,late_night,5,297.5,26.03,5066,catering,main,14.88
795778,7,2025-10-19,lunch,6,284.0,24.85,5100,dine_in,main,0.0
795779,24,2025-07-08,late_night,2,99.5,8.71,5355,delivery,patio,17.91
795780,20,2026-03-04,dinner,2,82.0,7.17,5299,dine_in,bar,0.0
795781,23,2025-12-18,dinner,2,78.0,6.82,5332,dine_in,main,0.0
795782,16,2025-08-28,dinner,2,115.5,10.11,5229,takeout,main,0.0
795783,17,2025-09-27,late_night,2,99.5,8.71,5254,takeout,main,0.0
795784,2,2025-12-05,dinner,2,54.0,4.72,5020,delivery,main,9.72
795785,14,2025-10-12,dinner,2,140.5,12.29,5204,dine_in,main,0.0
795786,6,2025-08-23,dinner,4,170.5,14.92,5083,delivery,main,30.69
795787,21,2026-03-14,dinner,2,103.0,9.01,5304,delivery,main,18.54
795788,18,2025-09-01,dinner,2,85.5,7.48,5261,kiosk,main,0.0
795789,20,2026-01-10,lunch,4,237.5,20.78,5296,dine_in,main,0.0
795790,8,2026-05-30,dinner,3,144.5,12.64,5111,delivery,main,26.01
795791,17,2026-03-19,dinner,2,153.0,13.39,5247,takeout,bar,0.0
795792,16,2026-05-13,lunch,2,88.0,7.7,5227,dine_in,main,0.0
795793,15,2025-11-16,dinner,2,119.0,10.41,5216,dine_in,main,0.0
795794,11,2026-03-05,dinner,3,221.5,19.38,5161,takeout,main,0.0
795795,2,2025-06-23,dinner,4,107.0,9.36,5021,kiosk,main,0.0
795796,5,2026-05-09,dinner,3,150.5,13.17,5061,dine_in,main,0.0
795797,24,2026-04-14,dinner,2,126.5,11.07,5360,catering,main,0.0
795798,23,2026-03-18,dinner,3,119.0,10.41,5338,dine_in,main,0.0
795799,6,2025-12-29,dinner,1,71.5,6.26,5077,dine_in,main,0.0
795800,20,2026-05-11,dinner,4,170.5,14.92,5299,dine_in,main,0.0
795801,14,2025-07-28,late_night,2,117.0,10.24,5204,dine_in,main,0.0
795802,7,2025-11-22,dinner,3,197.5,17.28,5095,catering,bar,0.0
795803,8,2025-10-11,lunch,2,98.0,8.57,5107,dine_in,main,0.0
795804,18,2025-12-21,dinner,3,189.0,16.54,5269,takeout,main,0.0
795805,17,2025-08-22,dinner,2,123.5,10.81,5248,dine_in,main,0.0
795806,13,2026-07-19,dinner,2,166.0,14.52,5192,takeout,main,0.0
795807,6,2026-03-01,dinner,2,119.0,10.41,5090,catering,bar,0.0
795808,21,2026-03-11,dinner,2,107.0,9.36,5302,kiosk,bar,0.0
795809,6,2025-08-14,lunch,1,38.5,3.37,5083,delivery,bar,6.93
795810,24,2026-01-12,lunch,2,98.0,8.57,5349,delivery,patio,17.64
795811,21,2026-06-14,dinner,4,212.5,18.59,5311,dine_in,patio,0.0
795812,8,2025-12-26,lunch,2,123.0,10.76,5115,dine_in,main,0.0
795813,20,2026-05-11,dinner,2,127.0,11.11,5298,dine_in,main,0.0
795814,24,2026-03-26,lunch,2,127.0,11.11,5357,delivery,patio,22.86
795815,9,2026-05-21,dinner,6,447.0,39.11,5126,kiosk,main,0.0
795816,12,2025-08-29,lunch,3,156.0,13.65,5174,dine_in,main,7.8
795817,4,2026-03-05,lunch,3,154.5,13.52,5056,dine_in,main,0.0
795818,19,2025-08-19,late_night,5,227.0,19.86,5272,delivery,patio,40.86
795819,10,2025-12-02,dinner,1,105.5,9.23,5150,dine_in,patio,0.0
795820,14,2026-05-20,dinner,2,95.5,8.36,5200,dine_in,main,0.0
795821,24,2025-08-07,dinner,3,167.5,14.66,5348,dine_in,main,0.0
795822,12,2025-08-22,lunch,1,70.0,6.12,5180,dine_in,patio,0.0
795823,9,2025-08-14,dinner,4,205.5,17.98,5124,dine_in,patio,0.0
795824,4,2026-02-03,lunch,2,63.5,5.56,5056,delivery,bar,11.43
795825,18,2026-03-04,lunch,3,118.0,10.32,5263,takeout,patio,0.0
795826,15,2025-11-14,dinner,3,182.5,15.97,5213,dine_in,bar,0.0
795827,15,2026-06-16,late_night,3,206.5,18.07,5214,dine_in,bar,0.0
795828,3,2025-11-24,dinner,2,85.0,7.44,5032,delivery,patio,15.3
795829,8,2025-09-28,dinner,2,78.0,6.82,5108,dine_in,main,0.0
795830,2,2025-12-17,lunch,2,90.0,7.87,5027,dine_in,main,0.0
795831,2,2026-01-11,dinner,1,90.5,7.92,5030,takeout,patio,0.0
795832,19,2026-01-15,dinner,3,114.5,10.02,5283,dine_in,patio,0.0
795833,11,2025-10-04,late_night,2,88.5,7.74,5151,takeout,bar,0.0
795834,6,2026-05-04,dinner,4,287.0,25.11,5087,dine_in,bar,0.0
795835,19,2025-06-15,dinner,2,94.5,8.27,5280,dine_in,main,0.0
795836,18,2025-12-05,dinner,4,185.0,16.19,5268,dine_in,main,0.0
795837,8,2025-08-18,lunch,2,89.0,7.79,5108,takeout,main,0.0
795838,6,2026-02-13,dinner,2,89.5,7.83,5088,takeout,main,4.48
795839,3,2026-03-11,dinner,2,74.5,6.52,5034,dine_in,main,0.0
795840,10,2026-07-06,lunch,3,123.5,10.81,5147,takeout,bar,0.0
795841,19,2025-07-22,late_night,3,103.0,9.01,5276,catering,main,0.0
795842,9,2026-06-22,lunch,5,216.0,18.9,5131,dine_in,patio,0.0
795843,20,2026-06-08,lunch,5,210.5,18.42,5297,dine_in,bar,0.0
795844,18,2026-04-28,dinner,3,131.5,11.51,5264,delivery,bar,23.67
795845,17,2026-02-23,lunch,3,108.5,9.49,5244,kiosk,main,0.0
795846,6,2026-01-13,lunch,3,152.0,13.3,5089,dine_in,main,0.0
795847,14,2026-06-06,dinner,2,130.5,11.42,5203,takeout,main,0.0
795848,23,2026-05-13,dinner,3,163.5,14.31,5342,catering,bar,0.0
795849,14,2025-08-21,late_night,4,189.5,16.58,5206,dine_in,main,0.0
795850,3,2025-10-30,dinner,3,165.0,14.44,5031,dine_in,main,0.0
795851,9,2025-12-16,dinner,2,149.0,13.04,5124,catering,main,0.0
795852,1,2026-02-15,lunch,1,36.5,3.19,5011,takeout,patio,0.0
795853,12,2026-07-15,dinner,2,110.5,9.67,5177,dine_in,main,0.0
795854,23,2025-11-13,dinner,2,119.0,10.41,5342,takeout,bar,0.0
795855,15,2025-12-07,dinner,1,100.0,8.75,5222,takeout,main,0.0
795856,23,2025-12-07,dinner,2,94.0,8.22,5332,dine_in,bar,0.0
795857,7,2026-06-24,dinner,3,179.5,15.71,5099,dine_in,main,0.0
795858,8,2026-05-24,dinner,5,289.0,25.29,5114,dine_in,main,0.0
795859,14,2026-07-11,dinner,1,49.0,4.29,5203,takeout,main,0.0
795860,22,2026-04-28,dinner,4,200.5,17.54,5321,dine_in,patio,0.0
795861,10,2025-10-17,dinner,1,78.0,6.82,5146,delivery,main,14.04
795862,13,2025-08-26,lunch,3,180.0,15.75,5190,dine_in,main,0.0
795863,21,2025-07-15,lunch,4,220.5,19.29,5315,dine_in,main,0.0
795864,9,2026-04-01,late_night,4,180.5,15.79,5131,dine_in,main,0.0
795865,23,2025-09-01,dinner,2,99.5,8.71,5338,dine_in,patio,0.0
795866,6,2025-06-15,lunch,2,75.5,6.61,5083,dine_in,patio,3.78
795867,12,2025-12-03,dinner,2,96.5,8.44,5176,takeout,main,0.0
795868,12,2026-01-14,dinner,1,38.5,3.37,5179,catering,main,0.0
795869,14,2026-06-04,lunch,2,112.5,9.84,5197,dine_in,main,5.62
795870,2,2025-06-27,dinner,1,105.5,9.23,5029,dine_in,main,0.0
795871,18,2026-07-12,lunch,3,209.5,18.33,5257,takeout,patio,0.0
795872,19,2026-03-31,late_night,2,79.5,6.96,5283,delivery,main,14.31
795873,1,2025-12-20,dinner,4,177.5,15.53,5002,dine_in,patio,0.0
795874,7,2025-08-13,dinner,3,164.5,14.39,5105,dine_in,main,0.0
795875,14,2026-05-10,dinner,5,353.5,30.93,5197,delivery,patio,63.63
795876,18,2025-12-01,late_night,3,143.0,12.51,5258,takeout,patio,0.0
795877,3,2026-01-01,dinner,2,113.0,9.89,5043,dine_in,main,0.0
795878,24,2026-04-23,lunch,1,108.0,9.45,5353,dine_in,main,0.0
795879,21,2025-07-29,lunch,3,155.0,13.56,5309,dine_in,patio,0.0
795880,15,2025-08-04,dinner,3,118.0,10.32,5211,dine_in,patio,0.0
795881,7,2025-07-10,late_night,2,98.0,8.57,5098,dine_in,bar,0.0
795882,9,2025-12-06,lunch,2,86.0,7.52,5128,dine_in,bar,0.0
795883,2,2026-02-25,dinner,2,89.0,7.79,5021,dine_in,main,0.0
795884,11,2026-06-17,dinner,2,73.5,6.43,5157,takeout,patio,0.0
795885,22,2026-05-01,dinner,2,100.0,8.75,5326,dine_in,main,0.0
795886,20,2026-04-08,lunch,2,69.0,6.04,5295,dine_in,main,0.0
795887,21,2025-10-25,late_night,4,210.5,18.42,5302,dine_in,main,0.0
795888,2,2026-04-11,lunch,3,130.5,11.42,5018,dine_in,main,0.0
795889,6,2025-12-28,dinner,2,107.5,9.41,5084,dine_in,bar,0.0
795890,20,2025-09-10,lunch,4,180.0,15.75,5296,dine_in,main,0.0
795891,6,2025-12-14,dinner,2,152.0,13.3,5088,takeout,main,0.0
795892,24,2025-12-27,lunch,4,190.0,16.62,5360,dine_in,main,0.0
795893,17,2025-08-25,lunch,2,134.0,11.72,5253,dine_in,patio,0.0
795894,23,2026-02-13,late_night,5,334.0,29.22,5335,delivery,bar,60.12
795895,4,2025-09-29,lunch,2,119.5,10.46,5048,takeout,main,0.0
795896,7,2025-12-26,dinner,2,129.5,11.33,5099,dine_in,patio,0.0
795897,16,2026-04-02,late_night,2,79.5,6.96,5227,dine_in,main,0.0
795898,6,2025-08-27,dinner,5,335.0,29.31,5077,dine_in,main,0.0
795899,20,2026-07-12,dinner,1,55.5,4.86,5288,delivery,main,9.99
795900,5,2025-11-10,lunch,2,98.0,8.57,5074,kiosk,main,0.0
795901,13,2026-05-13,dinner,5,225.0,19.69,5184,takeout,main,0.0
795902,10,2026-02-10,lunch,2,140.0,12.25,5140,dine_in,main,0.0
795903,17,2025-11-30,dinner,2,136.5,11.94,5244,dine_in,patio,6.83
795904,4,2025-08-27,dinner,3,155.5,13.61,5053,delivery,main,27.99
795905,19,2025-11-21,dinner,1,54.5,4.77,5278,takeout,patio,0.0
795906,23,2025-10-08,late_night,3,197.0,17.24,5331,takeout,bar,0.0
795907,3,2025-11-13,dinner,1,59.0,5.16,5040,dine_in,main,0.0
795908,12,2026-04-17,dinner,6,280.5,24.54,5170,delivery,main,50.49
795909,17,2025-12-10,dinner,1,59.0,5.16,5254,kiosk,main,0.0
795910,3,2026-03-10,dinner,3,155.0,13.56,5039,delivery,main,27.9
795911,17,2025-07-24,dinner,2,79.5,6.96,5243,dine_in,main,0.0
795912,8,2026-05-24,dinner,5,205.0,17.94,5111,takeout,patio,10.25
795913,9,2026-06-13,dinner,2,76.5,6.69,5128,dine_in,patio,0.0
795914,8,2025-09-25,dinner,2,100.0,8.75,5119,dine_in,patio,0.0
795915,5,2025-10-03,lunch,3,186.0,16.27,5073,dine_in,main,0.0
795916,7,2025-12-23,dinner,4,194.5,17.02,5104,takeout,main,0.0
795917,14,2026-05-13,dinner,2,115.5,10.11,5196,dine_in,main,0.0
795918,11,2026-07-15,lunch,2,134.5,11.77,5152,dine_in,main,6.73
795919,18,2025-09-09,dinner,4,256.0,22.4,5258,dine_in,bar,0.0
795920,5,2025-08-21,lunch,1,56.0,4.9,5068,catering,main,0.0
795921,1,2026-06-14,lunch,4,137.5,12.03,5009,catering,main,6.88
795922,4,2025-07-06,dinner,2,89.5,7.83,5053,delivery,bar,16.11
795923,13,2025-12-22,lunch,3,163.5,14.31,5190,takeout,main,0.0
795924,1,2025-09-19,dinner,3,151.5,13.26,5015,takeout,bar,0.0
795925,18,2025-09-27,dinner,4,169.5,14.83,5259,dine_in,patio,0.0
795926,18,2026-02-02,lunch,2,129.5,11.33,5257,dine_in,bar,0.0
795927,5,2025-12-29,late_night,2,62.0,5.42,5067,kiosk,bar,0.0
795928,18,2026-05-20,dinner,5,314.5,27.52,5265,dine_in,main,0.0
795929,17,2026-06-23,dinner,6,253.0,22.14,5245,dine_in,patio,0.0
795930,23,2025-07-05,lunch,2,90.0,7.87,5331,delivery,main,16.2
795931,14,2025-10-01,dinner,1,92.0,8.05,5210,dine_in,patio,0.0
795932,10,2025-09-18,dinner,4,193.0,16.89,5136,takeout,main,0.0
795933,15,2026-02-03,lunch,2,113.5,9.93,5213,dine_in,main,0.0
795934,24,2025-10-29,dinner,3,161.0,14.09,5360,catering,main,0.0
795935,8,2025-07-26,dinner,2,114.0,9.97,5109,takeout,main,0.0
795936,6,2026-06-06,dinner,1,47.5,4.16,5089,dine_in,patio,0.0
795937,23,2026-04-28,dinner,4,215.5,18.86,5343,dine_in,bar,0.0
795938,12,2025-12-15,dinner,5,309.0,27.04,5171,delivery,main,55.62
795939,8,2026-07-08,dinner,4,170.0,14.87,5119,dine_in,main,0.0
795940,15,2026-07-16,lunch,2,85.0,7.44,5225,dine_in,main,0.0
795941,6,2026-07-16,dinner,2,82.0,7.17,5076,dine_in,bar,0.0
795942,5,2026-05-25,lunch,3,84.5,7.39,5075,dine_in,main,0.0
795943,17,2025-06-18,dinner,4,245.0,21.44,5243,dine_in,patio,0.0
795944,14,2025-10-26,lunch,3,180.5,15.79,5201,dine_in,patio,0.0
795945,9,2025-12-04,dinner,3,129.0,11.29,5123,takeout,main,0.0
795946,8,2026-07-11,lunch,2,105.5,9.23,5112,dine_in,bar,0.0
795947,22,2026-03-11,dinner,3,100.0,8.75,5330,dine_in,patio,0.0
795948,10,2025-11-30,lunch,2,86.5,7.57,5149,dine_in,main,0.0
795949,21,2026-04-07,dinner,4,137.5,12.03,5311,delivery,main,24.75
795950,16,2026-07-14,dinner,5,259.5,22.71,5240,dine_in,bar,0.0
795951,5,2025-07-01,dinner,4,154.0,13.47,5061,dine_in,main,0.0
795952,11,2026-04-03,dinner,3,143.0,12.51,5154,takeout,patio,0.0
795953,13,2026-07-06,late_night,3,146.5,12.82,5183,dine_in,main,0.0
795954,4,2025-06-22,dinner,3,163.0,14.26,5049,dine_in,main,0.0
795955,14,2025-08-10,dinner,2,97.5,8.53,5198,dine_in,main,0.0
795956,11,2026-03-29,lunch,2,126.0,11.02,5165,dine_in,main,0.0
795957,23,2025-09-18,dinner,1,38.5,3.37,5342,takeout,bar,0.0
795958,11,2025-08-24,dinner,3,119.0,10.41,5159,dine_in,patio,0.0
795959,3,2025-08-22,lunch,3,167.5,14.66,5034,catering,bar,0.0
795960,22,2026-03-11,dinner,1,68.0,5.95,5327,catering,patio,0.0
795961,15,2026-01-08,dinner,1,35.0,3.06,5225,dine_in,main,0.0
795962,19,2026-04-29,dinner,2,118.0,10.32,5278,dine_in,patio,0.0
795963,24,2026-05-20,dinner,1,59.0,5.16,5349,takeout,patio,0.0
795964,19,2025-06-23,lunch,3,146.5,12.82,5272,dine_in,patio,0.0
795965,17,2025-09-29,dinner,2,85.0,7.44,5244,catering,patio,0.0
795966,15,2026-02-07,lunch,2,111.0,9.71,5212,dine_in,main,0.0
795967,23,2026-02-26,lunch,1,94.0,8.22,5340,dine_in,main,0.0
795968,5,2025-12-30,dinner,2,94.5,8.27,5069,dine_in,main,0.0
795969,22,2026-01-09,dinner,4,222.0,19.42,5317,dine_in,patio,0.0
795970,2,2026-03-15,dinner,2,151.5,13.26,5019,dine_in,main,0.0
795971,17,2025-09-25,lunch,2,138.5,12.12,5243,dine_in,main,0.0
795972,22,2026-03-11,lunch,2,156.0,13.65,5320,dine_in,bar,0.0
795973,19,2025-06-26,dinner,5,225.5,19.73,5273,dine_in,patio,0.0
795974,22,2026-06-13,dinner,4,254.0,22.22,5321,delivery,main,45.72
795975,2,2025-09-18,lunch,4,195.5,17.11,5030,kiosk,bar,0.0
795976,1,2026-06-02,late_night,6,277.0,24.24,5013,dine_in,main,0.0
795977,17,2025-11-26,dinner,2,104.5,9.14,5245,kiosk,main,0.0
795978,10,2025-07-18,dinner,4,190.5,16.67,5143,takeout,patio,9.53
795979,10,2026-04-06,dinner,4,219.5,19.21,5140,dine_in,main,0.0
795980,5,2026-07-01,dinner,2,108.0,9.45,5066,takeout,main,0.0
795981,22,2026-06-25,lunch,2,96.5,8.44,5316,takeout,bar,0.0
795982,11,2026-05-15,dinner,2,118.0,10.32,5164,takeout,main,0.0
795983,23,2026-04-14,dinner,4,228.0,19.95,5343,dine_in,patio,0.0
795984,19,2025-10-31,dinner,2,69.0,6.04,5282,dine_in,patio,0.0
795985,24,2026-06-27,dinner,3,283.5,24.81,5355,dine_in,main,0.0
795986,24,2026-04-07,dinner,2,115.0,10.06,5360,kiosk,main,0.0
795987,6,2026-02-15,late_night,4,218.5,19.12,5080,dine_in,main,0.0
795988,11,2025-09-15,lunch,2,110.5,9.67,5158,dine_in,main,0.0
795989,2,2026-07-14,dinner,2,72.0,6.3,5030,delivery,main,12.96
795990,22,2025-12-12,dinner,3,162.0,14.17,5321,delivery,main,29.16
795991,17,2025-11-19,lunch,2,92.0,8.05,5249,dine_in,main,0.0
795992,15,2025-07-26,dinner,2,84.0,7.35,5217,takeout,bar,0.0
795993,20,2026-06-02,lunch,3,88.5,7.74,5296,dine_in,main,0.0
795994,2,2026-02-11,lunch,4,159.0,13.91,5023,delivery,bar,28.62
795995,5,2025-07-01,dinner,4,197.5,17.28,5063,takeout,patio,0.0
795996,21,2025-09-06,lunch,3,159.0,13.91,5313,dine_in,main,0.0
795997,24,2025-07-04,lunch,2,124.0,10.85,5359,dine_in,main,0.0
795998,7,2025-09-17,dinner,3,226.0,19.77,5099,catering,main,11.3
795999,22,2026-01-12,dinner,2,97.0,8.49,5322,dine_in,bar,0.0
796000,6,2026-04-25,dinner,3,141.5,12.38,5085,kiosk,main,0.0
796001,6,2026-01-06,dinner,2,117.5,10.28,5090,dine_in,bar,0.0
796002,20,2026-07-09,lunch,3,115.5,10.11,5298,catering,patio,0.0
796003,2,2025-06-17,lunch,4,138.0,12.07,5030,takeout,main,0.0
796004,24,2025-10-14,dinner,2,91.0,7.96,5348,kiosk,main,0.0
796005,24,2026-03-15,lunch,3,144.0,12.6,5355,kiosk,bar,0.0
796006,17,2025-09-02,lunch,2,109.0,9.54,5255,dine_in,main,0.0
796007,19,2026-01-26,dinner,2,98.0,8.57,5272,catering,bar,0.0
796008,2,2025-09-07,lunch,1,44.0,3.85,5022,dine_in,main,0.0
796009,23,2025-12-09,dinner,5,365.0,31.94,5344,dine_in,patio,0.0
796010,12,2025-08-16,lunch,5,266.0,23.27,5180,kiosk,main,0.0
796011,4,2025-10-05,dinner,3,154.5,13.52,5054,kiosk,main,0.0
796012,14,2026-05-07,dinner,6,406.5,35.57,5208,dine_in,main,0.0
796013,3,2026-04-21,lunch,4,127.5,11.16,5043,delivery,bar,22.95
796014,13,2025-08-26,lunch,4,255.0,22.31,5186,dine_in,main,0.0
796015,9,2026-02-10,lunch,2,89.5,7.83,5125,dine_in,main,4.48
796016,7,2025-11-20,dinner,1,87.0,7.61,5102,dine_in,patio,0.0
796017,4,2026-03-05,dinner,4,161.0,14.09,5054,takeout,main,0.0
796018,6,2026-07-19,late_night,3,145.0,12.69,5077,delivery,main,26.1
796019,7,2025-09-01,dinner,2,72.0,6.3,5100,dine_in,main,0.0
796020,2,2026-07-09,dinner,1,35.0,3.06,5022,dine_in,main,0.0
796021,15,2026-06-26,dinner,3,171.0,14.96,5224,takeout,main,0.0
796022,22,2026-01-08,lunch,2,76.0,6.65,5321,dine_in,patio,0.0
796023,11,2025-11-26,dinner,1,49.0,4.29,5165,delivery,patio,8.82
796024,8,2026-07-13,dinner,4,221.0,19.34,5108,dine_in,main,0.0
796025,13,2025-06-27,dinner,1,64.0,5.6,5189,dine_in,main,0.0
796026,3,2025-08-23,late_night,2,93.0,8.14,5043,dine_in,main,0.0
796027,2,2026-01-20,lunch,2,126.0,11.02,5020,dine_in,bar,0.0
796028,24,2026-02-03,late_night,3,146.5,12.82,5358,delivery,main,26.37
796029,17,2025-06-25,dinner,6,291.0,25.46,5249,dine_in,main,14.55
796030,1,2025-11-02,lunch,3,124.0,10.85,5015,dine_in,main,0.0
796031,15,2025-11-14,dinner,2,149.0,13.04,5224,dine_in,main,7.45
796032,18,2025-07-21,dinner,3,205.5,17.98,5267,dine_in,main,0.0
796033,3,2025-08-30,dinner,5,208.5,18.24,5040,dine_in,patio,0.0
796034,5,2026-04-15,lunch,2,76.5,6.69,5064,delivery,main,13.77
796035,8,2026-04-22,dinner,4,317.0,27.74,5120,dine_in,main,0.0
796036,22,2025-09-25,dinner,3,179.5,15.71,5330,dine_in,patio,0.0
796037,18,2026-05-14,dinner,2,150.0,13.12,5269,takeout,patio,7.5
796038,8,2026-04-28,dinner,3,136.0,11.9,5106,dine_in,main,0.0
796039,18,2026-05-12,dinner,1,54.5,4.77,5270,catering,main,0.0
796040,7,2026-04-02,lunch,3,105.0,9.19,5103,delivery,main,18.9
796041,14,2025-07-31,dinner,2,92.0,8.05,5204,dine_in,main,0.0
796042,8,2026-02-14,dinner,4,301.5,26.38,5110,takeout,bar,0.0
796043,4,2026-01-10,dinner,2,118.0,10.32,5050,dine_in,patio,0.0
796044,5,2026-04-18,lunch,3,134.5,11.77,5073,dine_in,main,0.0
796045,9,2026-05-31,lunch,4,222.0,19.42,5128,takeout,bar,0.0
796046,15,2026-01-26,lunch,2,94.0,8.22,5221,dine_in,bar,0.0
796047,8,2026-02-12,dinner,1,41.0,3.59,5108,delivery,patio,7.38
796048,21,2025-08-12,lunch,1,75.5,6.61,5314,kiosk,patio,0.0
